,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,Rescuers have recovered at least 16 bodies after an overcrowded boat carrying about 125 Rohingya refugees sank off an island in the Bay of Bengal,"Tim O'Brien, a senior adviser to presidential candidate Mike Bloomberg's campaign, speaks with CNN's Wolf Blitzer after Bloomberg offers to release three women from nondisclosure agreements.",1.0,121.0,25.0,4.0,8.0,1.0,25.0,4.84,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-44.0,-1.0,1.0,-5.0,-1.0,-1.0,-1.51,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.87,-1.53,0.06,-1.46,-0.17,-1.66,0.21,-0.07,-6.01,0.0,0.73,2.35,-1.42,-0.3,-0.02,0.04,0.23,-0.06,-0.58,0.0,0.0,-1.42,-0.03,-0.03,-0.58
11,Jurors deliberating in Harvey Weinstein's trial in New York appear to be deadlocked on the two most serious charges against the former movie mogul.,"Drug overdoses can be life threatening, but for two women who accidentally took massive hits of LSD the experience was life changing -- and in a good way.",1.0,124.0,24.0,4.0,9.0,2.0,24.0,5.166666666666667,0.0,25.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-3.0,-4.0,-1.0,-1.0,0.0,-4.0,0.63,0.0,-15.0,0.0,-3.57,-3.57,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-4.22,-2.07,-0.02,-1.62,-0.18,-1.43,0.19,-0.07,-4.48,0.0,0.53,1.94,-1.87,-0.3,-0.02,0.11,0.25,-0.06,-0.61,0.0,0.0,-1.87,-0.03,-0.03,-0.61
12,U.S. President Donald Trump said Friday that he's dispatching the Secretary of State to sign an agreement with the Afghan Taliban aimed at beginning a draw down of thousands of U.S. troops and ending America's 18-year involvement in the war.,Elizabeth Warren spoke for millions of women on Thursday when asked what role gender played in her presidential campaign.,1.0,202.0,40.0,7.0,16.0,6.0,8.4,5.05,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,99.0,21.0,4.0,8.0,4.0,-10.6,-0.37,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,13.0,0.0,0.0,-2.0,-1.05,-1.3,0.15,-1.22,0.12,-2.44,0.17,-0.07,-5.12,0.0,0.37,1.59,-1.33,-0.3,-0.02,0.09,0.18,-0.06,-0.65,0.0,0.0,-1.33,-0.03,-0.03,-0.65
13,"Justice Thomas McKay has ruled that three parts of Canada’s prostitution laws violate the Charter of Rights and Freedoms. The decision means charges against London, Ont. couple Tiffany Harvey and Hamad Anwar are stayed.","For the fourth consecutive year, first lady Melania Trump on Wednesday attended the International Women of Courage Awards at the State Department.",1.0,186.0,34.0,6.0,20.0,4.0,11.333333333333334,5.470588235294118,0.0,16.666666666666664,0.0,0.0,2.941176470588235,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,61.0,12.0,5.0,9.0,2.0,-10.67,-0.21,0.0,16.67,0.0,0.0,2.94,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.52,-1.07,0.22,-0.59,0.24,-3.1,0.18,-0.07,-4.47,0.0,0.23,1.51,-1.0,-0.3,-0.02,0.07,0.2,-0.06,-0.67,0.0,0.0,-1.0,-0.03,-0.03,-0.67
14,Two Alberta cabinet ministers have joined a chorus of condemnation levelled at a Red Deer energy company over a sexually graphic image that surfaced this week on Facebook.,"Rosanna Arquette, one of the more than 80 women who have accused Harvey Weinstein of sexual misconduct, reacts to the disgraced film producer's conviction. Watch ""Full Circle"" every weeknight at 5pm E.T.",1.0,144.0,28.0,4.0,12.0,2.0,28.0,5.142857142857143,0.0,0.0,0.0,0.0,3.571428571428571,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-28.0,-4.0,0.0,-1.0,-2.0,17.0,-0.23,0.0,0.0,0.0,0.0,0.45,-3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-0.92,-1.27,0.15,-0.57,0.2,-2.56,0.16,-0.07,-5.02,0.0,0.1,1.47,-1.05,-0.3,-0.02,0.06,0.21,-0.06,-0.7,0.0,0.0,-1.05,-0.03,-0.03,-0.7
15,Durham Regional Police Human Trafficking Unit is the first in Canada to team up with a human trafficking survivor.,The Florida Atlantic University Student Government created posters to hang in local bars and restaurants to give women a secret way to alert bartenders if they're in danger or on an uncomfortable date.,1.0,96.0,19.0,2.0,9.0,2.0,19.0,5.052631578947368,0.0,50.0,0.0,5.263157894736842,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-73.0,-14.0,-3.0,-4.0,0.0,-14.0,-0.07,0.0,50.0,0.0,5.26,-9.09,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-5.18,-2.01,-0.04,-0.75,0.17,-2.64,0.14,-0.07,-2.37,0.0,0.33,1.22,-1.48,-0.3,-0.02,0.05,0.16,-0.06,-0.72,0.0,0.0,-1.48,-0.03,-0.03,-0.72
16,RCMP have begun their enforcement of a B.C. Supreme Court injunction in the traditional territory of the Wet'suwet'en Nation at the fourth site along a forest service road that Coastal Gaslink and its contractors have been prevented from accessing for weeks.,Harvey Weinstein was found guilty of committing a criminal sex act in the first degree involving one woman and rape in the third degree involving another woman. Follow here for the latest.,1.0,218.0,41.0,6.0,16.0,4.0,14.0,5.317073170731708,0.0,16.666666666666664,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,61.0,9.0,1.0,6.0,1.0,-2.0,0.41,0.0,-3.33,0.0,0.0,-9.38,9.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,-1.76,-1.36,0.03,-0.49,0.27,-3.02,0.14,-0.07,-2.0,0.0,0.21,0.99,-1.08,-0.3,-0.02,0.04,0.12,-0.06,-0.62,0.0,0.0,-1.08,-0.03,-0.03,-0.62
17,"Former New York Mayor Mike Bloomberg has qualified for this week's Democratic presidential debate in Nevada, putting him on the same stage as his rivals for the first ti,e in the race for the party's nomination.","Speaking at a CNN town hall in Nevada, Sen. Elizabeth Warren (D-MA) says that Democratic rival Michael Bloomberg should be disqualified from running for president based on his alleged past treatment of women, but then confirms that she would support him if he…",1.0,176.0,36.0,3.0,15.0,2.0,36.0,4.888888888888889,0.0,0.0,0.0,2.7777777777777777,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,-42.0,-7.0,-8.0,1.0,0.0,14.5,-0.18,0.0,-9.09,0.0,0.45,-2.33,-14.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-14.0,0.0,0.0,-1.0,-1.05,-1.07,-0.07,-0.32,0.24,-2.12,0.12,-0.07,-2.6,0.0,0.27,0.8,-1.01,-0.3,-0.02,0.03,0.08,-0.06,-0.53,0.0,0.0,-1.01,-0.03,-0.03,-0.53
18,"The 92nd Academy Awards offered a music-propelled celebration of film that — despite no host, comedy sketches or bits — still ran long. The glitzy show was a mixed bag of historic upsets, left-field surprises, heartfelt words and widely expected wins.","A California man accused of posing as a rideshare driver faces charges including burglary, false imprisonment and attempted sexual battery.",1.0,211.0,41.0,5.0,17.0,3.0,20.5,5.146341463414634,0.0,20.0,0.0,7.317073170731707,2.4390243902439024,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,91.0,21.0,0.0,10.0,1.0,0.5,-0.85,0.0,20.0,0.0,7.32,-7.56,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.42,-0.54,-0.06,-0.06,0.26,-2.14,0.11,-0.07,-2.08,0.0,0.55,0.75,-0.63,-0.3,-0.02,0.02,0.1,-0.06,-0.56,0.0,0.0,-0.63,-0.03,-0.03,-0.56
19,Bernie Sanders's rivals have raised the possibility of pushing him out on a second ballot if he enters this summer's Democratic convention with a lead short of a first-ballot majority. That was the subtext of a revealing exchange in a presidential candidates'…,"After Sen. Elizabeth Warren suspended her presidential campaign -- the last of the serious female candidates who had vied for the Democratic nomination this year to do so -- many women (and some men) despaired, wondering: Will there be a female president in m…",1.0,219.0,42.0,5.0,12.0,2.0,21.0,5.214285714285714,0.0,20.0,0.0,2.380952380952381,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,2.0,-2.0,-3.0,0.0,0.0,-1.0,0.28,0.0,7.5,0.0,2.38,0.0,-5.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,4.05,-0.02,-0.05,-0.07,0.24,-2.13,0.11,-0.07,-1.61,0.0,0.56,0.58,-0.34,-0.3,-0.02,0.01,0.06,-0.06,-0.48,0.0,0.0,-0.34,-0.03,-0.03,-0.48
20,RCMP have begun their enforcement of a B.C. Supreme Court injunction in the traditional territory of the Wet'suwet'en Nation at the fourth site along a forest service road that Coastal Gaslink and its contractors have been prevented from accessing for weeks.,"Democratic presidential candidate Michael Bloomberg said Tuesday that he was ""probably wrong to make the jokes,"" referencing allegations of sexist and misogynistic behavior made against him.",1.0,218.0,41.0,6.0,16.0,4.0,14.0,5.317073170731708,0.0,16.666666666666664,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,53.0,15.0,1.0,8.0,2.0,-12.0,-1.03,0.0,-3.33,0.0,0.0,-7.69,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.38,0.41,0.01,0.1,0.31,-2.46,0.11,-0.07,-1.34,0.0,0.46,0.43,-0.07,-0.3,-0.02,0.0,0.03,-0.06,-0.41,0.0,0.0,-0.07,-0.03,-0.03,-0.41
21,This week we launch an in-depth series about the painful and pressing problem of domestic violence — and how as a society we might be able to change outcomes for victims.,"Harvey Weinstein's conviction is a landmark event, writes Kara Alaimo, but it's a beginning, not an ending. Alaimo says lawmakers need to do two things now to start to make real change: prioritize laws governing the use of non-disclosure agreements and work h…",1.0,140.0,31.0,5.0,8.0,2.0,31.0,4.516129032258065,0.0,20.0,0.0,0.0,6.451612903225806,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,-78.0,-12.0,-6.0,-8.0,0.0,9.5,-0.55,0.0,10.91,0.0,-2.33,6.45,-11.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,-11.0,0.0,2.0,0.0,4.95,0.34,0.02,-0.1,0.28,-1.98,0.07,-0.07,-0.95,0.0,0.37,0.59,-0.06,-0.3,-0.02,-0.01,0.01,0.03,-0.44,0.0,0.0,-0.06,-0.03,0.06,-0.44
22,"In December 2017, Margarita Gracheva's husband took her to a wooded area near their home and chopped off both her hands in a jealous rage. She has since emerged as one of the most high-profile victims of Russia's epidemic of domestic violence, Chris Brown wri…",One woman testified that Harvey Weinstein used his hands to sexually assault her as employees sat nearby.,1.0,216.0,45.0,4.0,15.0,2.0,22.5,4.8,0.0,0.0,0.0,0.0,6.666666666666667,38.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,5.0,127.0,28.0,0.0,10.0,0.0,5.5,-0.44,0.0,0.0,0.0,0.0,0.78,21.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,6.95,0.89,-0.02,0.02,0.26,-1.91,0.05,-0.07,-1.46,0.0,0.28,0.74,0.43,-0.3,-0.02,0.03,0.07,0.03,-0.25,0.0,0.0,0.43,-0.03,0.06,-0.25
23,The top official with U.S. Customs and Border Protection has admitted border officers wrongly held and interrogated Iranian-born travellers — many of them Canadian and American citizens — at the Canada-U.S. border after military tensions with Iran escalated l…,"Even though the prosecution and defense actually agree in this case, the judge isn't so certain. And that gives hope to some of the couple's accusers.",1.0,222.0,39.0,6.0,14.0,5.0,8.2,5.6923076923076925,0.0,0.0,0.0,2.564102564102564,2.564102564102564,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,97.0,13.0,2.0,8.0,2.0,-4.8,0.88,0.0,0.0,0.0,2.56,2.56,7.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,9.03,1.14,0.03,0.08,0.36,-2.45,0.07,-0.07,-1.93,0.0,0.31,0.71,0.55,-0.3,-0.02,0.07,0.04,0.02,-0.24,0.0,0.0,0.55,-0.03,0.05,-0.24
24,"The U.S. government began outlining its extradition case against Julian Assange in a London court on Monday, arguing that the WikiLeaks founder is not a free-speech champion but an ""ordinary"" criminal who put many lives at risk with his secret-spilling.","Less than an hour after jurors in Harvey Weinstein's New York trial began deliberating, they returned with a long note for the court with a clear message: Can you please explain these charges more?",1.0,214.0,40.0,5.0,15.0,4.0,13.666666666666666,5.35,0.0,20.0,0.0,2.5,5.0,38.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,50.0,6.0,-1.0,4.0,3.0,-20.33,0.53,-1.0,20.0,0.0,-0.44,5.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,10.63,1.41,0.03,0.19,0.42,-2.72,0.08,-0.07,-1.56,0.0,0.33,0.77,0.97,-0.3,-0.02,0.1,0.01,0.02,-0.19,0.0,0.0,0.97,-0.03,0.05,-0.19
