,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,New Canadian players are rushing in to plug the gap in EV charging. But changes to the refuelling business model are also predicted to hurt established players.,"One day last week, the assembly line at Kent International's South Carolina plant was working on a beach cruiser model with a pink frame, purple rims and white tires, called the ""Charleston.""",1.0,134,27,7,9,3,13.5,4.962962962962963,0,28.57142857142857,0.0,0.0,3.7037037037037033,18,0,0,0,0,0,0,0,0,18,0,0,0,-26.0,-5.0,4.0,-8.0,1.0,-3.0,-0.04,0.0,-4.76,0.0,0.0,3.7,-10.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-18.2,-5.45,-0.85,-1.29,-0.05,-2.19,0.37,-0.03,5.82,0.0,-2.01,1.64,-2.79,-0.06,0.0,0.08,-0.12,-0.24,0.09,-0.02,-0.02,-2.79,-0.15,-0.11,0.09
11,Quebec's La Presse and Britain's Independent have proved that the most important thing about a paper is not paper. Could printless broadsheets may be the next media trend?,"For small business owners, the Blue Business Plus card has no annual fee and offers double points on all purchases up to $50,000 every year.",1.0,144,28,5,12,2,14.0,5.142857142857143,1,40.0,0.0,3.571428571428571,0.0,26,0,0,1,0,0,0,0,0,26,0,0,0,28.0,3.0,3.0,2.0,0.0,-11.0,0.5,1.0,40.0,0.0,3.57,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-19.26,-5.55,-0.83,-1.2,-0.08,-2.64,0.34,0.05,7.52,0.0,-1.76,1.29,-2.77,-0.06,0.0,0.14,-0.17,-0.24,0.02,-0.02,-0.02,-2.77,-0.15,-0.11,0.02
12,"Adam Booth, 35, got his full acquittal on Dec. 11, 2019 — three years and a month after he was sentenced to 12 years in prison minus time served for charges including robbery and aggravated assault.",There is at least one provision of the Trump administration's budget proposal that already has bipartisan backing: the extension of the 2017 small business tax cuts.,1.0,163,36,6,14,3,18.0,4.527777777777778,0,16.666666666666664,0.0,0.0,5.555555555555555,32,0,0,0,5,0,2,0,0,32,0,0,2,23.0,10.0,4.0,4.0,1.0,-8.0,-0.86,0.0,-33.33,0.0,0.0,5.56,11.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,-18.69,-5.01,-0.74,-0.97,-0.02,-2.72,0.27,0.05,7.17,0.0,-1.83,1.42,-2.28,-0.06,0.0,0.11,0.17,-0.24,0.1,-0.02,-0.02,-2.28,-0.15,-0.12,0.1
13,"As Tim Hortons prepares to go digital with Roll Up the Rim To Win next week, the app that will become the central feature of the campaign is facing criticism from customers who say money they loaded into their accounts has seemingly disappeared.","Let's admit it: doing your taxes is taxing, especially for families and small business owners. With all the rules and adjustments that affect you, it may feel like you're up the river without a paddle.",1.0,203,43,10,14,2,43.0,4.72093023255814,0,10.0,0.0,0.0,2.3255813953488373,39,0,0,0,0,0,1,0,0,39,0,0,1,36.0,8.0,1.0,6.0,-1.0,25.5,-0.05,0.0,-1.11,0.0,-2.86,-0.53,8.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8.0,0.0,0.0,-1.0,-15.35,-4.05,-0.38,-0.77,-0.05,-1.0,0.23,0.04,6.39,0.0,-1.89,1.29,-1.37,-0.06,0.0,0.09,0.1,-0.24,0.11,-0.02,-0.02,-1.37,-0.15,-0.13,0.11
14,Groups linked to oil and gas companies have been spending big on Facebook ads denouncing the First Nations-led protests that have targetted rail transport in Canada in the past month.,"Hedge fund Elliott Management Corp. has obtained a large stake in Twitter and is advocating for changes, including replacing CEO Jack Dorsey, according to media reports.",1.0,154,30,7,10,2,30.0,5.133333333333334,0,14.285714285714285,0.0,0.0,6.666666666666667,24,0,0,0,0,0,0,0,0,24,0,0,0,10.0,4.0,0.0,-3.0,-1.0,17.0,-0.41,0.0,0.0,0.0,0.0,6.67,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-15.72,-4.08,-0.27,-0.86,-0.08,-0.37,0.21,0.04,6.0,0.0,-1.94,1.48,-1.58,-0.06,0.0,0.07,0.04,-0.24,0.05,-0.02,-0.02,-1.58,-0.15,-0.13,0.05
15,"""Anyone who thinks they can have a perfectly safe system is not living in the real world,"" says supply-chain expert Emily Eaton.","White House officials continue to mull steps that would blunt the economic fallout of the coronavirus outbreak, according to people familiar with the deliberations, as President Donald Trump frets a weakened economy could spell doom come November's election.",1.0,107,22,6,7,2,22.0,4.863636363636363,0,16.666666666666664,0.0,9.090909090909092,0.0,22,0,0,0,0,0,0,0,0,22,0,0,0,-114.0,-16.0,-3.0,-8.0,0.0,-16.0,-0.95,0.0,16.67,0.0,9.09,-13.16,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-18.99,-4.61,-0.23,-1.13,-0.1,-0.33,0.18,0.03,5.81,0.0,-1.41,1.22,-1.89,-0.06,0.0,0.05,-0.01,-0.24,-0.01,-0.02,-0.02,-1.89,-0.15,-0.13,-0.01
16,"Federal authorities announced an investigation of the Seattle-area nursing home at the centre of an outbreak of the new coronavirus as the U.S. death toll climbed to 11, including the first fatality outside Washington state.","Victoria's Secret, the troubled lingerie brand owned by L Brands, is being sold to a private equity firm in a $525 million deal.",1.0,190,35,3,14,4,12.0,5.428571428571429,0,0.0,0.0,0.0,8.571428571428571,25,0,0,0,1,0,0,0,0,25,0,0,0,84.0,12.0,-1.0,5.0,2.0,-11.0,0.82,0.0,-25.0,0.0,0.0,4.22,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-16.98,-4.31,-0.37,-0.96,0.0,-0.88,0.19,0.03,4.66,0.0,-1.49,1.5,-1.99,-0.06,0.0,0.04,0.01,-0.24,-0.05,-0.02,-0.02,-1.99,-0.15,-0.14,-0.05
17,"President Donald J. Trump's approval rating among small business owners hits new high of 64% post-impeachment, according to the CNBC|SurveyMonkey Small Business Survey for Q1 2020.","Joe Coulombe, founder of the popular Trader Joe's grocery chain that brought affordable wine and exotic food to millions of Americans, has died at his home in Pasadena, California. He was 89-years-old.",1.0,155,26,2,16,3,13.0,5.961538461538462,0,0.0,0.0,3.8461538461538463,0.0,26,0,0,0,2,0,0,0,0,26,0,0,0,-15.0,-6.0,-2.0,2.0,0.0,-3.0,0.65,0.0,-25.0,0.0,-2.4,-3.12,-4.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,-1.0,-17.15,-4.55,-0.56,-0.7,0.04,-1.31,0.23,0.03,3.63,0.0,-1.34,1.28,-2.02,-0.06,0.0,0.03,0.08,-0.24,-0.1,-0.02,-0.02,-2.02,-0.15,-0.14,-0.1
18,"Many people starting a small business have a do-it-yourself mindset that can quickly become a significant barrier to success, because many entrepreneurs have difficulty delegating and outsourcing while their business becomes increasingly complicated.","Dairy Farmers of America, a major farmer-owned cooperative, has put in a bid for a ""substantial"" part of Dean Foods' business. Dean, the country's largest milk processor, filed for bankruptcy in November.",1.0,218,33,8,9,2,33.0,6.606060606060606,0,0.0,0.0,6.0606060606060606,6.0606060606060606,26,0,1,1,0,0,1,0,0,26,0,0,1,45.0,1.0,5.0,-6.0,-1.0,17.0,1.2,0.0,0.0,0.0,2.94,6.06,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,-13.98,-4.39,-0.4,-0.83,0.01,-0.64,0.29,0.02,2.72,0.0,-1.09,1.39,-2.04,-0.06,0.05,0.07,0.03,-0.24,-0.08,-0.02,-0.02,-2.04,-0.15,-0.14,-0.08
19,"The estate-tax exemption rose to $11.58 million in 2020, $180,000 higher than the year before. It's set to expire at sunset in 2025, so experts are advising entrepreneurs to strike now and create an estate plan to take advantage of today's favorable estate ta…","The Ink Business Preferred credit card has it all — a high welcome offer, low annual fee and a ton of benefits that can help your business come out way ahead.",1.0,217,44,9,11,3,15.0,4.931818181818182,0,11.11111111111111,0.0,4.545454545454546,4.545454545454546,36,0,1,0,5,0,0,0,0,36,0,0,0,89.0,13.0,4.0,-1.0,1.0,-16.0,0.8,0.0,11.11,0.0,-1.91,4.55,7.0,0.0,1.0,-1.0,5.0,0.0,-2.0,0.0,0.0,7.0,0.0,0.0,-2.0,-11.17,-3.7,-0.22,-0.85,0.04,-0.94,0.27,0.02,2.45,0.0,-0.94,1.42,-1.57,-0.06,0.1,0.05,0.24,-0.24,-0.12,-0.02,-0.02,-1.57,-0.15,-0.15,-0.12
20,"Is the Plum Card from Amex the right credit card for your business needs? CNBC Select breaks down the rewards, benefits and fees of this no interest card for short-term cash flow.","The surprise rate cut by the Federal Reserve shows that the central bank is taking the coronavirus threat seriously, writes Paul R. La Monica, a digital correspondent for CNN Business. But lower rates and other monetary stimulus may not be enough.",1.0,148,32,2,16,2,16.0,4.625,1,0.0,0.0,6.25,3.125,25,0,0,0,0,0,1,0,0,25,0,0,1,-59.0,-9.0,-5.0,0.0,-2.0,2.33,-0.42,1.0,-28.57,0.0,3.81,0.69,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-13.0,0.0,0.0,1.0,-11.92,-3.64,-0.38,-0.63,0.02,-1.17,0.23,0.06,1.68,0.0,-0.72,1.38,-1.66,-0.06,0.1,0.04,0.19,-0.24,-0.1,-0.02,-0.02,-1.66,-0.15,-0.15,-0.1
21,"While there is no playbook that can ensure entrepreneurial success, it's important to master basic concepts like cash flow and how to secure funding before you launch a business.","A week ago, it'd be easy to dismiss foldable smartphones as a trend that never became a full-on fad. After all, Samsung's Galaxy Fold model, at nearly $2,000, famously broke for early reviewers, and the newly-launched $1,500 Motorola RAZR flip phone -- twice …",1.0,150,29,7,7,2,29.0,5.172413793103448,0,14.285714285714285,0.0,17.24137931034483,0.0,27,0,0,0,0,0,1,0,0,27,0,0,1,-67.0,-15.0,2.0,-7.0,0.0,7.0,0.24,0.0,-5.71,0.0,12.7,-2.27,-15.0,0.0,0.0,-1.0,-2.0,0.0,1.0,0.0,0.0,-15.0,0.0,0.0,1.0,-12.52,-3.73,-0.3,-0.83,0.0,-0.78,0.23,0.06,1.63,0.0,-0.02,1.2,-1.65,-0.06,0.09,0.03,0.15,-0.24,-0.09,-0.02,-0.02,-1.65,-0.15,-0.15,-0.09
22,"Key man insurance is a form of life insurance that protects a company if the founder or key employee dies or becomes disabled. It's a crucial life line to maintain business operations, yet often overlooked.","As an activist, Nandini Jammi has become accustomed to getting harassed online, often by faceless social media accounts. But this time was different: a menacing tweet was sent her way from an account with a profile picture of a woman with blonde hair and a be…",1.0,172,35,6,15,3,17.5,4.914285714285715,0,16.666666666666664,0.0,0.0,5.714285714285714,26,0,0,0,0,0,0,0,0,26,0,0,0,-43.0,-11.0,-3.0,1.0,1.0,-5.5,0.24,0.0,-5.56,0.0,0.0,1.37,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-10.0,0.0,0.0,-2.0,-12.1,-3.55,-0.28,-0.68,0.03,-0.92,0.21,0.06,1.68,0.0,-0.14,1.28,-1.69,-0.06,0.09,0.02,0.11,-0.24,-0.12,-0.02,-0.02,-1.69,-0.15,-0.15,-0.12
23,"Chase offers three Ink Business Credit Cards that offer cash back or points on all business spending. Here's a breakdown of benefits for the Ink Business Cash Card, Unlimited Card, and Preferred Card.","The complete guide to American Express Centurion Lounges, including which airports have them, how to get in and a look at the new LAX location.",1.0,168,33,3,19,3,16.5,5.090909090909091,0,0.0,0.0,3.0303030303030303,3.0303030303030303,27,0,0,1,1,0,0,0,0,27,0,0,0,49.0,8.0,0.0,10.0,1.0,-8.5,0.33,0.0,0.0,0.0,3.03,3.03,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-11.88,-3.46,-0.38,-0.36,0.05,-1.1,0.2,0.05,1.04,0.0,-0.11,1.24,-1.68,-0.06,0.08,0.05,0.12,-0.24,-0.15,-0.02,-0.02,-1.68,-0.15,-0.16,-0.15
24,"When starting a business, it is critical to have five things to help get a headstart on success: a formal plan, the right partners, and a handle on spending, customers and marketing.","Concerns over coronavirus expsosure might lead more people to stay home and watch Netflix (or Apple TV+ or Hulu etc.), hastening the shift toward consuming entertainment alone.",1.0,151,32,5,10,2,32.0,4.71875,0,20.0,0.0,6.25,3.125,22,0,0,0,1,0,1,0,0,22,0,0,1,1.0,5.0,0.0,-1.0,-1.0,18.0,-0.84,0.0,20.0,0.0,2.55,3.12,-5.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,-12.36,-3.43,-0.39,-0.44,0.03,-0.64,0.17,0.05,1.25,0.0,0.03,1.21,-1.88,-0.06,0.08,0.04,0.12,-0.24,-0.14,-0.02,-0.02,-1.88,-0.15,-0.16,-0.14
25,More Americans are realizing gig jobs are a low-risk way to raise money and hone the business skills necessary to launch a successful business.,"A new rule from the National Labor Relations Board could limit the responsibility of franchise operators, such as McDonald's, for the millions of employees who work for their franchisees.",1.0,120,24,5,9,2,24.0,5.0,0,40.0,0.0,8.333333333333332,0.0,18,0,0,0,0,0,0,0,0,18,0,0,0,-39.0,-5.0,2.0,-3.0,0.0,-5.0,-0.48,0.0,40.0,0.0,4.89,-3.45,-4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,-1.0,-14.0,-3.7,-0.4,-0.54,0.01,-0.53,0.16,0.05,2.21,0.0,0.25,1.07,-2.21,-0.06,0.08,0.03,0.09,-0.24,-0.16,-0.02,-0.02,-2.21,-0.15,-0.16,-0.16
26,The most recent Nilson Report found that 10.6 million U.S. merchant locations accepted American Express at the end of 2019.,"Samsung kicked off its ""Galaxy Unpacked"" event in San Francisco on Tuesday with a slick promo video introducing its new folding smartphone, the Galaxy Z Flip. Rebecca Hirst, Samsung's UK head of marketing, took the stage to tout the phone as being ""like nothi…",1.0,104,20,2,8,5,5.5,5.2,0,0.0,0.0,0.0,0.0,20,0,0,1,3,0,0,0,0,20,0,0,0,-113.0,-24.0,-4.0,-14.0,3.0,-16.5,0.27,0.0,0.0,0.0,-4.55,-2.27,-19.0,0.0,0.0,1.0,3.0,0.0,-2.0,0.0,0.0,-19.0,0.0,0.0,-2.0,-16.11,-4.1,-0.52,-0.68,0.11,-1.1,0.16,0.04,1.62,0.0,0.15,0.93,-2.44,-0.06,0.07,0.06,0.17,-0.24,-0.19,-0.02,-0.02,-2.44,-0.15,-0.16,-0.19
27,"President Donald Trump released his proposed budget, which assumes an extension of the individual tax cuts that were set to expire at the end of 2025. Here's what that means for you.","Warren Buffett is arguably the most successful investor of all time. But even though the Oracle of Omaha is now worth nearly $90 billion, he -- like many other active stock pickers -- is having trouble beating the broader market lately.",1.0,151,32,7,8,3,16.0,4.71875,0,14.285714285714285,0.0,0.0,3.125,26,0,0,0,1,0,1,0,0,26,0,0,1,-45.0,-9.0,2.0,-2.0,0.0,-4.5,-0.06,0.0,-45.71,0.0,-7.32,0.69,-5.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-16.39,-4.05,-0.45,-0.8,0.13,-1.27,0.14,0.04,1.58,0.0,0.05,0.92,-2.44,-0.06,0.07,0.05,0.17,-0.24,-0.18,-0.02,-0.02,-2.44,-0.15,-0.16,-0.18
