,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
11,The 9th U.S. Circuit Court of Appeals reinstated a block of the administration's policy forcing migrants seeking asylum in the U.S. to wait in Mexico while the cases play out.,"President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",1.0,146,30,4,13,6,6.4,4.866666666666666,0,0.0,0.0,0.0,0.0,21,0,0,0,1,0,0,0,0,21,0,0,0,-75.0,-10.0,0.0,-4.0,3.0,-6.93,-0.66,0.0,0.0,0.0,-2.5,-7.5,-10.0,0.0,0.0,0.0,-2.0,0.0,-3.0,0.0,0.0,-10.0,0.0,0.0,-3.0,-5.56,0.27,-0.7,-0.22,2.08,-12.56,-0.17,0.0,-1.15,0.0,-1.15,1.27,0.04,0.0,0.15,0.02,0.19,-0.03,0.67,-0.03,0.0,0.04,0.0,0.05,0.67
12,Huawei's Andy Purdy spoke a day after a judge rejected its challenge to a U.S. law that restricted its ability to do business with federal agencies and their contractors.,Multiple technology companies met with government agencies such as the FBI and Department of Homeland Security to discuss election security as the 2020 cycle kicks into full gear. CNN's Donie O'Sullivan reports.,1.0,142,29,4,12,4,10.0,4.896551724137931,0,0.0,0.0,0.0,6.896551724137931,22,0,0,0,0,0,3,0,0,22,0,0,3,-38.0,-3.0,2.0,-6.0,1.0,-6.0,-0.73,0.0,0.0,0.0,0.0,6.9,-6.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,-6.0,0.0,0.0,3.0,-8.72,-0.17,-0.77,-0.38,2.08,-13.09,-0.21,0.0,-2.19,0.0,-1.2,1.48,-0.46,0.0,0.14,0.02,0.14,-0.03,0.82,-0.03,0.0,-0.46,0.0,0.05,0.82
13,"Amazon is shipping out food products that are expired, stale, or tampered with. Four months after CNBC first reported the problem, a new analysis found the sellers are still shipping expired food, even as regulation begins to catch up.","The Department of Homeland Security refused entry into the US to 241 people within the past month because of the coronavirus, according to data provided by the department.",1.0,197,39,12,10,3,19.5,5.051282051282051,0,25.0,0.0,0.0,10.256410256410255,33,0,0,0,1,0,0,0,0,33,0,0,0,53.0,11.0,9.0,0.0,1.0,-8.5,-0.09,0.0,25.0,0.0,0.0,6.68,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-7.5,0.17,-0.26,-0.67,2.0,-12.86,-0.22,0.0,-1.29,0.0,-1.24,1.9,-0.11,0.0,0.13,0.01,0.17,-0.03,0.72,-0.03,0.0,-0.11,0.0,0.04,0.72
14,"Earlier on Wednesday, local health officials in California announced the state's first COVID-19 death in Placer County, bringing U.S. fatalities to at least 11.","Vanessa Kerry writes that the story of Osmel Martinez Azcue, a man charged over $3,000 for taking responsible action and visiting a hospital to be screened for the novel coronavirus after he returned from China with flu-like symptoms, proves that if we are go…",1.0,137,24,2,10,4,8.333333333333334,5.708333333333333,0,0.0,0.0,0.0,4.166666666666666,22,0,0,0,1,0,0,0,0,22,0,0,0,-80.0,-20.0,-7.0,-3.0,3.0,-35.67,0.78,0.0,-22.22,0.0,-2.27,1.89,-14.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-14.0,0.0,-1.0,-1.0,-10.45,-0.53,-0.48,-0.92,2.0,-13.41,-0.2,0.0,-2.18,0.0,-1.27,1.85,-0.54,0.0,0.12,0.01,0.19,-0.03,0.64,-0.03,0.0,-0.54,0.0,0.04,0.64
15,"A coalition of tech firms backed the principles, which do not directly address encryption, where they've clashed with law enforcement.","President Donald Trump is planning to name a Florida official in charge of preparing the state for the effects of climate change as his homeland security adviser, sources familiar with the matter tell CNN.",1.0,115,20,4,6,2,20.0,5.75,0,0.0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,0,20,0,0,0,-57.0,-14.0,0.0,-11.0,0.0,-14.0,0.69,0.0,-25.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,-14.4,-1.4,-0.55,-1.38,1.88,-13.16,-0.17,0.0,-2.96,0.0,-1.3,1.55,-1.04,0.0,0.11,0.0,0.15,-0.03,0.57,-0.03,0.0,-1.04,0.0,0.03,0.57
16,"WHO will likely deem the COVID-19 coronavirus a global pandemic once sustained person-to-person spread takes hold outside China, a CDC official says.","Acting Homeland Security Secretary Chad Wolf warned of Russia's ongoing influence campaign ahead of Super Tuesday's Democratic presidential primaries, but said there is no current ""credible threat"" to election infrastructure.",1.0,128,22,5,7,2,22.0,5.818181818181818,0,0.0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,0,20,0,0,0,-68.0,-8.0,1.0,-7.0,0.0,-8.0,-0.72,0.0,-25.0,0.0,-3.33,-6.67,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-17.12,-2.05,-0.56,-1.74,1.76,-12.82,-0.14,0.0,-3.64,0.0,-1.33,1.29,-1.48,0.0,0.1,-0.0,0.11,-0.03,0.51,-0.03,0.0,-1.48,0.0,0.03,0.51
17,"The president donated $100,000 on January 29 to the Department of Health and Human Services.","Acting Homeland Security Secretary Chad Wolf on Wednesday raised concerns that not all states will meet the October 1 deadline to issue REAL ID driver's licenses to residents, telling lawmakers that he may request a legislative fix to assist the process.",1.0,78,15,1,6,2,15.0,5.2,0,0.0,0.0,0.0,0.0,15,0,0,0,2,0,0,0,0,15,0,0,0,-136.0,-26.0,-8.0,-12.0,0.0,-26.0,-0.02,0.0,0.0,0.0,0.0,-4.88,-19.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-19.0,0.0,0.0,-1.0,-22.31,-3.01,-0.78,-2.11,1.67,-12.91,-0.15,0.0,-4.25,0.0,-1.35,1.06,-2.15,0.0,0.1,-0.01,0.19,-0.03,0.45,-0.03,0.0,-2.15,0.0,0.02,0.45
18,Nevada Democrats said they will not use the failed app that forced Iowans to tabulate votes by hand and marred the results reporting process.,"Max Schachter didn't set out to become a political activist, but this week, he found himself on Capitol Hill and in the Oval Office, where he joined the administration in discussing new steps toward making US schools safer.",1.0,118,24,7,8,2,24.0,4.916666666666667,0,0.0,0.0,0.0,4.166666666666666,22,0,0,0,0,0,0,0,0,22,0,0,0,-68.0,-14.0,0.0,-5.0,0.0,-14.0,0.02,0.0,0.0,0.0,0.0,4.17,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-10.0,0.0,0.0,-2.0,-24.86,-3.4,-0.67,-2.33,1.58,-12.52,-0.17,0.0,-4.8,0.0,-1.37,1.07,-2.38,0.0,0.09,-0.01,0.15,-0.03,0.4,-0.03,0.0,-2.38,0.0,0.02,0.4
19,A bipartisan bill introduced Monday outlines steps e-commerce platforms must take to prevent the sale of counterfeits third-party sellers on their platforms.,"National security adviser Robert O'Brien is expected to make major cuts to the National Security Council staff as early as next week, two sources familiar with the matter told CNN.",1.0,136,22,4,8,2,22.0,6.181818181818182,0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,1,0,0,22,0,0,1,-15.0,-8.0,0.0,-6.0,0.0,-8.0,1.15,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-26.25,-3.85,-0.72,-2.53,1.5,-12.26,-0.13,0.0,-5.29,0.0,-1.39,0.87,-2.59,0.0,0.08,-0.01,0.12,-0.03,0.41,-0.03,0.0,-2.59,0.0,0.02,0.41
20,Homeland Security Committee chairman Senator Ron Johnson on new developments in Biden-Burisma probe.,"The Nevada State Democratic Party announced new details on changes being made to its presidential caucuses, focused on calculating and reporting results, just nine days before the contest is set to take place.",1.0,88,13,1,10,2,13.0,6.769230769230769,0,0.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,13,0,0,0,-89.0,-20.0,-8.0,-1.0,0.0,-20.0,1.41,0.0,-11.11,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-16.0,0.0,0.0,-1.0,-29.79,-4.69,-0.9,-2.62,1.43,-12.46,-0.06,0.0,-5.74,0.0,-1.41,0.69,-3.21,0.0,0.08,-0.01,0.09,-0.03,0.36,-0.03,0.0,-3.21,0.0,0.02,0.36
21,"Senator Ron Johnson (R-WI), Chairman of the Senate Homeland Security Committee, spoke with Brian Kilmeade about Joe Biden's big Super Tuesday and the Homeland Security committee looking into Hunter Biden's connection to Ukraine energy company Burisma. Johnson…","The top Republican on the House Armed Services Committee issued a sharp rebuke of President Donald Trump Thursday, slamming the administration's plan to divert $3.83 billion in Pentagon funding to border wall construction as unconstitutional and pledging to t…",1.0,224,37,2,26,2,18.5,6.054054054054054,0,0.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,0,29,0,0,0,2.0,-2.0,-4.0,10.0,0.0,-1.5,0.36,0.0,0.0,0.0,-5.13,-5.13,-5.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-26.83,-4.35,-1.02,-1.98,1.36,-12.39,-0.03,0.0,-6.14,0.0,-1.42,0.52,-3.04,0.0,0.08,-0.02,0.07,-0.03,0.33,-0.03,0.0,-3.04,0.0,0.01,0.33
22,"Tucker Carlson continued his analysis of the New Way Forward Act on his program Friday, welcoming acting Homeland Security Security Chad Wolf, who claimed that the proposed legislation would ""gut the rule of law"" in the country.",The Trump administration's efforts and ambitions to reduce the size of government could hamper agencies integral to responding to the coronavirus.,1.0,192,37,7,18,2,37.0,5.1891891891891895,0,0.0,0.0,0.0,0.0,27,0,0,0,0,0,2,0,0,27,0,0,2,66.0,16.0,3.0,10.0,0.0,16.0,-0.81,0.0,0.0,0.0,-4.76,-4.76,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,-25.52,-4.05,-0.92,-1.73,1.3,-11.52,-0.05,0.0,-6.51,0.0,-1.43,0.37,-2.97,0.0,0.07,-0.02,0.04,-0.03,0.38,-0.03,0.0,-2.97,0.0,0.01,0.38
23,"Department of Homeland Security (DHS) whistleblower Philip Haney was found dead in Amador County, Calif., on Friday, according to local authorities.","The Trump administration can withhold federal money from seven states, as well as New York City, over their cooperation on immigration enforcement, a federal appeals court ruled Wednesday.",1.0,128,21,3,11,3,11.0,6.095238095238095,0,33.33333333333333,0.0,0.0,4.761904761904762,21,0,0,0,0,0,0,0,0,21,0,0,0,-33.0,-7.0,0.0,-2.0,1.0,-17.0,0.35,0.0,33.33,0.0,-3.57,4.76,-3.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,-26.98,-4.44,-0.99,-1.8,1.29,-11.81,-0.02,0.0,-5.46,0.0,-1.45,0.43,-3.16,0.0,0.07,-0.02,0.02,-0.03,0.34,-0.03,0.0,-3.16,0.0,0.01,0.34
24,"Acting Homeland Security Secretary Chad Wolf reacted Thursday to a meeting between President Trump and his longtime critic, New York Gov. Andrew Cuomo.","The Ukraine allegations that President Donald Trump's personal attorney Rudy Giuliani is providing to the Justice Department are being vetted by investigators in the US Attorney's Office in Pittsburgh, two US law enforcement officials said.",1.0,129,23,2,15,3,11.5,5.608695652173913,0,0.0,0.0,0.0,4.3478260869565215,23,0,0,0,0,0,1,0,0,23,0,0,1,-77.0,-12.0,-4.0,-4.0,1.0,-23.5,-0.28,0.0,-33.33,0.0,0.0,1.49,-6.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,-28.29,-4.72,-1.1,-1.7,1.28,-12.05,-0.01,0.0,-5.83,0.0,-1.46,0.47,-3.26,0.0,0.06,-0.02,0.0,-0.03,0.35,-0.03,0.0,-3.26,0.0,0.01,0.35
25,"Department of Homeland Security (DHS) Acting Deputy Secretary Ken Cuccinelli said Monday that ""activist judges"" on the lower courts are continually blocking President Trump's immigration agenda.","A Department of Homeland Security facility in King County, Washington, has been temporarily closed after an employee visited a nursing home that was affected by the coronavirus outbreak, acting Homeland Security Secretary Chad Wolf announced Tuesday.",1.0,169,26,3,16,2,26.0,6.5,0,33.33333333333333,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,26,0,0,0,-46.0,-10.0,-5.0,-2.0,0.0,-10.0,0.53,0.0,8.33,0.0,0.0,-2.78,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-27.95,-4.86,-1.15,-1.58,1.23,-11.72,0.03,0.0,-4.88,0.0,-1.47,0.34,-3.23,0.0,0.06,-0.02,-0.02,-0.03,0.32,-0.03,0.0,-3.23,0.0,0.01,0.32
26,"Sen. John Kennedy, R-La., praised President Trump's handling of the coronavirus threat Wednesday night, just a day after he criticized the Department of Homeland Security (DHS) for underestimating the virus and failing to properly prepare for a pandemic.","A New York Police Department memo, which warns of a ""credible threat"" against officers, and an arrest made by Homeland Security Investigations highlight the extra vigilance of law enforcement since a recent shooting inside a Bronx precinct.",1.0,217,38,5,18,4,13.0,5.7105263157894735,0,0.0,0.0,2.631578947368421,10.526315789473683,29,0,0,0,0,0,1,0,0,29,0,0,1,13.0,1.0,2.0,1.0,2.0,-24.0,0.2,0.0,0.0,0.0,-2.77,7.82,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,-25.87,-4.55,-1.13,-1.38,1.26,-11.89,0.03,0.0,-5.24,0.0,-1.38,0.61,-3.09,0.0,0.06,-0.02,-0.03,-0.03,0.32,-0.03,0.0,-3.09,0.0,0.01,0.32
27,"U.S. Immigration and Customs Enforcement (ICE) was established in 2003 as a component agency of the Department of Homeland Security (DHS), following the 9/11 terror attacks on the World Trade Center and the Pentagon.","The US House Committee on Homeland Security on Wednesday requested Secret Service protection for all presidential candidates, according to former Vice President Joe Biden's campaign co-chair.",1.0,183,34,3,17,4,11.666666666666666,5.382352941176471,0,33.33333333333333,0.0,0.0,5.88235294117647,26,0,0,0,2,0,0,0,0,26,0,0,0,17.0,8.0,1.0,1.0,2.0,-14.33,-1.0,0.0,33.33,0.0,-3.85,5.88,2.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-25.15,-4.4,-1.19,-1.24,1.29,-12.1,0.03,0.0,-4.39,0.0,-1.39,0.69,-3.07,0.0,0.06,-0.03,0.02,-0.03,0.29,-0.03,0.0,-3.07,0.0,0.0,0.29
