,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
12,Some of Malaysia's regional neighbors have announced stimulus packages worth billions of dollars to support their economies through the coronavirus outbreak.,Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,137.0,21.0,3.0,9.0,2.0,21.0,6.523809523809524,0.0,0.0,0.0,9.523809523809524,4.761904761904762,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,82.0,5.0,-1.0,5.0,0.0,5.0,3.09,0.0,0.0,0.0,9.52,4.76,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,0.0,0.0,0.0,-23.63,-6.2,-1.34,-0.64,0.87,-9.48,0.25,0.02,4.97,0.0,1.74,-1.56,-4.09,-0.04,-0.09,-0.1,-0.09,0.0,-0.6,-0.04,0.0,-4.09,0.0,0.08,-0.6
13,"Italy is throwing cash at its coronavirus-hit economy this week as the number of confirmed cases of the virus continues to rise, and hospitals are forced to turn to the private sector for help.","If the CDC's warning comes to pass, then recession will be difficult to avoid, writes Mark Zandi, chief economist of Moody's Analytics.",1.0,160.0,34.0,7.0,10.0,2.0,34.0,4.705882352941177,0.0,28.57142857142857,0.0,0.0,2.941176470588235,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,46.0,12.0,1.0,2.0,0.0,12.0,-0.48,0.0,11.9,0.0,0.0,-10.7,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,-22.64,-5.73,-1.15,-0.72,0.82,-8.39,0.21,0.01,5.64,0.0,1.49,-1.41,-3.97,-0.04,-0.09,-0.11,-0.11,0.0,-0.58,-0.04,0.0,-3.97,0.0,0.07,-0.58
14,Italy is dealing with its most major national public health disaster in modern times.,"The Democratic party is coalescing around Joe Biden's campaign, following a Leap Day victory in South Carolina that launched 10 more on Super Tuesday from Texas to Maine.",1.0,72.0,14.0,2.0,4.0,2.0,14.0,5.142857142857143,0.0,50.0,0.0,7.142857142857142,7.142857142857142,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,-71.0,-14.0,-2.0,-9.0,0.0,-14.0,0.04,0.0,25.0,0.0,3.57,7.14,-14.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,-14.0,0.0,0.0,1.0,-27.64,-6.67,-1.31,-1.2,0.78,-8.78,0.2,0.0,7.65,0.0,1.74,-1.0,-4.67,-0.04,-0.09,-0.04,-0.13,0.0,-0.56,-0.04,0.0,-4.67,0.0,0.07,-0.56
15,The Toronto Raptors had their franchise-record winning streak stopped at 15 games with a 101-91 loss to the Brooklyn Nets on Wednesday night.,"Parents, have you ever asked your kiddo to do something or behavior properly and they've ignored you? Yeah, you're not alone.",1.0,119.0,23.0,2.0,10.0,2.0,23.0,5.173913043478261,0.0,0.0,0.0,4.3478260869565215,4.3478260869565215,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,14.0,2.0,-4.0,7.0,0.0,12.5,0.17,-1.0,0.0,0.0,-0.41,4.35,2.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,-29.09,-6.92,-1.46,-1.24,0.74,-8.56,0.19,-0.01,6.29,0.0,1.8,-0.82,-4.71,-0.04,-0.09,-0.05,-0.09,0.0,-0.54,-0.04,0.0,-4.71,0.0,0.06,-0.54
16,"After two listless, disheartening performances, Maple Leafs head coach Sheldon Keefe wanted to see ""signs of life"" from his team.","In Trump, politically conservative America has a once-in-a-generation opportunity to fundamentally alter the direction of the nation, writes Merrill Brown.",1.0,110.0,20.0,3.0,11.0,2.0,20.0,5.5,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-26.0,0.0,0.0,4.0,0.0,0.0,-1.3,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,-30.89,-7.32,-1.52,-1.22,0.71,-8.54,0.2,-0.02,5.08,0.0,1.58,-0.32,-4.93,-0.04,-0.09,-0.06,-0.05,0.0,-0.52,-0.04,0.0,-4.93,0.0,0.06,-0.52
17,"Ontario Premier Doug Ford is offering a glimpse of his strategy for winning a second term in office, more than two years before the next election.","Three Republican senators are undecided about whether to support Judy Shelton, President Donald Trump's latest nominee for a seat on the Federal Reserve board, after a contentious hearing in which lawmakers from both parties raised questions about her controv…",1.0,121.0,26.0,3.0,10.0,2.0,26.0,4.653846153846154,0.0,33.33333333333333,0.0,3.8461538461538463,0.0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,-101.0,-13.0,0.0,-6.0,1.0,-13.0,-1.04,0.0,0.0,0.0,1.28,-5.13,-11.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,-1.0,-31.89,-7.34,-1.58,-1.25,0.68,-8.19,0.17,-0.02,5.86,0.0,1.61,-0.44,-4.9,-0.04,-0.09,-0.07,-0.02,0.0,-0.5,-0.04,0.0,-4.9,0.0,0.06,-0.5
18,Finance Minister Bill Morneau’s upcoming budget will include measures to deal with the immediate threat COVID-19 presents to the Canadian economy while also focusing on the longer-term need to transform the economy to adapt to climate change.,"Michael Bloomberg is spending unprecedented gobs of his own many billions of dollars on his late entrance into the Democratic presidential primary. What's he getting for all that coin? How much can he spend under the law? And is this, as some liberals claim, …",1.0,206.0,37.0,8.0,13.0,2.0,37.0,5.5675675675675675,0.0,0.0,0.0,0.0,2.7027027027027026,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-10.0,-8.0,-1.0,3.0,0.0,25.75,0.77,-2.0,-22.22,0.0,0.0,2.7,-9.0,0.0,0.0,-3.0,0.0,0.0,-4.0,0.0,0.0,-9.0,0.0,0.0,-4.0,-28.3,-6.78,-1.38,-1.13,0.65,-7.29,0.18,-0.03,4.81,0.0,1.43,-0.4,-4.77,-0.05,-0.09,-0.08,-0.04,0.0,-0.54,-0.05,0.0,-4.77,0.0,0.05,-0.54
19,"Canada's economy slowed ""sharply"" in the final quarter of 2019, the parliamentary budget office said Thursday in its February economic and fiscal report.","Two decades ago, Pete Buttigieg composed a nearly 1,000-word tribute to Bernie Sanders.",1.0,131.0,23.0,2.0,8.0,2.0,23.0,5.695652173913044,0.0,0.0,0.0,0.0,8.695652173913043,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,56.0,10.0,1.0,2.0,0.0,10.0,-0.07,0.0,0.0,0.0,0.0,8.7,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,-28.82,-6.98,-1.49,-1.26,0.63,-7.19,0.21,-0.04,3.86,0.0,1.27,-0.07,-5.01,-0.05,-0.09,-0.08,-0.01,0.0,-0.53,-0.05,0.0,-5.01,0.0,0.05,-0.53
20,Conservative finance critic Pierre Poilievre said the Liberal government has left Canadians without a “cushion” to soften potential economic fallout from the global coronavirus outbreak and impacts of rail blockades across the country.,"President Donald Trump made 115 false claims over the last two weeks of February, during which he faced a growing crisis over the coronavirus pandemic, visited India, held four campaign rallies and addressed the Conservative Political Action Conference.",1.0,203.0,33.0,4.0,14.0,2.0,33.0,6.151515151515151,0.0,0.0,0.0,0.0,12.121212121212121,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,-13.0,-5.0,-2.0,-1.0,0.0,-5.0,0.47,0.0,0.0,0.0,0.0,6.86,-3.0,0.0,0.0,0.0,-3.0,0.0,-1.0,1.0,0.0,-3.0,0.0,0.0,-1.0,-25.87,-6.68,-1.49,-1.1,0.61,-6.62,0.25,-0.04,3.0,0.0,1.13,0.4,-4.69,-0.05,-0.09,-0.09,-0.03,0.0,-0.56,0.0,0.0,-4.69,0.0,0.05,-0.56
21,"Headlines over the past month have rightfully focused on railway blockades, plane crashes and pandemics. There has been a lot of news and so it’s understandable that some stories get overlooked","President Donald Trump made 31 false claims last week and 55 the week before, including 22 at a campaign rally in Des Moines, Iowa, in late January and 13 in an official speech at a community college in Charlotte, North Carolina, in early February.",1.0,163.0,31.0,7.0,10.0,2.0,15.5,5.258064516129032,0.0,14.285714285714285,0.0,6.451612903225806,3.225806451612903,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,-42.0,-13.0,5.0,-9.0,0.0,-28.5,0.6,0.0,14.29,0.0,6.45,0.95,-2.0,0.0,1.0,1.0,-4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-25.0,-6.5,-1.36,-1.14,0.59,-6.9,0.24,-0.05,2.86,0.0,1.29,0.41,-4.45,-0.05,-0.05,-0.05,-0.05,0.0,-0.59,0.0,0.0,-4.45,0.0,0.05,-0.59
0,(Bloomberg) -- Saudi Arabia’s Crown Prince Mohammed bin Salman has just started an oil-price war. Winning it will come at a cost he might not be ready to pay for long.If oil prices fail to recover and stay at less than half the level Saudi Arabia needs to bal…,"President Donald Trump's acting chief of staff Mick Mulvaney railed against the so-called ""deep state"" during an appearance at the Oxford Union in the UK earlier this week, according to two attendees and quotes of his remarks provided to CNN.",0.0,212.0,49.0,14.0,16.0,3.0,16.666666666666668,4.326530612244898,0.0,7.142857142857142,0.0,4.081632653061225,2.0408163265306123,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,0.0,0.0,2.0,9.0,9.0,10.0,-1.0,1.0,-23.33,-0.75,0.0,7.14,0.0,4.08,2.04,9.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,42.24,15.29,8.38,4.14,1.19,-11.56,-0.76,-0.14,-7.06,0.0,2.29,-0.38,13.57,-0.05,-0.1,-0.19,-0.43,0.0,0.76,-0.05,0.0,13.57,0.0,0.0,0.76
1,"Any reservations Afghanistan has with Islamabad should be resolved bilaterally rather than involving the United States, Pakistan’s foreign minister said on Sunday, in reference to part of a joint U.S.-Afghan declaration on peace efforts. The declaration was a…","Justice Sonia Sotomayor wrote a scathing dissent late Friday night, castigating the government for repeatedly asking the Supreme Court on an emergency basis to allow controversial policies to go into effect and charging her conservative colleagues on the cour…",0.0,223.0,38.0,8.0,16.0,4.0,10.0,5.868421052631579,0.0,25.0,0.0,2.631578947368421,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,-1.0,2.0,1.0,3.0,-29.0,0.18,0.0,25.0,0.0,2.63,-12.82,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-2.0,47.74,9.79,5.38,4.14,1.69,-14.89,0.01,-0.14,1.87,0.0,1.57,-1.4,9.57,-0.05,-0.1,-0.19,-0.43,0.0,-0.24,-0.05,0.0,9.57,0.0,0.0,-0.24
2,"(Bloomberg) -- Welcome to Wednesday, Asia. Here’s the latest news and analysis from Bloomberg Economics to help get your day started:Hong Kong is heading for...","His reelection bid accelerating, President Donald Trump has again seized credit for an economic turnaround, claimed record job creation and accused his predecessor of a ""con job"" on the subject.",0.0,136.0,25.0,6.0,10.0,3.0,12.5,5.44,0.0,16.666666666666664,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,-29.0,-5.0,1.0,-3.0,1.0,-17.5,-0.06,0.0,16.67,0.0,0.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,20.57,3.62,3.71,2.14,1.52,-15.17,0.13,-0.14,2.07,0.0,0.45,-1.74,4.57,0.29,-0.1,-0.19,-0.43,0.0,-0.24,-0.05,0.0,4.57,0.0,0.0,-0.24
3,"“Oh, we’ll be cutting.” Those four words—spoken in response to a question about entitlements during a Fox News town hall on Thursday—are likely to haunt President Donald Trump for the rest of his re-election campaign. But don’t worry, Kellyanne Conway said Fr…","Mike Bloomberg has vowed as a Democratic candidate for president to ""strengthen entitlement programs."" But when he was mayor of New York City, Bloomberg twice compared Social Security to a ""Ponzi scheme"" and repeatedly said cuts to that program as well as Med…",0.0,219.0,42.0,4.0,24.0,3.0,14.333333333333334,5.214285714285714,0.0,25.0,0.0,0.0,4.761904761904762,38.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,-1.0,-2.0,7.0,1.0,-7.67,0.14,0.0,8.33,0.0,-2.33,4.76,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,27.74,4.79,2.38,4.64,1.44,-14.85,0.13,-0.14,4.25,0.0,-0.11,-0.72,5.82,0.2,-0.1,-0.19,-0.18,0.0,-0.24,-0.05,0.0,5.82,0.0,0.0,-0.24
4,"US President Donald Trump will open the world's biggest cricket stadium and watch the sun set at the famed Taj Mahal during a lightning visit to India starting Monday, but behind the spectacular optics he is expected to face a protectionist counter-punch on t…","President Donald Trump has repeatedly promised middle class Americans fresh tax cuts if he wins a second four-year term in office in November, a pledge that might clash with his efforts to reduce yawning federal deficits.",0.0,217.0,44.0,8.0,17.0,1.0,44.0,4.931818181818182,0.0,12.5,0.0,4.545454545454546,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,31.0,8.0,1.0,4.0,-1.0,8.0,-0.23,0.0,12.5,0.0,-3.79,-2.78,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,-1.0,31.64,5.89,2.38,4.74,0.99,-8.73,0.07,-0.14,3.06,0.0,0.46,-1.06,6.17,0.15,-0.1,-0.19,-0.23,0.0,-0.24,-0.05,0.0,6.17,0.0,0.0,-0.24
5,"""Mike came out and I remember he said, 'Are you going to kill it?' And that stopped everything. And I couldn't believe it,"" the former employee said.","Former President Barack Obama is intentionally staying on the sidelines of the Democratic primary fight, though you may not know it from all of those campaign ads in which he is playing a starring role.",0.0,123.0,27.0,9.0,3.0,3.0,9.333333333333334,4.555555555555555,1.0,0.0,0.0,0.0,3.7037037037037033,23.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,2.0,0.0,2.0,-45.0,-8.0,3.0,-6.0,1.0,-25.67,-0.24,1.0,-33.33,0.0,0.0,3.7,-6.0,0.0,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,-6.0,2.0,0.0,-1.0,18.57,3.79,2.55,2.48,1.02,-10.42,-0.03,0.02,0.19,0.0,0.09,-0.67,4.24,0.12,-0.1,-0.19,-0.26,0.33,-0.07,-0.05,0.0,4.24,0.33,0.0,-0.07
