,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Prime Minister Justin Trudeau's government is asking Parliament to spend an additional $2.1 billion on Indigenous programs and initiatives, above and beyond what MPs already have approved.","The Chinese government has challenged the authenticity of leaked detention center records from the Western region of Xinjiang, in its most comprehensive statement yet on the high-profile release.",1.0,162.0,27.0,5.0,9.0,3.0,14.0,6.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-6.0,-1.0,3.0,0.0,1.0,-14.0,0.0,0.0,20.0,0.0,-3.57,0.0,2.0,0.0,0.0,-1.0,2.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,12.81,0.23,-0.52,3.02,0.81,-7.37,0.3,0.07,-5.3,0.0,-0.46,1.22,-0.66,-0.01,0.07,-0.14,0.21,-0.09,0.11,-0.03,0.0,-0.66,-0.06,-0.1,0.11
11,"Making MAID legally accessible for a wider range of patients could have the unintended consequence of diminishing the number of health care professionals willing to provide it, ultimately worsening access.","March is National Women's History Month, but since women are pretty historic year-round, it begs the question: Why March? Is this month significant to women's history, or is it just an arbitrary month on the calendar?",1.0,176.0,30.0,6.0,10.0,2.0,30.0,5.866666666666666,0.0,0.0,0.0,6.666666666666667,3.3333333333333335,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-6.0,-6.0,1.0,-4.0,1.0,12.0,0.81,-2.0,-60.0,0.0,1.11,0.56,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-3.0,0.0,0.0,-2.0,11.78,-0.09,-0.45,2.57,0.72,-6.38,0.32,0.06,-5.98,0.0,-0.08,1.17,-0.88,-0.01,0.06,-0.14,0.15,-0.09,0.03,-0.03,0.0,-0.88,-0.06,-0.1,0.03
12,"Greek and Turkish riot police deployed on their shared border fired tear gas on Wednesday as hundreds of migrants tried again to cross into Greece, amid an escalating war of words between Athens and Ankara about what was happening.","Before getting into what Naomi Campbell has to say, it is impossible to ignore what Naomi Campbell projects: A kind of surreal, cyborg beauty. She is what I imagine a 3D printout of what a perfect otherworldly woman would look like.",1.0,193.0,39.0,8.0,12.0,2.0,39.0,4.948717948717949,0.0,12.5,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,1.0,-2.0,-1.0,2.0,-1.0,18.5,0.27,0.0,-9.72,0.0,-9.76,-4.88,8.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,8.0,-1.0,0.0,0.0,12.21,0.32,-0.25,2.35,0.65,-4.85,0.27,0.06,-5.59,0.0,-0.27,0.86,-0.45,-0.01,0.06,-0.14,0.1,-0.09,0.03,-0.03,0.0,-0.45,-0.06,-0.1,0.03
13,"No cases of the coronavirus have yet emerged in elementary or secondary schools in Canada, but it's certainly possible that a student or teacher could become infected. CBC News looks at the ramifications if a case of COVID-19 materializes in a Canadian school.","Britain's Prince Harry and Meghan, Duchess of Sussex have marked their final engagement as senior members of the royal family by attending the annual Commonwealth Service at Westminster Abbey.",1.0,218.0,43.0,6.0,13.0,3.0,21.5,5.069767441860465,0.0,0.0,0.0,0.0,2.3255813953488373,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,54.0,14.0,3.0,0.0,1.0,-7.5,-0.59,0.0,0.0,0.0,0.0,2.33,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,6.0,0.0,0.0,-1.0,14.37,0.97,-0.22,2.23,0.67,-4.79,0.24,0.05,-6.16,0.0,-0.43,0.77,-0.22,-0.01,0.05,-0.14,0.06,-0.09,-0.03,-0.03,0.0,-0.22,-0.06,-0.1,-0.03
14,Research involving long-term care residents tests how cannabidiol might be used therapeutically to help seniors live more comfortable lives.,"Prince Harry has asked attendees at a tourism conference to call him simply ""Harry,"" as he begins his final round of public engagements before beginning a new chapter away from the British royal family.",1.0,122.0,19.0,7.0,5.0,2.0,19.0,6.421052631578948,0.0,14.285714285714285,0.0,5.263157894736842,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-47.0,-15.0,2.0,-6.0,0.0,-15.0,1.45,0.0,14.29,0.0,5.26,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-13.0,0.0,0.0,-3.0,9.84,-0.08,-0.12,1.59,0.61,-4.91,0.3,0.05,-5.69,0.0,-0.22,0.53,-0.83,-0.01,0.05,-0.14,0.02,-0.09,-0.09,-0.03,0.0,-0.83,-0.06,-0.1,-0.09
15,Durham Regional Police Human Trafficking Unit is the first in Canada to team up with a human trafficking survivor.,"With the Tokyo 2020 Olympics fast approaching, the number of foreign visitors coming to Japan is expected to soar. Engrish/Japanglish is still a fact of life though, leaving plenty of room for meanings and moods to be lost in translation.",1.0,96.0,19.0,2.0,9.0,2.0,19.0,5.052631578947368,0.0,50.0,0.0,5.263157894736842,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-103.0,-21.0,-6.0,-5.0,-1.0,-1.0,0.08,0.0,12.5,0.0,2.76,-2.5,-11.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,4.26,-0.99,-0.35,1.28,0.56,-5.0,0.27,0.04,-3.05,0.0,-0.04,0.33,-1.36,-0.01,0.04,-0.14,-0.02,-0.09,-0.14,-0.03,0.0,-1.36,-0.06,-0.1,-0.14
16,"Charts showing body mass index have been posted in doctors' offices for decades, but experts caution against using the number to make assumptions about an individual's health.","The coronavirus that emerged from Wuhan, China, last year is causing alarm across the world, with fear that this could become the next pandemic. Late last month, the World Health Organization declared the virus, named COVID-19, a ""Public Health Emergency of I…",1.0,149.0,27.0,7.0,12.0,2.0,27.0,5.518518518518518,0.0,14.285714285714285,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,-70.0,-15.0,0.0,-5.0,0.0,6.0,0.3,0.0,0.0,0.0,0.0,-7.14,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,2.44,-1.32,-0.26,1.19,0.51,-4.62,0.27,0.04,-2.82,0.0,-0.19,0.14,-1.35,-0.01,0.04,-0.14,-0.04,-0.09,-0.18,-0.03,0.0,-1.35,-0.06,-0.1,-0.18
17,"From outside Wet'suwet'en Nation, the conflict over a gas pipeline seems complex, but key players have emerged. Here's a guide to some of them and how they fit into the organizations that make up Wet'suwet'en Nation.","In offices across Asia, desks are empty, as the region grapples with the deadly coronavirus. Instead, millions are participating in what may be the world's biggest work-from-home experiment.",1.0,181.0,36.0,6.0,10.0,3.0,18.0,5.027777777777778,0.0,0.0,0.0,0.0,5.555555555555555,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,18.0,8.0,0.0,2.0,0.0,4.0,-0.79,0.0,-50.0,0.0,0.0,1.98,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2.61,-1.12,-0.23,0.99,0.53,-4.78,0.24,0.04,-3.41,0.0,-0.32,0.29,-1.18,-0.01,0.04,-0.09,-0.07,-0.09,-0.17,-0.03,0.0,-1.18,-0.06,-0.1,-0.17
18,"An expert in contract law who analyzed the electronic banking agreements for BMO, CIBC, RBC, Scotiabank and TD says the contracts are ""so one-sided” they need to be rewritten with third-party oversight to even the playing field for customers.","Over the past year, a handful of surprising auction house press releases have graced my inbox. ""Sotheby's Partners with The Strokes' Fabrizio Moretti For Special Old Masters Exhibition & Auction,"" one proclaimed, while another proudly boasted: ""Christie's to …",1.0,204.0,39.0,6.0,16.0,2.0,39.0,5.230769230769231,0.0,33.33333333333333,0.0,0.0,5.128205128205128,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,-18.0,0.0,1.0,-2.0,0.0,19.5,-0.46,0.0,33.33,0.0,0.0,5.13,-7.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-7.0,-1.0,0.0,0.0,3.97,-0.78,-0.21,1.13,0.49,-3.82,0.23,0.03,-2.19,0.0,-0.44,0.4,-0.92,-0.01,0.03,-0.09,-0.09,-0.09,-0.2,-0.03,0.0,-0.92,-0.06,-0.1,-0.2
19,Ontario's four largest teachers unions say they will stage a joint one-day strike across the province on Feb. 21 if there's no breakthrough in contract talks with the Doug Ford government.,"President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",1.0,158.0,31.0,4.0,12.0,3.0,15.5,5.096774193548387,0.0,0.0,0.0,3.225806451612903,3.225806451612903,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,-63.0,-9.0,0.0,-5.0,0.0,2.17,-0.43,0.0,0.0,0.0,0.73,-4.27,-2.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,-3.0,2.89,-0.88,-0.29,1.06,0.51,-4.13,0.21,0.03,-2.75,0.0,-0.38,0.4,-0.84,-0.01,0.03,-0.09,-0.02,-0.09,-0.24,-0.03,0.0,-0.84,-0.06,-0.1,-0.24
20,"In what appear to be major concessions to teachers' unions, the Ontario government is backing down on class size increases and e-learning requirements in the midst of a contentious round of bargaining that has seen multiple rotating strikes.","Vanessa Kerry writes that the story of Osmel Martinez Azcue, a man charged over $3,000 for taking responsible action and visiting a hospital to be screened for the novel coronavirus after he returned from China with flu-like symptoms, proves that if we are go…",1.0,204.0,38.0,7.0,13.0,2.0,38.0,5.368421052631579,0.0,28.57142857142857,0.0,0.0,5.263157894736842,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,-13.0,-6.0,-2.0,0.0,1.0,-6.0,0.44,0.0,6.35,0.0,-2.27,2.99,-4.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-4.0,0.0,-1.0,-1.0,4.11,-0.63,-0.22,1.04,0.47,-3.34,0.2,0.03,-1.9,0.0,-0.48,0.5,-0.63,-0.01,0.03,-0.09,-0.04,-0.09,-0.27,-0.03,0.0,-0.63,-0.06,-0.1,-0.27
21,"Prince Harry and Meghan are breaking free of the Royal Family as of March 31, the couple's office said Wednesday.","Max Schachter didn't set out to become a political activist, but this week, he found himself on Capitol Hill and in the Oval Office, where he joined the administration in discussing new steps toward making US schools safer.",1.0,94.0,20.0,3.0,9.0,2.0,20.0,4.7,0.0,33.33333333333333,0.0,5.0,5.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-92.0,-18.0,-4.0,-4.0,0.0,-18.0,-0.19,0.0,33.33,0.0,5.0,5.0,-16.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-16.0,0.0,0.0,-2.0,0.22,-1.22,-0.33,0.84,0.44,-3.43,0.17,0.03,-0.91,0.0,-0.35,0.58,-1.16,-0.01,0.03,-0.1,-0.02,-0.09,-0.3,-0.03,0.0,-1.16,-0.06,-0.1,-0.3
22,"Larry Tesler, the Silicon Valley pioneer who created the now-ubiquitous computer concepts such as ""cut,"" ""copy"" and ""paste,"" has died. He was 74.","Michael Bloomberg last year referred to transgender people as ""he, she, or it"" and ""some guy wearing a dress"" while arguing that presidential campaigns centered on social issues aren't relevant to most voters.",1.0,123.0,23.0,4.0,10.0,3.0,11.5,5.3478260869565215,0.0,25.0,0.0,0.0,4.3478260869565215,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-54.0,-10.0,-2.0,1.0,1.0,-21.5,-0.02,0.0,25.0,0.0,0.0,1.32,-10.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-2.08,-1.63,-0.4,0.7,0.46,-3.89,0.16,0.02,-0.37,0.0,-0.45,0.62,-1.42,-0.01,0.02,-0.1,0.01,-0.09,-0.32,-0.03,0.0,-1.42,-0.06,-0.1,-0.32
23,The Senate administration has signed contracts with outside consultants and human resources professionals worth hundreds of thousands of dollars in recent months — added costs at a time when Senate expenses have ballooned by more than 30 per cent in the last …,"Trump ally Erik Prince has recruited former US and British spies to help a conservative group target Democratic campaigns and labor organizations, among others, seen as averse to President Donald Trump, according to a New York Times report.",1.0,218.0,43.0,5.0,16.0,1.0,43.0,5.069767441860465,0.0,0.0,0.0,2.3255813953488373,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,15.0,5.0,0.0,-3.0,-1.0,5.0,-0.27,0.0,0.0,0.0,2.33,-5.26,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-0.22,-1.18,-0.41,0.82,0.39,-3.0,0.15,0.02,-0.91,0.0,-0.44,0.48,-1.0,-0.01,0.02,-0.1,0.03,-0.09,-0.35,-0.03,0.0,-1.0,-0.06,-0.1,-0.35
24,"Former vice-president Joe Biden's struggling campaign faced a do-or-die moment in South Carolina, and a dominant win there gives him a well-timed shot of momentum entering the coming week's Super Tuesday contests. 'We are very much alive,' Biden says.","For decades, America's first ladies have made India an essential global visit, a sort of rite of passage for the job, either alone or in a supporting role with the president.",1.0,213.0,39.0,8.0,15.0,3.0,19.5,5.461538461538462,0.0,12.5,0.0,2.564102564102564,2.564102564102564,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,69.0,8.0,6.0,4.0,1.0,-11.5,0.82,0.0,12.5,0.0,-0.66,2.56,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,1.28,-0.92,-0.31,0.9,0.41,-3.12,0.15,0.02,-0.91,0.0,-0.42,0.45,-0.65,-0.01,0.02,-0.1,0.0,-0.09,-0.33,-0.03,0.0,-0.65,-0.06,-0.1,-0.33
