,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,The Trudeau government has made its case for why a country like Canada should win a seat on the United Nations Security Council. There hasn't been any discussion of the drawbacks.,"Rep. Tulsi Gabbard is still running for president, despite low national polling numbers and winning only two pledged delegates in the nominating contests so far.",1.0,149,31,6,12,3,15.5,4.806451612903226,0,16.666666666666664,0.0,6.451612903225806,3.225806451612903,27,0,0,0,0,0,1,0,0,27,0,0,1,12.0,6.0,2.0,4.0,0.0,3.0,-0.67,0.0,-8.33,0.0,2.45,3.23,2.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,13.58,2.11,0.71,0.62,0.0,2.43,0.07,-0.02,3.22,0.0,0.78,2.51,1.0,0.0,0.14,0.09,-0.5,-0.05,-0.09,0.0,0.0,1.0,-0.03,-0.05,-0.09
11,"Greek authorities used tear gas and a water cannon to repulse an attempt by migrants to push through the border from Turkey Friday morning, while Turkish authorities fired volleys of tear gas onto the Greek side of the frontier.","Tuesday night's debate was a frenetic free-for-all, with six candidates all trying to knock Democratic presidential front-runner Bernie Sanders off the course of claiming the party's nomination.",1.0,190,39,4,15,2,39.0,4.871794871794871,0,0.0,0.0,0.0,2.564102564102564,24,0,0,0,0,0,0,0,0,24,0,0,0,22.0,12.0,0.0,4.0,0.0,12.0,-1.35,0.0,-25.0,0.0,0.0,-4.84,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,12.98,2.3,0.53,0.76,0.0,3.1,0.02,-0.02,2.12,0.0,0.52,2.26,0.49,0.0,0.12,0.07,-0.52,-0.05,-0.15,0.0,0.0,0.49,-0.03,-0.05,-0.15
12,"Palestinian President Mahmoud Abbas, appearing before the UN Security Council, angrily rejected U.S. President Donald Trump's Middle East peace proposal on Tuesday as a gift to Israel and unacceptable to Palestinians.","Trump ally Erik Prince has recruited former US and British spies to help a conservative group target Democratic campaigns and labor organizations, among others, seen as averse to President Donald Trump, according to a New York Times report.",1.0,187,31,2,18,4,10.666666666666666,6.032258064516129,0,0.0,0.0,3.225806451612903,9.67741935483871,27,0,0,0,0,0,0,0,0,27,0,0,0,-16.0,-7.0,-3.0,-1.0,2.0,-27.33,0.69,0.0,0.0,0.0,3.23,4.41,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,12.25,1.85,0.22,1.1,0.15,1.5,0.07,-0.02,1.19,0.0,0.55,2.59,0.29,0.0,0.11,0.05,-0.53,-0.05,-0.2,0.0,0.0,0.29,-0.03,-0.05,-0.2
13,"Italy announced a sweeping quarantine early Sunday for its northern regions, igniting travel chaos as it restricted the movements of a quarter of its people in a bid to halt the new coronavirus' relentless march across Europe.","House Judiciary Chairman Jerry Nadler said he would not support a straight extension of a set of expiring surveillance authorities, even as Senate Republicans appear to be moving in that direction, furthering the standoff over one of the premier domestic spyi…",1.0,190,37,4,13,2,37.0,5.135135135135135,0,0.0,0.0,2.7027027027027026,8.108108108108109,28,0,0,0,0,0,3,0,0,28,0,0,3,-30.0,-4.0,-4.0,-1.0,1.0,-4.0,-0.23,0.0,-12.5,0.0,-2.18,8.11,-6.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,2.0,11.84,1.9,0.1,1.04,0.14,2.0,0.05,-0.02,0.4,0.0,0.54,2.77,0.19,0.0,0.1,0.03,-0.54,-0.05,-0.03,0.0,0.0,0.19,-0.03,-0.05,-0.03
14,"The southern African nation's economy is expected to have contracted by 7.5% in 2019, according to the World Bank.","As Democrats push forward in the fight for the party's presidential nomination, one issue is at the top of voters' minds: Health care.",1.0,96,19,5,6,3,10.0,5.052631578947368,0,20.0,0.0,0.0,0.0,17,0,0,0,2,0,0,0,0,17,0,0,0,-16.0,-4.0,3.0,-4.0,1.0,-13.0,0.18,0.0,-30.0,0.0,-4.35,-4.35,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,5.22,0.74,0.06,0.52,0.2,0.64,0.03,-0.02,1.04,0.0,0.35,2.38,-0.62,0.0,0.09,0.02,-0.42,-0.05,-0.08,0.0,0.0,-0.62,-0.03,-0.05,-0.08
15,"The U.S. is seen as a global force in terms of its ""soft power"" and influence, despite controversy around President Trump's administration which has damaged the country's reputation, according to new research.","About a million supercharged news cycles ago, we seemed to be on the brink of a major US-Iran war. But two months later, the feared backlash of the US killing of top Iranian military leader Qasem Soleimani has largely not materialized.",1.0,178,32,5,12,4,11.0,5.5625,0,20.0,0.0,6.25,6.25,32,0,0,0,0,0,1,0,0,32,0,0,1,-17.0,-9.0,0.0,1.0,1.0,-9.5,0.81,0.0,0.0,0.0,3.81,3.81,-1.0,0.0,0.0,0.0,-2.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,4.55,0.53,0.03,0.45,0.31,-0.49,0.04,-0.02,1.61,0.0,0.58,2.43,-0.4,0.0,0.08,0.01,-0.43,-0.05,-0.07,0.0,0.0,-0.4,-0.03,-0.05,-0.07
16,"Rising jobs and incomes and low credit costs are the key components of a bright near-term outlook for the U.S. economy, writes Michael Ivanovitch.","President Donald Trump has told top foreign policy advisers that he does not want another summit with Kim Jong Un before the presidential election in November, according to two sources familiar with the discussions.",1.0,123,24,3,10,4,8.333333333333334,5.125,0,33.33333333333333,0.0,4.166666666666666,0.0,20,0,0,0,0,0,0,0,0,20,0,0,0,-59.0,-10.0,-2.0,-3.0,2.0,-25.67,-0.23,0.0,33.33,0.0,1.23,0.0,-10.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-10.0,0.0,0.0,-1.0,0.72,-0.12,-0.12,0.26,0.41,-1.65,0.03,-0.02,2.89,0.0,0.65,2.11,-0.91,0.0,0.07,-0.01,-0.45,-0.05,-0.11,0.0,0.0,-0.91,-0.03,-0.05,-0.11
17,"Princess Cruises and the Holland America Line announced this week that hackers gained access to personal information such as passport and Social Security numbers of guests, crew and employees. Here are six steps experts recommend taking if you think you may h…",President Donald Trump's former national security adviser John Bolton on Monday needled his former boss over foreign policy but -- remarkably -- largely avoided the Ukraine scandal in favor of issuing a plea that the White House allows his book to be released…,1.0,219,42,8,18,2,21.0,5.214285714285714,0,12.5,0.0,4.761904761904762,0.0,37,0,0,0,1,0,2,0,0,37,0,0,2,1.0,-1.0,3.0,1.0,1.0,-22.0,0.14,0.0,-7.5,0.0,0.11,-4.65,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.65,0.3,0.03,0.54,0.39,-1.97,0.02,-0.02,2.87,0.0,0.75,1.82,-0.42,0.0,0.07,-0.02,-0.4,-0.05,-0.04,0.0,0.0,-0.42,-0.03,-0.05,-0.04
18,"Secretary of State Mike Pompeo defended the Trump administration's response to the spreading coronavirus and faced contentious questions from Democrats about an airstrike that killed Iran's most powerful general, Qassem Soleimani.","The war in Afghanistan has lasted so long that kids born after it began are now old enough to fight in it. Now, news that US President Donald Trump could approve the first step to a US peace deal with the Taliban may herald a fragile but significant foreign p…",1.0,200,31,4,14,2,31.0,6.451612903225806,0,0.0,0.0,3.225806451612903,6.451612903225806,29,0,0,1,0,0,0,0,0,29,0,0,0,-11.0,-19.0,-6.0,-1.0,0.0,6.0,2.23,0.0,-10.0,0.0,-4.77,4.45,-9.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,3.38,0.1,-0.05,0.57,0.37,-1.73,0.07,-0.02,2.2,0.0,0.76,1.91,-0.41,0.0,0.06,0.03,-0.42,-0.05,-0.08,0.0,0.0,-0.41,-0.03,-0.05,-0.08
19,"Prioritizing pageantry over policy, U.S. President Donald Trump basked in India's welcoming embrace on a day that featured a mega-rally with cheering crowds, a mutual admiration show with his counterpart and a sunset tour of the famed Taj Mahal.","Peter Bergen writes that the impending peace agreement between the Trump administration and the Taliban is really a withdrawal agreement, and with Trump being consistently inconsistent on foreign policy and a hotly contested presidential election season it re…",1.0,207,39,5,16,4,13.333333333333334,5.3076923076923075,0,0.0,0.0,5.128205128205128,0.0,33,0,0,0,0,0,1,0,0,33,0,0,1,-16.0,1.0,-2.0,3.0,3.0,-24.67,-0.56,0.0,-14.29,0.0,-0.13,-5.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.38,0.32,-0.07,0.71,0.45,-2.4,0.07,-0.02,1.59,0.0,0.86,1.66,-0.19,0.0,0.05,0.02,-0.43,-0.05,-0.07,0.0,0.0,-0.19,-0.03,-0.05,-0.07
20,"""Aggressive"" migration policies imposed by the Untied States and Mexico are trapping Central American migrants and refugees in a ""vicious cycle"" of violence, sexual assault, kidnappings and ill treatment from border authorities, a new report from Doctors With…","Years before becoming the nation's top intelligence official, Richard Grenell touted his consulting work for clients in Iran, China and other countries, which included projects that could violate foreign lobbying laws or jeopardize his security clearance.",1.0,223,38,4,17,1,38.0,5.868421052631579,0,25.0,0.0,0.0,5.263157894736842,31,0,0,0,0,0,0,0,0,31,0,0,0,3.0,2.0,-4.0,2.0,-1.0,2.0,-0.24,0.0,25.0,0.0,-8.33,-3.07,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-3.0,0.0,0.0,-2.0,6.06,0.47,-0.14,0.88,0.38,-1.83,0.09,-0.02,2.23,0.0,0.71,1.69,-0.09,0.0,0.05,0.01,-0.44,-0.05,-0.1,0.0,0.0,-0.09,-0.03,-0.05,-0.1
21,The Democratic race to pick a presidential nominee will hit overdrive with 14 states voting on Super Tuesday next week. We asked four Democratic Party insiders who have all served as ambassadors to Canada to share who they are picking and why.,"Ukrainian President Volodymyr Zelensky told US senators last week he has no plans to meet with President Donald Trump's personal attorney, Rudy Giuliani, according to one of the senators who sat down with Zelensky.",1.0,202,42,9,12,3,21.0,4.809523809523809,0,11.11111111111111,0.0,0.0,0.0,35,0,0,1,2,0,0,0,0,35,0,0,0,21.0,8.0,4.0,-3.0,1.0,-13.0,-0.51,0.0,11.11,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,9.0,0.0,0.0,-1.0,6.62,0.79,0.03,0.8,0.41,-2.09,0.06,-0.02,2.18,0.0,0.57,1.47,0.18,0.0,0.05,0.05,-0.36,-0.05,-0.14,0.0,0.0,0.18,-0.03,-0.05,-0.14
22,"Israeli Prime Minister Benjamin Netanyahu announced Thursday he was pushing ahead with the construction of 5,000 new Jewish homes in key areas of East Jerusalem, where critics say additional building could cut Palestinian residents off from the rest of the We…",Several human rights organizations sued Secretary of State Mike Pompeo and the State Department on Friday over the Commission on Unalienable Rights.,1.0,220,41,6,15,1,41.0,5.365853658536586,0,16.666666666666664,0.0,0.0,2.4390243902439024,35,0,0,0,1,0,1,0,0,35,0,0,1,93.0,19.0,5.0,3.0,-1.0,19.0,-0.41,0.0,16.67,0.0,0.0,-2.11,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,7.92,1.03,0.05,0.87,0.35,-1.45,0.06,-0.02,2.38,0.0,0.45,1.38,0.43,0.0,0.04,0.04,-0.33,-0.05,-0.12,0.0,0.0,0.43,-0.03,-0.05,-0.12
23,"As the number of confirmed cases in the U.S. increases, Jeremy Konyndyk said it could strain the U.S. health-care system.","Vermont Sen. Bernie Sanders on Tuesday defended his past praise of social programs implemented by the late Cuban dictator Fidel Castro, and insisted he opposes authoritarianism.",1.0,102,20,3,9,6,4.4,5.1,0,0.0,0.0,0.0,5.0,15,0,0,0,0,0,1,0,0,15,0,0,1,-50.0,-6.0,-1.0,-3.0,3.0,-8.6,-0.75,0.0,0.0,0.0,-3.85,1.15,-11.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,-1.0,4.19,0.39,-0.05,0.67,0.5,-2.39,0.05,-0.02,1.87,0.0,0.33,1.4,-0.17,0.0,0.04,0.03,-0.35,-0.05,-0.11,0.0,0.0,-0.17,-0.03,-0.05,-0.11
24,"Joe Biden, Michael Bloomberg, Pete Buttigieg, Amy Klobuchar, Bernie Sanders and Elizabeth Warren will face off on host of issues during Wednesday's Democratic debate.",The American Israel Public Affairs Committee announced that some people who were potentially in contact with a coronavirus patient attended the group's Washington conference earlier this week -- as did several political leaders.,1.0,143,24,2,16,2,24.0,5.958333333333333,0,0.0,0.0,0.0,4.166666666666666,24,0,0,0,0,0,0,0,0,24,0,0,0,-53.0,-9.0,-2.0,3.0,0.0,-9.0,0.02,0.0,-25.0,0.0,-3.03,4.17,-9.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,2.4,-0.05,-0.19,0.78,0.48,-2.48,0.07,-0.02,1.4,0.0,0.22,1.39,-0.37,0.0,0.03,0.02,-0.36,-0.05,-0.14,0.0,0.0,-0.37,-0.03,-0.05,-0.14
25,Sequoia Capital sent out a memo to founders and CEOs of its portfolio companies about the worsening economic situation on Thursday.,"National security adviser Robert O'Brien is expected to make major cuts to the National Security Council staff as early as next week, two sources familiar with the matter told CNN.",1.0,111,21,2,9,2,21.0,5.285714285714286,0,0.0,0.0,0.0,4.761904761904762,21,0,0,0,0,0,1,0,0,21,0,0,1,-40.0,-9.0,-2.0,-5.0,0.0,-9.0,0.25,0.0,-25.0,0.0,0.0,4.76,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.48,-0.57,-0.32,0.6,0.46,-2.67,0.07,-0.02,0.96,0.0,0.13,1.4,-0.67,0.0,0.03,0.01,-0.37,-0.05,-0.13,0.0,0.0,-0.67,-0.03,-0.05,-0.13
26,Interviews National Security interview with John Yoo via Decision 2020 Fox News Hoover Institution fellow John Yoo breaks down the complicated foreign policy in Afghanistan and reacts to Sen. Bernie Sanders' past remarks on dictatorship.,"Six in 10 Democratic voters in New Hampshire prioritize a nominee who can beat President Donald Trump over a third who want someone that agrees with them on the issues, according to CNN's exit poll.",1.0,203,35,1,22,3,17.5,5.8,0,0.0,0.0,0.0,5.714285714285714,31,0,0,0,1,0,0,0,0,31,0,0,0,39.0,0.0,-5.0,9.0,1.0,-17.5,1.11,0.0,0.0,0.0,0.0,2.86,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.26,-0.53,-0.47,0.92,0.48,-2.97,0.08,-0.02,0.56,0.0,0.04,1.45,-0.57,0.0,0.03,0.0,-0.35,-0.05,-0.15,0.0,0.0,-0.57,-0.03,-0.05,-0.15
27,"The federal Liberal government will ""have the votes"" to ensure North America's new trade deal becomes the law of the land, Prime Minister Justin Trudeau said Friday before championing Canada's fight against mounting protectionism and the erosion of rules-base…","In Trump, politically conservative America has a once-in-a-generation opportunity to fundamentally alter the direction of the nation, writes Merrill Brown.",1.0,222,39,7,18,1,39.0,5.6923076923076925,0,0.0,0.0,0.0,2.564102564102564,33,0,0,0,0,0,0,0,0,33,0,0,0,86.0,19.0,4.0,11.0,-1.0,19.0,-1.11,0.0,0.0,0.0,0.0,-2.44,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.63,-0.35,-0.4,1.08,0.43,-2.49,0.09,-0.02,0.18,0.0,-0.05,1.38,-0.41,0.0,0.03,-0.0,-0.36,-0.05,-0.18,0.0,0.0,-0.41,-0.03,-0.05,-0.18
