,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,Pauline Maracle skipped work to serve as the main cook for the now seven-day Tyendinaga Mohawk demonstration that has shut down passenger and freight traffic through one of Canada’s busiest rail corridors.,"The public charge rule, which goes into effect Monday, is a major step in the construction of what's known as Trump's ""invisible wall,"" a methodical overhaul of policies that's dramatically changing who can immigrate legally to the United States.",1.0,174.0,32.0,4.0,15.0,2.0,32.0,5.4375,0.0,0.0,0.0,3.125,3.125,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-34.0,-7.0,-4.0,3.0,0.0,-7.0,0.1,0.0,-12.5,0.0,3.12,0.56,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-55.87,-11.15,-1.95,-2.59,-0.11,-7.21,-0.01,-0.05,-8.82,0.0,-0.38,0.06,-9.15,-0.12,-0.03,-0.19,0.28,-0.06,-0.27,-0.02,0.0,-9.15,-0.04,-0.08,-0.27
11,"Two Canadians who were aboard a cruise ship that was refused entry to several countries before docking in Cambodia last week received an unusual greeting when they returned to Canada Sunday — border agents were waiting at their gate, requesting they put on ma…","The United States ranks lower than 38 other countries on measurements of children's survival, health, education and nutrition -- and every country in the world has levels of excess carbon emissions that will prevent younger generations from a healthy and sust…",1.0,217.0,44.0,10.0,15.0,1.0,44.0,4.931818181818182,0.0,30.0,0.0,0.0,4.545454545454546,38.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,-3.0,3.0,6.0,0.0,0.0,3.0,-0.43,0.0,30.0,0.0,-4.88,4.55,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,-46.71,-9.2,-1.39,-2.09,-0.2,-4.99,-0.03,-0.05,-6.98,0.0,-0.54,0.18,-7.47,-0.12,-0.03,-0.19,0.31,-0.06,-0.22,-0.02,0.0,-7.47,-0.04,-0.08,-0.22
12,"On Friday morning, more than 200 Canadian and permanent residents received their official authorization to leave their two-week coronavirus quarantine at an army base in Ontario. They talk about the challenges of the experience and what they plan to do with t…","Issui Enomoto knows the nooks and crannies of Tokyo and Yokohama intimately. For more than a decade, he has photographed their shape-shifting qualities from within his taxi.",1.0,219.0,42.0,5.0,12.0,2.0,21.0,5.214285714285714,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,34.0,0.0,0.0,3.0,72.0,15.0,2.0,3.0,-1.0,7.5,-0.23,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-38.81,-7.7,-1.3,-1.91,-0.2,-4.88,-0.02,-0.05,-7.73,0.0,-0.67,-0.06,-6.35,-0.12,-0.03,-0.19,0.34,-0.06,-0.02,-0.02,0.0,-6.35,-0.04,-0.08,-0.02
13,"Donald Trump declared Wednesday that the U.S. is ""very, very ready"" for whatever the coronavirus threat brings, and he put his vice-president in charge of overseeing the nation's response.","Ok, I admit it. I often stay up late on weekends, catching up on TV or seeing friends, then decadently allow myself to slumber for hours past my regular wake-up time the next morning.",1.0,160.0,29.0,4.0,11.0,4.0,10.0,5.517241379310345,0.0,25.0,0.0,3.4482758620689653,3.4482758620689653,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,2.0,10.0,-5.0,-2.0,4.0,1.0,-7.0,1.11,0.0,25.0,0.0,3.45,3.45,-2.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,-2.0,-3.0,0.0,2.0,-36.25,-7.34,-1.29,-1.82,-0.06,-5.58,0.0,-0.05,-6.58,0.0,-0.54,-0.02,-5.97,-0.12,-0.03,-0.19,0.29,-0.06,0.08,-0.02,0.0,-5.97,-0.04,-0.08,0.08
14,"A global recession would likely kill more people than the coronavirus, a Canadian expert says.","Multiple outbreaks of the novel coronavirus outside of mainland China have continued to worsen, as experts warn we may be approaching pandemic levels.",1.0,80.0,15.0,3.0,5.0,2.0,15.0,5.333333333333333,0.0,0.0,0.0,0.0,13.333333333333334,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-48.0,-8.0,-3.0,-2.0,0.0,-8.0,-0.23,0.0,-16.67,0.0,0.0,8.99,-6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-6.0,0.0,-1.0,0.0,-39.36,-7.96,-1.36,-2.14,-0.07,-5.85,0.01,-0.05,-7.26,0.0,-0.65,0.67,-6.37,-0.12,-0.03,-0.19,0.25,-0.06,0.03,-0.02,0.0,-6.37,-0.04,-0.08,0.03
15,"Syrian troops backed by Russian forces have been battling since December to eradicate the last rebel strongholds in the region in a war that has killed an estimated 400,000 Syrians and left much of Syria in ruins.","Justice Sonia Sotomayor wrote a scathing dissent late Friday night, castigating the government for repeatedly asking the Supreme Court on an emergency basis to allow controversial policies to go into effect and charging her conservative colleagues on the cour…",1.0,177.0,37.0,9.0,10.0,2.0,37.0,4.783783783783784,0.0,11.11111111111111,0.0,0.0,5.405405405405405,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,-45.0,-2.0,3.0,-5.0,1.0,-2.0,-0.91,0.0,11.11,0.0,0.0,-7.42,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-36.02,-7.13,-1.03,-2.11,-0.08,-4.71,-0.01,-0.05,-7.15,0.0,-0.75,0.78,-5.66,-0.12,-0.03,-0.19,0.27,-0.06,-0.01,-0.02,0.0,-5.66,-0.04,-0.08,-0.01
16,"Bob McDonald's science blog: New finds of the remains of Homo erectus and their stone tools reveals a culture that developed new ideas, but didn't abandon old ones","President Donald Trump keeps telling us not to worry, that the fast-spreading COVID-19, the coronavirus, is ""going to go away,"" soon, probably by ""April,"" and that a vaccine is ""close."" The experts, including federally-employed top scientists, say he's wrong …",1.0,136.0,28.0,5.0,13.0,1.0,28.0,4.857142857142857,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,-85.0,-12.0,-5.0,3.0,-1.0,7.5,-0.67,0.0,-20.0,0.0,-2.5,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,0.0,-1.0,1.0,-35.49,-6.93,-0.99,-1.91,-0.14,-4.23,-0.03,-0.05,-7.71,0.0,-0.84,0.56,-5.38,-0.12,-0.03,-0.19,0.23,-0.06,0.01,-0.02,0.0,-5.38,-0.04,-0.08,0.01
18,Durham Regional Police Human Trafficking Unit is the first in Canada to team up with a human trafficking survivor.,"The Washington Examiner parted ways with its managing editor, capping off a tumultuous two-week period for the DC publication.",1.0,96.0,19.0,2.0,9.0,2.0,19.0,5.052631578947368,0.0,50.0,0.0,5.263157894736842,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-12.0,0.0,0.0,1.0,0.0,0.0,-0.63,0.0,50.0,0.0,5.26,-5.26,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-32.06,-6.59,-0.96,-1.57,-0.15,-4.4,0.01,-0.05,-6.03,0.0,-0.42,0.47,-4.92,-0.12,-0.03,-0.19,0.17,-0.06,-0.06,-0.02,0.0,-4.92,-0.04,-0.08,-0.06
19,"A contentious motion Justin Trudeau has characterized as a ""near miss"" will come to a vote at the Commons trade committee today, immediately after Deputy Prime Minister Chrystia Freeland makes her case for swift passage of the implementation bill for the revi…","How bad will it get? That was the question this week, but it applied to several things: the spread of COVID-19 coronavirus around the world, the resulting stock market plunge and the concern about whether America's political leaders are up to the challenge.",1.0,219.0,42.0,5.0,19.0,1.0,42.0,5.214285714285714,0.0,0.0,0.0,2.380952380952381,4.761904761904762,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,4.0,-1.0,-1.0,5.0,-1.0,20.5,0.21,-1.0,-33.33,0.0,2.38,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-27.66,-5.75,-0.92,-1.13,-0.2,-3.31,0.01,-0.05,-6.56,0.0,-0.39,0.54,-4.27,-0.12,-0.03,-0.19,0.15,-0.06,0.01,-0.02,0.0,-4.27,-0.04,-0.08,0.01
20,"Fears of a potential coronavirus pandemic grew on Monday after sharp rises in new cases reported in Iran, Italy and South Korea, but China relaxed restrictions on movements in several places including Beijing as its rates of new infections eased.","His ship may have been to hell and back, becoming a floating coronavirus-infected prison for passengers quarantined at port in Japan, but when the captain of the Diamond Princess cruise ship became the last person aboard to finally step onto dry land, he look…",1.0,207.0,40.0,5.0,16.0,2.0,40.0,5.175,0.0,0.0,0.0,7.5,2.5,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,-10.0,-4.0,-5.0,4.0,1.0,-4.0,0.24,0.0,-10.0,0.0,7.5,-2.05,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-24.25,-5.08,-0.89,-0.87,-0.2,-2.42,0.01,-0.05,-7.04,0.0,-0.12,0.49,-3.87,-0.12,-0.03,-0.19,0.12,-0.06,0.03,-0.02,0.0,-3.87,-0.04,-0.08,0.03
21,"South Korea reported hundreds of new coronavirus cases on Wednesday as many sick people waited for hospital beds in Daegu, the city at the centre of the worst outbreak outside China.","With US coronavirus cases topping 220 across 19 states and the death toll climbing to more than a dozen, state governments have asked thousands of residents to seclude themselves from the rest of the community to help contain the virus.",1.0,152.0,31.0,2.0,13.0,2.0,31.0,4.903225806451613,0.0,0.0,0.0,0.0,9.67741935483871,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-45.0,-9.0,-5.0,-1.0,0.0,-9.0,-0.02,0.0,0.0,0.0,0.0,2.18,-5.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-23.64,-4.88,-0.99,-0.77,-0.2,-2.02,0.0,-0.05,-7.48,0.0,-0.22,0.77,-3.74,-0.12,-0.03,-0.15,0.1,-0.06,0.0,-0.02,0.0,-3.74,-0.04,-0.08,0.0
22,"Plastics made from fossil fuels generate a lot of greenhouse gas emissions and waste. 'Bioplastics,' especially compostable plastics made from plants, have been touted as a greener alternative. But what are they really? And are they really more environmentall…",McDonald's is bringing back the Shamrock Shake for its 50th year. CNN Business looks at the most popular seasonal bites and why they've become fast food staples.,1.0,222.0,39.0,8.0,11.0,3.0,9.75,5.6923076923076925,1.0,37.5,0.0,0.0,5.128205128205128,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,87.0,12.0,3.0,2.0,0.0,-3.75,0.69,1.0,17.5,0.0,-7.41,5.13,4.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,-1.0,-20.05,-4.35,-0.83,-0.76,-0.16,-2.58,0.02,-0.01,-6.25,0.0,-0.31,0.83,-3.49,-0.12,-0.03,-0.15,0.08,-0.06,-0.03,-0.02,0.0,-3.49,-0.04,-0.08,-0.03
23,Critics say a lack of widespread testing for COVID-19 in the United States is the biggest failure in the Trump administration's handling of the outbreak. Quick and efficient tests are still not being done in large numbers across the country and many potential…,"How did Lima became one of the best culinary destinations on Earth? Gaston Acurio, arguably the chef that made it all happen in Peru, sits down over fried squid and a traditional ceviche to chew over this culinary success.",1.0,218.0,43.0,6.0,15.0,2.0,21.5,5.069767441860465,0.0,33.33333333333333,0.0,2.3255813953488373,6.976744186046512,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,34.0,4.0,0.0,5.0,0.0,2.0,0.35,-1.0,33.33,0.0,-2.8,4.41,-2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-16.92,-3.7,-0.76,-0.59,-0.16,-2.6,0.02,-0.01,-5.3,0.0,-0.29,0.97,-3.18,-0.12,-0.03,-0.11,0.06,-0.06,-0.05,-0.02,0.0,-3.18,-0.04,-0.08,-0.05
24,"Canada's Feminist International Assistance Policy is aimed at supporting the economic, political, and social empowerment of women and girls, but the government is falling short of the mark when it comes to addressing the Rohingya genocide and refugee crisis.","The fast-food, high sugar, fats and carbs diet of Western countries may be contributing to the nosedive of sperm counts in men, a new study says.",1.0,220.0,39.0,7.0,14.0,2.0,39.0,5.641025641025641,0.0,28.57142857142857,0.0,5.128205128205128,7.6923076923076925,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,100.0,13.0,3.0,5.0,0.0,13.0,1.03,0.0,3.57,0.0,5.13,7.69,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,-13.96,-3.26,-0.66,-0.48,-0.16,-1.92,0.04,-0.01,-4.61,0.0,-0.17,1.12,-3.01,-0.12,-0.03,-0.11,0.05,-0.06,-0.04,-0.02,0.0,-3.01,-0.04,-0.08,-0.04
25,"China reported a rise in new virus cases Monday, possibly denting optimism that disease control measures including isolating major cities might be working, while the operator of a cruise ship in Japan reported dozens of new cases.",PepsiCo is buying a Chinese company that sells snacks online as it tries to corner more of the world's largest food and beverage market.,1.0,194.0,37.0,9.0,15.0,2.0,37.0,5.243243243243243,0.0,11.11111111111111,0.0,2.7027027027027026,2.7027027027027026,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,81.0,13.0,4.0,8.0,0.0,13.0,0.53,0.0,-8.89,0.0,2.7,2.7,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,-1.0,-12.23,-2.93,-0.49,-0.33,-0.16,-1.37,0.04,-0.01,-4.65,0.0,-0.14,1.06,-2.89,-0.12,-0.03,-0.11,0.03,-0.06,-0.06,-0.02,0.0,-2.89,-0.04,-0.08,-0.06
26,Prime Minister Justin Trudeau is huddled with key cabinet ministers in Ottawa this morning as the government looks for a way to end a rail blockade that has gone on for more than two weeks with no clear end in sight.,"Although sea turtles have been chomping down on plastic bags for years, scientists didn't know why -- until now. Plastic bags may smell like a tasty treat because of the bacteria and algae that accumulate on them.",1.0,176.0,41.0,6.0,15.0,2.0,41.0,4.2926829268292686,0.0,16.666666666666664,0.0,2.4390243902439024,2.4390243902439024,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,-1.0,4.0,-2.0,4.0,-1.0,22.5,-0.49,0.0,4.17,0.0,-0.26,-0.26,-2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-11.29,-2.47,-0.44,-0.2,-0.16,-0.71,0.0,-0.01,-4.48,0.0,-0.13,1.0,-2.64,-0.12,-0.03,-0.12,0.05,-0.06,-0.08,-0.02,0.0,-2.64,-0.04,-0.08,-0.08
