,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,Quiet talks brokered by a government desperate to stop a growing economic threat led to two rail rivals coming together with a workaround to bypass blockade sites.,"There are many ways to measure Maria Sharapova's success: Five grand slam titles, 36 career wins, a former No. 1 ranking in the world. But those impressive achievements don't match up with the success she accumulated in her bank account.",1.0,137,27,6,9,2,27.0,5.074074074074074,0,0.0,0.0,3.7037037037037033,11.11111111111111,21,0,0,0,1,0,0,0,0,21,0,0,0,-61.0,-13.0,1.0,-6.0,-2.0,13.67,0.12,0.0,-20.0,0.0,-11.3,11.11,-15.0,0.0,0.0,-1.0,-2.0,0.0,-3.0,0.0,0.0,-15.0,0.0,0.0,-3.0,-24.24,-5.26,0.51,-2.37,0.14,-5.25,0.01,0.05,4.14,0.0,-0.77,1.09,-3.66,-0.14,0.08,-0.01,0.05,0.02,0.15,-0.01,0.0,-3.66,0.15,-0.21,0.15
11,"Documents obtained by CBC News and Radio-Canada suggest tests will explore whether there's a connection between poor air quality at federal buildings in Gatineau, Que., and a bat infestation — including whether dead bats are responsible for elevated methane l…","The NFL has reinstated Cleveland Browns defensive end Myles Garrett after his suspension for hitting an opposing quarterback in the head with a helmet, the team said Wednesday, but what exactly sparked the melee is unclear.",1.0,221,40,7,16,2,20.5,5.525,0,14.285714285714285,0.0,0.0,5.0,34,0,0,0,0,0,0,0,0,34,0,0,0,33.0,4.0,0.0,3.0,0.0,-15.5,0.3,0.0,0.0,0.0,0.0,-0.56,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-17.22,-4.15,0.63,-1.81,0.11,-5.11,0.05,0.04,3.54,0.0,-0.94,1.19,-2.76,-0.14,0.07,-0.03,-0.0,0.01,0.08,-0.01,0.0,-2.76,0.14,-0.21,0.08
12,"As the Conservative Party rebuilds and seeks a new leader, Preston Manning urges fellow conservatives not to seek out a single saviour but to develop a competent team with a range of skills. And to be careful with social media.","The religious practices of Shincheonji are in the public eye because the movement appears to be the source of South Korea's growing novel coronavirus outbreak that has infected more than 5,000 people there.",1.0,188,40,6,13,3,20.0,4.7,0,16.666666666666664,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,31,0,0,0,14.0,7.0,0.0,3.0,1.0,-13.0,-0.57,0.0,-16.67,0.0,0.0,-6.06,3.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-13.82,-3.2,0.67,-1.56,0.16,-5.04,0.01,0.04,3.21,0.0,-1.08,0.88,-2.23,-0.14,0.07,-0.04,-0.05,0.0,0.02,-0.01,0.0,-2.23,0.12,-0.21,0.02
13,"What a setting for a socialist revolution: Las Vegas. Bernie Sanders swept Sin City on Saturday, dominating the Nevada caucuses in a victory that makes the senator the unequivocal 2020 Democratic presidential frontrunner.","How bad will it get? That was the question this week, but it applied to several things: the spread of COVID-19 coronavirus around the world, the resulting stock market plunge and the concern about whether America's political leaders are up to the challenge.",1.0,189,33,4,13,3,16.5,5.7272727272727275,0,0.0,0.0,6.0606060606060606,0.0,27,0,0,0,1,0,0,0,0,27,0,0,0,-26.0,-10.0,-2.0,-1.0,1.0,-5.0,0.73,-1.0,-33.33,0.0,6.06,-4.65,-6.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-6.0,0.0,0.0,-2.0,-10.83,-2.9,0.55,-1.34,0.2,-5.23,0.06,0.03,1.74,0.0,-0.76,0.62,-2.06,-0.14,0.06,-0.05,-0.02,-0.0,-0.03,-0.01,0.0,-2.06,0.11,-0.21,-0.03
14,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","1,000 liters of ready-to-be-bottled red wine leaked into the water pipes of the northern Italian town of Castelvetro after a malfunction at a local winery.",1.0,169,28,8,8,2,28.0,6.035714285714286,0,12.5,0.0,3.571428571428571,7.142857142857142,26,0,1,1,0,0,1,0,0,26,0,0,1,38.0,3.0,7.0,0.0,0.0,3.0,0.8,0.0,12.5,0.0,3.57,7.14,8.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,-9.57,-2.96,0.72,-1.49,0.17,-4.62,0.12,0.03,1.3,0.0,-0.66,0.87,-1.98,-0.14,0.12,0.0,-0.05,-0.01,-0.0,-0.01,0.0,-1.98,0.1,-0.21,-0.0
15,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","Trump contradicts past denials, admits sending Giuliani to Ukraine CNN Rudy Giuliani rips Bidens and media: 'They are lying and lying and lying and the corrupt media just repeat it' Fox News Rudy Giuliani tears into Bidens and media: 'They are lying and lying…",1.0,169,28,8,8,2,28.0,6.035714285714286,0,12.5,0.0,3.571428571428571,7.142857142857142,26,0,1,1,0,0,1,0,0,26,0,0,1,-48.0,-16.0,-2.0,-13.0,1.0,-16.0,1.1,0.0,-7.5,0.0,3.57,-4.22,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,-8.47,-3.02,0.86,-1.62,0.15,-4.09,0.17,0.02,0.91,0.0,-0.56,1.09,-1.91,-0.14,0.18,0.05,-0.09,-0.01,0.02,-0.01,0.0,-1.91,0.09,-0.21,0.02
16,"A Marketplace survey finds that Canadians seeking appliance repairs experience complications, whether it's an inability to access prompt service, diagnose the problem, find a part, or the expense associated with repairs and replacement. But advocates say righ…","A 500-pound sea lion was spotted roaming residential areas in Cowlitz County, Washington state -- miles from a water source big enough for it.",1.0,224,37,7,17,2,18.5,6.054054054054054,0,0.0,0.0,5.405405405405405,5.405405405405405,33,0,0,0,0,0,0,0,0,33,0,0,0,105.0,13.0,4.0,7.0,0.0,-5.5,1.1,0.0,-33.33,0.0,1.24,5.41,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-4.26,-2.54,0.93,-1.2,0.13,-4.18,0.22,0.02,-0.16,0.0,-0.37,1.18,-1.43,-0.14,0.17,0.04,-0.12,-0.01,-0.02,-0.01,0.0,-1.43,0.09,-0.21,-0.02
17,"In this week's issue of our environment newsletter, we examine the concept of 'in-pipe hydro' and visualize just how many people worldwide live in cities.",Art lovers are being given the chance to own a Picasso painting valued at around $1 million. The price? Just €100 ($108) -- the cost of a ticket for a charity raffle to be drawn in March.,1.0,130,25,3,8,2,25.0,5.2,0,0.0,0.0,0.0,4.0,23,0,0,1,0,1,0,0,0,23,0,2,0,-21.0,-12.0,-4.0,-5.0,-1.0,12.67,1.12,-1.0,-28.57,0.0,0.0,4.0,-7.0,0.0,0.0,1.0,-3.0,1.0,0.0,0.0,0.0,-7.0,0.0,2.0,0.0,-5.75,-2.79,0.77,-1.33,0.11,-3.9,0.21,0.01,-1.12,0.0,-0.5,1.18,-1.57,-0.14,0.16,0.08,-0.14,0.04,-0.06,-0.01,0.0,-1.57,0.08,-0.1,-0.06
18,"A nine-year-old boy is presumed drowned, police say, after being swept into Lake Erie on Saturday afternoon.","The fast-food, high sugar, fats and carbs diet of Western countries may be contributing to the nosedive of sperm counts in men, a new study says.",1.0,92,17,5,6,2,17.0,5.411764705882353,0,20.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,17,0,0,0,-28.0,-9.0,1.0,-3.0,0.0,-9.0,0.8,0.0,-5.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-9.07,-3.42,0.74,-1.56,0.09,-4.07,0.22,0.01,-0.92,0.0,-0.62,0.97,-2.0,-0.14,0.15,0.07,-0.17,0.03,-0.09,-0.01,0.0,-2.0,0.07,-0.1,-0.09
19,Prime Minister Justin Trudeau is huddled with key cabinet ministers in Ottawa this morning as the government looks for a way to end a rail blockade that has gone on for more than two weeks with no clear end in sight.,The organizers of last month's cross-country skiing world cup in Nove Mesto na Morave had just enough snow to cover roughly 4 kilometers (2.5 miles) of ski tracks.,1.0,176,41,6,15,2,41.0,4.2926829268292686,0,16.666666666666664,0.0,2.4390243902439024,2.4390243902439024,31,0,0,0,1,0,0,0,0,31,0,0,0,40.0,13.0,4.0,3.0,-1.0,26.5,-0.56,0.0,16.67,0.0,-1.13,2.44,5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-7.87,-2.8,0.75,-1.31,0.07,-3.03,0.17,0.01,-0.91,0.0,-0.61,0.9,-1.7,-0.14,0.14,0.05,-0.14,0.03,-0.12,-0.01,0.0,-1.7,0.07,-0.11,-0.12
20,"Canadian charity GlobalMedic is spearheading efforts to get Bahamians working, homes back in liveable condition.","Osaka's airport has just improved its facilities -- but not for its human travelers. A world-class dog rest area, which includes shower facilities and a ""pee pole"" that cleans itself, will open at Osaka International Airport this week.",1.0,98,15,4,6,2,15.0,6.533333333333333,0,25.0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,15,0,0,0,-100.0,-23.0,-2.0,-7.0,-1.0,-4.0,1.32,0.0,25.0,0.0,-2.63,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-19.0,0.0,0.0,-2.0,-10.49,-3.47,0.67,-1.51,0.06,-3.32,0.23,0.01,-0.5,0.0,-0.71,0.73,-2.18,-0.14,0.13,0.04,-0.16,0.02,-0.15,-0.01,0.0,-2.18,0.06,-0.11,-0.15
21,"An Iranian refugee who is trying to cross the border from Turkey into Greece described babies and the elderly waiting in freezing conditions, and Greek officials firing tear gas at refugees.","Donkey slaughter will be halted in Kenya following concerns over the rise in theft of the animals for export production and the impact on families that rely on them, according the country's Ministry of Agriculture, Livestock, Fisheries, and Cooperatives.",1.0,160,31,6,10,2,31.0,5.161290322580645,0,16.666666666666664,0.0,0.0,3.225806451612903,27,0,0,0,0,0,0,0,0,27,0,0,0,-56.0,-8.0,0.0,-7.0,0.0,-8.0,-0.38,0.0,0.0,0.0,0.0,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.06,-3.35,0.69,-1.51,0.05,-2.86,0.22,0.0,-0.51,0.0,-0.8,0.71,-2.07,-0.14,0.13,0.03,-0.18,0.02,-0.17,-0.01,0.0,-2.07,0.06,-0.12,-0.17
22,"In this week's issue of our environment newsletter, we try a week of zero-waste grocery shopping and look at how climate change is likely to affect the farmable parts of Canada.","As new cases of novel coronavirus are growing, the travel industry is feeling the impact -- with vacationers and business people debating whether or not to cancel or postpone trips, and some countries, including the US, implementing travel restrictions.",1.0,147,31,3,12,2,31.0,4.741935483870968,0,33.33333333333333,0.0,0.0,3.225806451612903,28,0,0,0,0,1,0,0,0,28,0,2,0,-68.0,-8.0,-6.0,-1.0,0.0,-8.0,-0.77,0.0,11.11,0.0,0.0,3.23,-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-10.23,-3.24,0.57,-1.43,0.03,-2.44,0.2,0.0,0.2,0.0,-0.89,0.7,-1.93,-0.14,0.12,0.02,-0.2,0.06,-0.19,-0.01,0.0,-1.93,0.06,-0.03,-0.19
23,"A scathing complaint filed against top-level staff at an Alberta nursing home alleges administrators locked up diapers to limit their use while incontinent residents sat in urine-soaked pads, suffering from severe bladder and yeast infections, painful skin ra…",A new analysis finds there's no support for current recommendations that two-year-olds move from full-fat to reduced-fat dairy products to reduce risk for obesity and heart problems.,1.0,223,38,6,15,1,38.0,5.868421052631579,0,0.0,0.0,0.0,18.421052631578945,38,0,0,0,0,0,1,0,0,38,0,0,1,67.0,11.0,2.0,5.0,-1.0,11.0,0.09,0.0,0.0,0.0,-7.41,11.01,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,-7.22,-2.86,0.59,-1.22,-0.02,-1.76,0.22,0.0,-0.53,0.0,-0.96,1.32,-1.39,-0.14,0.11,0.01,-0.21,0.05,-0.17,-0.01,0.0,-1.39,0.05,-0.04,-0.17
24,"A 43-year-old German man shot and killed nine people at several locations in a Frankfurt suburb overnight in attacks that appear to have been motivated by far-right beliefs, officials said Thursday.","At daybreak on the shores of the island nation of São Tomé e Príncipe, Sunny Dolat transformed into a high priest. Before an intimate audience at the 2019 N'golá Biennial of Arts and Culture, and joined by 46 models, the Kenyan creative director and fashion c…",1.0,168,31,6,11,2,31.0,5.419354838709677,0,16.666666666666664,0.0,3.225806451612903,6.451612903225806,29,0,0,0,1,0,0,0,0,29,0,0,0,-47.0,-15.0,4.0,-10.0,0.0,8.0,0.75,0.0,16.67,0.0,-1.12,6.45,-7.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-6.65,-2.78,0.61,-1.2,-0.03,-1.41,0.23,-0.0,-0.54,0.0,-0.9,1.42,-1.25,-0.14,0.11,0.0,-0.19,0.05,-0.19,-0.01,0.0,-1.25,0.05,-0.05,-0.19
25,"Clive Cussler, the million-selling adventure writer and real-life thrill seeker who wove personal details and spectacular fantasies into his page-turning novels about underwater explorer Dirk Pitt, has died.","More than a year after NASA's New Horizons mission closely flew by a small, distant Kuiper Belt Object, researchers have been able to sift through the data and learn intriguing new details about this fossil from the formation of the solar system. Located four…",1.0,180,28,3,12,2,28.0,6.428571428571429,0,0.0,0.0,7.142857142857142,3.571428571428571,26,0,0,0,0,0,1,0,0,26,0,0,1,-37.0,-16.0,-4.0,-3.0,0.0,6.0,1.5,0.0,-14.29,0.0,4.87,3.57,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-13.0,0.0,0.0,1.0,-5.66,-2.82,0.51,-1.13,-0.03,-1.21,0.27,-0.0,-1.18,0.0,-0.7,1.39,-1.23,-0.14,0.11,-0.0,-0.2,0.04,-0.17,-0.01,0.0,-1.23,0.05,-0.05,-0.17
26,Rivers across Britain burst their banks and a number of severe flood warnings remained in place as authorities strove to get people to safety and to protect homes and businesses in the wake of storm Dennis.,"We live to travel. It's our passion, our hobby, our vocation and our job. So the increasing restrictions on movement that are being put in place to combat the spread of the coronavirus hits us right in our hearts.",1.0,171,36,6,15,2,36.0,4.75,0,0.0,0.0,2.7777777777777777,2.7777777777777777,26,0,0,0,0,0,1,0,0,26,0,0,1,-4.0,-3.0,-3.0,5.0,-2.0,23.0,0.26,0.0,-11.11,0.0,-2.35,2.78,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-6.0,1.0,-5.08,-2.56,0.53,-0.96,-0.04,-0.73,0.25,-0.0,-1.78,0.0,-0.67,1.34,-1.22,-0.14,0.1,-0.01,-0.22,0.04,-0.15,-0.01,0.0,-1.22,0.04,-0.06,-0.15
27,National protests sparked by the opposition of some Wet'suwet'en hereditary chiefs to a pipeline project in B.C. are also sparking debate in Conservative circles about the party's own relationship to Indigenous communities.,Australia was already grappling with extreme heat and one of the worst droughts on record when devastating bushfires tore through the bone dry land.,1.0,192,32,3,14,4,11.0,6.0,0,33.33333333333333,0.0,0.0,6.25,26,0,0,1,0,0,0,0,0,26,0,0,0,67.0,8.0,0.0,7.0,2.0,-13.0,0.79,0.0,0.0,0.0,0.0,-2.08,4.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-3.79,-2.47,0.44,-0.84,0.02,-1.17,0.27,-0.01,-1.15,0.0,-0.75,1.42,-1.2,-0.14,0.1,0.02,-0.23,0.03,-0.17,-0.01,0.0,-1.2,0.04,-0.06,-0.17
