,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Palestinian President Mahmoud Abbas, appearing before the UN Security Council, angrily rejected U.S. President Donald Trump's Middle East peace proposal on Tuesday as a gift to Israel and unacceptable to Palestinians.",Nearly everything about the last year in Israeli politics has been unprecedented. A second election. A third election. A sitting Prime Minister indicted. That same Prime Minister standing next to the US President and talking about imminent annexation of Pales…,1.0,187.0,31.0,2.0,18.0,4.0,10.666666666666666,6.032258064516129,0.0,0.0,0.0,3.225806451612903,9.67741935483871,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,-34.0,-9.0,-5.0,4.0,-1.0,2.67,0.51,0.0,-14.29,0.0,3.23,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83,1.03,1.05,-0.13,0.17,0.69,0.29,-0.02,-8.08,0.0,0.57,2.12,2.26,-0.95,-0.02,-0.1,0.02,0.06,-0.16,-0.1,0.0,2.26,-0.05,0.16,-0.16
11,"Ahead of Israel's third election in less than 12 months, no single issue seems to have moved the needle significantly enough to swing voters in one direction or another — leading to predictions of a fourth poll in the fall.","Prime Minister Benjamin Netanyahu looks set to come out top in Israel's general election, according to projections made by the country's three main television stations early Tuesday, with 90% of votes counted.",1.0,184.0,40.0,5.0,10.0,2.0,40.0,4.6,0.0,0.0,0.0,5.0,5.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,8.0,-1.0,-4.0,0.0,8.0,-0.96,0.0,0.0,0.0,1.88,5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,1.71,1.05,-0.36,0.12,2.05,0.23,-0.02,-8.53,0.0,0.84,2.17,2.4,-0.95,-0.02,-0.11,0.13,0.05,-0.18,-0.1,0.0,2.4,-0.05,0.15,-0.18
12,"Egypt held a full-honours military funeral Wednesday for the country's former autocratic President Hosni Mubarak, who ruled for decades before he was ousted in the 2011 Arab Spring uprising that swept much of the region.","In a city where new bars and restaurants open all the time, the old, revered favorites take on a different meaning. Explore CNN Travel's picks for dimly lit nooks, shiny bartops and cavernous corners worth returning to again and again.",1.0,186.0,35.0,5.0,11.0,2.0,35.0,5.314285714285714,0.0,20.0,0.0,0.0,5.714285714285714,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,-10.0,-5.0,2.0,-2.0,-1.0,15.0,0.41,0.0,20.0,0.0,-5.0,5.71,-3.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,13.38,1.9,1.05,-0.48,0.07,2.81,0.23,-0.02,-7.38,0.0,0.69,2.26,2.51,-0.95,-0.02,-0.11,0.15,0.04,-0.12,-0.1,0.0,2.51,-0.05,0.14,-0.12
13,"Appeals judges at the International Criminal Court gave the green light Thursday for prosecutors to open an investigation targeting the Taliban, Afghan forces and U.S. military and CIA personnel for war crimes and crimes against humanity.","El incidente sucedió momentos antes del pesaje de los protagonistas de la cartelera UFC 248, Yoel Romero e Israel Adesanya.",1.0,203.0,36.0,3.0,19.0,4.0,12.333333333333334,5.638888888888889,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,99.0,16.0,2.0,7.0,2.0,-7.67,0.44,0.0,0.0,0.0,0.0,0.0,8.0,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15.67,2.14,0.91,-0.0,0.18,1.85,0.25,-0.02,-7.82,0.0,0.55,1.93,2.33,-0.95,-0.02,-0.12,0.09,0.04,-0.15,-0.1,0.0,2.33,-0.05,0.13,-0.15
14,"Israel looked set to slide back into political deadlock on Wednesday as the final votes were being tallied from the third election in less than a year, with Prime Minister Benjamin Netanyahu's Likud party holding on to a solid lead but falling short of the ou…","El Ministerio del Interior de Ucrania dijo que los pasajeros incluían a 45 ciudadanos ucranianos y 27 ciudadanos de otros países, entre ellos personas de Argentina, Ecuador, República Dominicana, El Salvador, Costa Rica, Montenegro, Panamá e Israel.",1.0,215.0,46.0,8.0,14.0,1.0,46.0,4.673913043478261,0.0,12.5,0.0,4.3478260869565215,4.3478260869565215,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2.0,9.0,7.0,-9.0,-1.0,9.0,-1.08,0.0,12.5,0.0,4.35,4.35,7.0,-7.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,18.45,3.01,1.12,0.07,0.07,3.26,0.21,-0.02,-7.36,0.0,0.73,1.94,2.9,-0.95,-0.02,-0.12,0.05,0.03,-0.16,-0.1,0.0,2.9,-0.05,0.12,-0.16
15,"Israeli Prime Minister Benjamin Netanyahu announced Thursday he was pushing ahead with the construction of 5,000 new Jewish homes in key areas of East Jerusalem, where critics say additional building could cut Palestinian residents off from the rest of the We…","Israel celebra su tercera elección en 11 meses, mientras los votantes tratan de encontrar una manera de romper el estancamiento político del país. Esto es lo que debes saber.",1.0,220.0,41.0,6.0,15.0,1.0,41.0,5.365853658536586,0.0,16.666666666666664,0.0,0.0,2.4390243902439024,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,74.0,12.0,3.0,1.0,-2.0,26.5,0.33,0.0,16.67,0.0,0.0,2.44,8.0,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,21.19,3.46,1.18,0.2,-0.03,4.18,0.22,-0.02,-6.71,0.0,0.61,1.82,3.27,-0.95,-0.02,-0.13,0.07,0.03,-0.12,-0.1,0.0,3.27,-0.05,0.11,-0.12
16,"Israeli Prime Minister Benjamin Netanyahu held an edge over his main rival in Israel's third election in under a year, but exit polls indicated it was unclear whether he could clinch the parliamentary majority needed to claim victory.",El supermartes será un día decisivo para los demócratas. El coronavirus se expande en Latinoamérica. Israel va a las urnas otra vez. El papa Francisco sigue con quebrantos de salud. Llega una nueva película de Pixar. Esto es lo que debes saber para comenzar e…,1.0,197.0,38.0,7.0,13.0,2.0,38.0,5.184210526315789,0.0,14.285714285714285,0.0,2.631578947368421,5.263157894736842,36.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,0.0,0.0,3.0,-19.0,-7.0,4.0,-15.0,-4.0,30.5,0.38,0.0,14.29,0.0,2.63,5.26,-2.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,3.0,22.26,3.68,1.29,0.2,-0.05,4.81,0.21,-0.02,-6.27,0.0,0.66,1.89,3.66,-0.95,-0.02,-0.13,0.03,0.02,0.04,-0.1,0.0,3.66,-0.05,0.1,0.04
17,"South Korea and China both reported a rise in new coronavirus cases on Sunday, as the South Korean prime minister warned that the fast-spreading outbreak linked to a local church and a hospital in the country's southeast had entered a ""more grave stage.""","China emitió una advertencia de viaje a Estados Unidos, donde dijo que turistas chinos se han enfrentado a malos tratos y acusó a ese país de reaccionar exageradamente al brote de coronavirus.",1.0,212.0,43.0,5.0,14.0,2.0,22.0,4.930232558139535,0.0,0.0,0.0,0.0,4.651162790697675,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,51.0,11.0,2.0,0.0,0.0,-10.0,-0.1,0.0,0.0,0.0,0.0,4.65,4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.05,4.15,1.27,0.25,-0.08,4.49,0.19,-0.02,-6.67,0.0,0.55,1.91,3.67,-0.95,-0.02,-0.13,-0.01,0.02,0.01,-0.1,0.0,3.67,-0.05,0.09,0.01
18,South Korea raised its infectious disease alert to its highest level on Sunday as confirmed coronavirus cases in the country jumped to 602 and the death toll rose to five.,"Una noticia puede ser narrada por cualquiera, pero conseguir hacerlo con objetividad y sin impurezas, es una virtud de pocos. José Levy es uno de ellos. Columna de opinión de David Bittan.",1.0,142.0,30.0,4.0,11.0,2.0,30.0,4.733333333333333,0.0,0.0,0.0,0.0,6.666666666666667,23.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,-15.0,-2.0,3.0,-7.0,-2.0,19.33,-0.17,0.0,0.0,0.0,0.0,3.54,-3.0,-7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-3.0,0.0,0.0,2.0,21.96,3.89,1.21,0.14,-0.1,4.62,0.16,-0.02,-7.03,0.0,0.46,2.04,3.32,-0.95,-0.02,-0.14,0.06,0.02,0.1,-0.1,0.0,3.32,-0.05,0.09,0.1
19,"Hosni Mubarak, the Egyptian leader who for nearly 30 years was the resolute face of stability in the Mideast before being forced by the military to resign after 18-day nationwide protests that were part of the Arab world's 2011 pro-democracy upheaval, died on…","Cuando las congregaciones episcopales recibieron la Sagrada Comunión este fin de semana, podían optar por no sumergir el pan consagrado en el cáliz único y compartido. Algunas iglesias católicas simplemente no usaron el cáliz durante la comunión. Y cuando los…",1.0,218.0,43.0,6.0,14.0,1.0,43.0,5.069767441860465,0.0,33.33333333333333,0.0,4.651162790697675,6.976744186046512,36.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,-3.0,3.0,5.0,-11.0,-2.0,29.67,-0.46,0.0,33.33,0.0,4.65,4.48,5.0,-5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,23.88,4.31,1.25,0.19,-0.17,5.39,0.16,-0.02,-5.69,0.0,0.61,2.17,3.65,-0.95,-0.02,-0.14,0.13,0.02,0.07,-0.1,0.0,3.65,-0.05,0.08,0.07
20,"Iran has nearly tripled its stockpile of enriched uranium since November in violation of its deal with world powers, the UN atomic watchdog agency said Tuesday, raising questions about other undeclared nuclear materials.","Archivos secretos del Vaticano se abrirán por primera vez el lunes, dando a los académicos acceso a documentos que pueden arrojar luz sobre la controvertida figura del papa Pío XII, acusado de no ayudar a salvar judíos durante la Segunda Guerra Mundial.",1.0,188.0,33.0,4.0,14.0,2.0,33.0,5.696969696969697,0.0,0.0,0.0,0.0,3.0303030303030303,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,-24.0,-9.0,2.0,-18.0,0.0,-9.0,0.65,0.0,0.0,0.0,0.0,3.03,-6.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,2.0,24.19,4.21,1.19,0.23,-0.18,5.6,0.18,-0.02,-6.06,0.0,0.53,2.1,3.61,-0.95,-0.02,-0.14,0.09,0.01,0.14,-0.1,0.0,3.61,-0.05,0.08,0.14
21,"Virus fears close down France's famed Louvre Museum CBC.ca Louvre museum closes over workers' coronavirus fears euronews (in English) EU raises virus alert as cases in Italy double, Louvre museum closes The Times of Israel Coronavirus: Louvre museum in Paris …",Así es volar en los días del coronavirus. ¿Está EE.UU. preparado para un presidente socialista? Los beneficios de tener una mascota. Esto es lo que debes saber para comenzar el día. Primero la verdad.,1.0,220.0,41.0,5.0,25.0,2.0,21.0,5.365853658536586,0.0,0.0,0.0,2.4390243902439024,7.317073170731707,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,53.0,7.0,3.0,5.0,-5.0,16.0,0.45,-1.0,0.0,0.0,2.44,7.32,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,25.92,4.48,1.19,0.77,-0.19,5.26,0.18,-0.02,-6.4,0.0,0.56,2.23,3.53,-0.95,-0.02,-0.14,0.06,0.01,0.11,-0.1,0.0,3.53,-0.05,0.07,0.11
22,Prime Minister Justin Trudeau brought to the table the promise of an investment agreement with Ethiopia and $10 million to help empower African women on Saturday as he continued his bid to get African votes for Canada's attempt to win a United Nations Securit…,"Las mujeres de México harán paro nacional. Harvey Weinstein conocerá su sentencia. Biden y Sanders siguen en la contienda electoral por la nominación demócrata. El coronavirus no da tregua e Italia toma medidas drásticas. A propósito, ¿podrías dejar de tocart…",1.0,217.0,44.0,6.0,18.0,1.0,44.0,4.931818181818182,0.0,0.0,0.0,6.8181818181818175,0.0,36.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,-4.0,4.0,1.0,-6.0,-4.0,36.0,-0.59,0.0,0.0,0.0,6.82,0.0,0.0,-4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,27.38,4.86,1.23,0.96,-0.25,5.94,0.17,-0.02,-6.71,0.0,0.78,2.03,3.81,-0.95,-0.02,-0.15,0.12,0.01,0.18,-0.1,0.0,3.81,-0.05,0.07,0.18
23,There are no plans right now for additional measures on Parliament Hill to prevent possible exposure to the novel coronavirus after several MPs attended conferences in the Washington area with people who later tested positive.,"Durante décadas, Sanders se ha dado el lujo de criticar la necesidad de los grandes cambios sin tener el poder o la responsabilidad de lograrlos. Opinión de Garry Kasparov.",1.0,192.0,35.0,4.0,12.0,2.0,35.0,5.485714285714286,0.0,25.0,0.0,5.714285714285714,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,48.0,6.0,2.0,-1.0,-1.0,20.5,0.52,0.0,25.0,0.0,5.71,-3.45,10.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,27.67,4.83,1.18,0.89,-0.26,6.19,0.18,-0.02,-5.96,0.0,0.94,1.85,3.85,-0.95,-0.02,-0.15,0.09,0.01,0.15,-0.1,0.0,3.85,-0.05,0.07,0.15
24,"Fossils from a hapless hadrosaur from Alberta show telltale signs of a disease that causes tumours in human children, showing the affliction has been around since the Age of Dinosaurs, a new study suggests.","The US has canceled a joint military exercise with Israel due to the coronavirus, a US defense official told CNN Monday.",1.0,173.0,34.0,6.0,12.0,2.0,34.0,5.088235294117647,0.0,16.666666666666664,0.0,0.0,5.88235294117647,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,73.0,13.0,3.0,3.0,0.0,13.0,0.33,0.0,16.67,0.0,0.0,5.88,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.18,4.77,1.21,0.82,-0.27,6.38,0.18,-0.02,-5.59,0.0,0.85,1.92,3.66,-0.95,-0.02,-0.15,0.06,0.01,0.13,-0.1,0.0,3.66,-0.05,0.06,0.13
