,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,Research firm Wealth-X gave CNBC Make It a breakdown of how hedge fund billionaire Ken Griffin spends his more than $12 billion fortune.,"Existen oportunidades de inversión si los estadounidenses entran en modo búnker y se quedan encerrados. Las acciones de Netflix han subido ligeramente en los últimos cinco días, cuando el S&P 500 cayó más del 8%.",1.0,114.0,23.0,2.0,10.0,2.0,23.0,4.956521739130435,0.0,0.0,0.0,4.3478260869565215,8.695652173913043,23.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,-64.0,-12.0,-2.0,-13.0,-1.0,5.5,-0.13,0.0,0.0,0.0,4.35,8.7,-6.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,-22.58,-4.11,-1.35,-1.47,0.39,-0.33,-0.01,-0.03,1.03,0.0,0.29,2.87,-2.73,-0.08,0.03,-0.19,-0.02,-0.2,0.08,-0.03,0.0,-2.73,-0.14,-0.09,0.08
11,"Netflix is one of the best hideout plays during the stock market's volatile sell-off, says Todd Gordon, managing director at Ascent Wealth Partners.","By the time President Donald Trump landed from his trip to India early Wednesday morning, he was not happy.",1.0,126.0,23.0,3.0,12.0,2.0,23.0,5.478260869565218,0.0,33.33333333333333,0.0,4.3478260869565215,4.3478260869565215,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,37.0,4.0,1.0,4.0,0.0,4.0,0.79,0.0,-16.67,0.0,-0.92,4.35,2.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-2.0,-25.12,-4.77,-1.48,-1.41,0.33,-0.27,0.02,-0.03,2.51,0.0,0.41,2.79,-3.16,-0.08,0.02,-0.19,0.02,-0.2,-0.02,-0.03,0.0,-3.16,-0.14,-0.09,-0.02
12,"NFL linebacker Whitney Mercilus loves fine wine, but even for an NFL star, the bills are high. With the help of a wealth manager, he learned to afford his favorite vice and save for the future.","Sen. Bernie Sanders on the campaign trail Saturday attacked former New York Mayor Michael Bloomberg's previous policy positions, saying ""all his money"" will not be enough to produce the voter turnout needed to defeat President Donald Trump.",1.0,158.0,36.0,5.0,13.0,3.0,18.0,4.388888888888889,0.0,20.0,0.0,11.11111111111111,2.7777777777777777,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,-46.0,-1.0,-2.0,-6.0,0.0,-0.5,-1.12,0.0,5.71,0.0,5.71,2.78,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,-24.82,-4.34,-1.43,-1.28,0.35,-0.6,-0.04,-0.03,2.73,0.0,1.03,2.61,-2.91,-0.08,0.02,-0.2,-0.02,-0.2,0.06,-0.03,0.0,-2.91,-0.14,-0.09,0.06
13,"Entrepreneur Tanner Chidester, who became a millionaire at 27, says that if you want to get rich, focus on earning.","In South Carolina, Michael Bloomberg is something of a phantom: He won't be on the ballot in the state's Democratic primary on Saturday, but you can still feel his presence. And the dueling attachments black voters here have to the billionaire reveal a lot ab…",1.0,96.0,20.0,5.0,5.0,2.0,20.0,4.8,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-120.0,-25.0,-2.0,-12.0,0.0,-2.5,0.0,0.0,-28.57,0.0,5.0,0.0,-17.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-17.0,0.0,0.0,-1.0,-28.98,-5.11,-1.39,-1.74,0.3,-0.74,-0.06,-0.03,1.5,0.0,1.13,2.25,-3.34,-0.08,0.01,-0.21,0.02,-0.2,0.06,-0.03,0.0,-3.34,-0.14,-0.09,0.06
14,"Deployment can be very challenging, especially for military families. However, it can also present a great opportunity for service members to get ahead on some of their financial goals, says certified financial planner and ReisUp founder Tara Falcone.",A California lawmaker disappointed by the long lines during Los Angeles county's Super Tuesday voting announced a new proposal Thursday aimed at making the November general election run more smoothly for voters.,1.0,214.0,38.0,7.0,11.0,3.0,19.0,5.631578947368421,0.0,14.285714285714285,0.0,2.631578947368421,2.631578947368421,32.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,34.0,6.0,2.0,-3.0,1.0,-13.0,0.01,0.0,14.29,0.0,-0.49,-0.49,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,-24.72,-4.57,-1.23,-1.74,0.33,-0.93,-0.02,-0.03,1.38,0.0,1.06,2.11,-2.91,-0.08,0.01,-0.14,-0.01,-0.2,0.12,-0.03,0.0,-2.91,-0.14,-0.09,0.12
15,Negotiating a lower rate for your monthly bills could put thousands back in your pocket each year. Here is the five-step process to winning those savings and building your wealth.,"Michael Bloomberg touted the endorsements of three members of the Congressional Black Caucus on Wednesday, a day after the former New York mayor again faced questions about his previous support for stop-and-frisk policing practices.",1.0,150.0,30.0,6.0,8.0,3.0,15.0,5.0,0.0,16.666666666666664,0.0,6.666666666666667,0.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,3.0,-49.0,-4.0,5.0,-8.0,1.0,-19.0,-0.85,0.0,16.67,0.0,3.73,-2.94,-2.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,-25.0,-4.61,-1.14,-1.93,0.35,-1.35,-0.03,-0.03,1.42,0.0,1.25,1.83,-2.85,-0.08,0.0,-0.15,-0.04,-0.2,0.23,-0.03,0.0,-2.85,-0.14,-0.09,0.23
16,"While the mentality and habits of the wealthy have been widely studied, little has been written about how the rest of us can incorporate this wisdom into our own lives. But these characteristics can be applied by almost anyone seeking to get rich.","Elizabeth Warren's shock-and-awe attacks on Michael Bloomberg have won her the hearts -- and dollars -- of many liberal Democrats, infusing new oxygen into a campaign that looked to be on the verge of collapse after two disappointing finishes in Iowa and New …",1.0,205.0,43.0,13.0,8.0,3.0,21.5,4.767441860465116,0.0,23.076923076923077,0.0,6.976744186046512,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,-12.0,-1.0,8.0,-8.0,2.0,-22.5,-0.16,0.0,3.08,0.0,4.7,-6.82,0.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,-2.0,-22.01,-3.87,-0.66,-2.09,0.37,-1.34,-0.05,-0.03,1.84,0.0,1.43,1.58,-2.38,-0.08,-0.0,-0.16,-0.07,-0.2,0.16,-0.03,0.0,-2.38,-0.14,0.03,0.16
17,Setting and hitting personal finance goals is key to wealth and living comfortably. Readers tell us the steps they are taking in 2020 to move closer to financial freedom.,"When Sen. Elizabeth Warren hopped on her press bus in Las Vegas Saturday, the national reporters who had covered her for months were nowhere to be seen. Instead, there were just five network embeds -- a sign of how much her political stature has suddenly fall…",1.0,142.0,29.0,9.0,5.0,3.0,14.5,4.896551724137931,0.0,22.22222222222222,0.0,6.896551724137931,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,-73.0,-17.0,0.0,-9.0,0.0,-0.83,0.22,0.0,-11.11,0.0,6.9,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,-17.0,0.0,1.0,-6.0,-22.85,-4.0,-0.45,-2.41,0.38,-1.71,-0.06,-0.03,2.16,0.0,1.59,1.36,-2.52,-0.08,-0.01,-0.17,-0.03,-0.2,0.1,-0.03,0.0,-2.52,-0.14,0.07,0.1
18,"Americans are lacking basic knowledge about investing, interest rates and inflation, according to a new report from J.D. Power. And that can negatively affect their ability to build wealth.","The warning signs around Mike Bloomberg's campaign started flashing in early February. And by Tuesday night, it was clear that all the money in the former New York mayor's bank account couldn't save his sinking campaign.",1.0,161.0,29.0,7.0,10.0,5.0,7.5,5.551724137931035,0.0,14.285714285714285,0.0,0.0,3.4482758620689653,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,-24.0,-7.0,1.0,-5.0,2.0,-10.5,0.41,0.0,-2.38,0.0,-2.78,-2.11,-5.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,-22.6,-4.11,-0.37,-2.42,0.5,-2.42,-0.03,-0.03,2.03,0.0,1.37,1.35,-2.49,-0.08,-0.01,-0.17,-0.06,-0.2,0.09,-0.03,0.0,-2.49,-0.14,0.07,0.09
19,"The number of 'very high net worth' people around the globe, defined as those with a net worth of between $5 million and $30 million, grew at a fast pace in 2019, according to a new report from market research firm Wealth-X.",Former Vice President Joe Biden is heading into Super Tuesday with the momentum of a huge win here -- and the argument that he is the lone viable alternative to Vermont Sen. Bernie Sanders.,1.0,183.0,42.0,3.0,11.0,2.0,42.0,4.357142857142857,0.0,0.0,0.0,7.142857142857142,0.0,35.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,27.0,8.0,0.0,-3.0,-1.0,25.0,-0.23,0.0,-66.67,0.0,4.2,-2.94,6.0,0.0,0.0,0.0,5.0,0.0,-1.0,0.0,0.0,6.0,0.0,0.0,-1.0,-21.27,-3.56,-0.49,-2.39,0.46,-1.32,-0.07,-0.03,1.2,0.0,1.53,1.16,-2.06,-0.08,-0.01,-0.18,0.17,-0.2,0.03,-0.03,0.0,-2.06,-0.14,0.06,0.03
20,"Saving the first few dollars are quick and easy. But once you hit your 30s, generating the amount of income you need to retire early will only get harder and harder.","The new rule essentially creates a wealth test for immigrants that is based on factors like their age, health, education, income and resources.",1.0,135.0,31.0,8.0,3.0,3.0,15.5,4.354838709677419,0.0,12.5,0.0,3.225806451612903,0.0,25.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,25.0,0.0,0.0,3.0,14.0,8.0,5.0,-7.0,1.0,-7.5,-0.91,0.0,-20.83,0.0,-1.12,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,-22.36,-3.58,-0.37,-2.74,0.47,-1.6,-0.1,-0.03,1.05,0.0,1.49,0.99,-2.15,-0.08,-0.01,-0.13,0.19,-0.2,0.13,-0.03,0.0,-2.15,-0.14,0.05,0.13
22,"The simplest principle of investing is the enormous difference that compound interest can have on your money, even when it's just $20 or $50 a month.","If Bob Moore is any example, doing what you love for a living and sharing your wealth with employees will keep you vibrant and happy well into your 90s.",1.0,124.0,26.0,5.0,6.0,2.0,26.0,4.769230769230769,0.0,20.0,0.0,3.8461538461538463,0.0,26.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,-3.0,-1.0,0.0,0.0,-3.0,0.49,0.0,3.33,0.0,-9.95,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,3.0,0.0,0.0,-3.0,-26.55,-4.06,-0.33,-3.23,0.5,-2.38,-0.16,-0.03,1.11,0.0,1.33,0.8,-2.43,-0.07,-0.06,-0.13,0.28,-0.19,0.12,-0.03,0.0,-2.43,-0.13,0.04,0.12
23,"Laurene Powell Jobs spoke about the ""very beautiful and rich connection"" she shared with her late husband, Apple founder Steve Jobs, in an interview with the New York Times. The most important lesson that he taught her? ""[W]e don't have to accept the world th…","In this week's Democratic debate, billionaire candidate Mike Bloomberg proved that capitalists are often the worst defenders of the market-based economic system that delivered their riches.",1.0,216.0,45.0,6.0,19.0,2.0,15.0,4.8,1.0,0.0,0.0,6.666666666666667,0.0,40.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,40.0,0.0,0.0,4.0,52.0,19.0,3.0,9.0,0.0,-11.0,-1.51,1.0,-33.33,0.0,6.67,-3.85,18.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,3.0,-23.91,-3.48,-0.31,-2.83,0.47,-2.59,-0.17,0.01,0.46,0.0,1.45,0.67,-1.87,-0.07,-0.06,-0.1,0.25,-0.19,0.24,-0.03,0.0,-1.87,-0.13,0.04,0.24
24,"Warren Buffett, the fourth-richest person in the world, told CNBC's Becky Quick on Monday that he ""would certainly vote for"" former New York City Mayor Mike Bloomberg for president, but he is trying not to be too vocal about it. Buffett also said he doesn't b…",Here's what investors are paying attention to.,1.0,215.0,46.0,9.0,16.0,2.0,23.0,4.673913043478261,0.0,22.22222222222222,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,0.0,0.0,3.0,175.0,39.0,6.0,14.0,0.0,16.0,-1.04,0.0,-11.11,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,34.0,0.0,0.0,3.0,-21.52,-2.9,-0.18,-2.59,0.44,-2.47,-0.18,0.01,0.75,0.0,1.29,0.55,-1.31,-0.07,-0.06,-0.11,0.22,-0.19,0.31,-0.03,0.0,-1.31,-0.13,0.03,0.31
25,"Advanced Micro Devices' rally is powering off, and one trader says the charts point to major downside ahead.","Tax expert Edward McCaffery writes that for many billionaires it's tempting to go on a spending spree so that their estates will minimize the eventual tax they have to pay. In the former New York mayor's case, the huge amount of campaign spending will ultimat…",1.0,91.0,18.0,3.0,8.0,2.0,18.0,5.055555555555555,0.0,33.33333333333333,0.0,0.0,5.555555555555555,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-125.0,-27.0,-7.0,-8.0,0.0,-4.5,0.26,0.0,33.33,0.0,-2.22,5.56,-16.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-16.0,0.0,0.0,-1.0,-24.08,-3.45,-0.28,-2.67,0.41,-2.56,-0.17,0.01,1.44,0.0,1.14,0.65,-1.68,-0.07,-0.06,-0.11,0.23,-0.19,0.25,-0.03,0.0,-1.68,-0.13,0.03,0.25
