,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"People should feel comfortable reaching out for help with mental health issues, says farmer who is pushing back against those who've told him he should just suck it up.",More and more individuals and organizations are launching campaigns to pay off past-due medical bills for people in their community. Here's how it works.,1.0,140.0,29.0,10.0,5.0,2.0,29.0,4.827586206896552,0.0,10.0,0.0,3.4482758620689653,6.896551724137931,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,3.0,10.0,5.0,5.0,-1.0,-1.0,17.0,-0.59,0.0,-10.0,0.0,-0.72,6.9,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,-11.36,-3.7,0.06,-0.61,0.21,-2.95,0.2,0.06,4.18,0.0,-0.49,0.3,-2.61,0.0,0.06,-0.06,-0.27,-0.06,-0.09,0.0,0.0,-2.61,0.0,-0.06,-0.09
11,"Bombardier Inc. has reached a deal to sell its rail-building unit to French train giant Alstom SA, which executives say will bring an end to a frantic period that saw the Quebec company sell off several key assets in order to deal with crippling debt.","The White House is preparing to present a budget that would not eliminate the federal deficit in the next 10 years, according to a summary of the plan reviewed by The Washington Post.",1.0,207.0,45.0,9.0,15.0,3.0,22.5,4.6,0.0,0.0,0.0,0.0,6.666666666666667,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,56.0,12.0,2.0,6.0,1.0,-10.5,0.02,0.0,-14.29,0.0,0.0,6.67,11.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,-7.11,-2.42,0.35,-0.29,0.28,-3.1,0.15,0.05,2.66,0.0,-0.64,0.6,-1.8,0.0,0.05,-0.07,-0.33,-0.06,-0.08,0.0,0.0,-1.8,0.0,-0.06,-0.08
12,"Democratic presidential candidates traded jabs over money and message on Sunday, two days before New Hampshire voters pick their choice to take on U.S. Republican President Donald Trump in November.","House Speaker Nancy Pelosi and Senate Minority Leader Chuck Schumer slammed President Donald Trump's budget proposal on Tuesday, with Schumer describing it as ""a blueprint for destroying America.""",1.0,169.0,30.0,3.0,16.0,4.0,10.333333333333334,5.633333333333334,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,2.0,0.0,-2.0,2.0,-4.17,-0.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-6.43,-2.49,0.13,0.06,0.41,-4.17,0.18,0.05,1.37,0.0,-0.76,0.34,-1.66,0.0,0.05,-0.07,-0.29,-0.06,-0.06,0.0,0.0,-1.66,0.0,-0.06,-0.06
13,"Amid suggestions that Quebec aerospace giant Bombardier may be poised to announce the sale of its rail division, Quebec Economy Minister Pierre Fitzgibbon was tight-lipped Wednesday about what’s in store.",A federal appeals court on Wednesday upheld a ruling giving Florida ex-felons the right to vote regardless of fines and fees associated with their convictions.,1.0,175.0,30.0,5.0,18.0,2.0,30.0,5.833333333333333,0.0,40.0,0.0,3.3333333333333335,3.3333333333333335,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,40.0,5.0,1.0,8.0,0.0,5.0,0.43,0.0,40.0,0.0,-4.67,3.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-5.42,-2.55,0.09,0.5,0.39,-3.68,0.22,0.04,3.12,0.0,-0.63,0.35,-1.54,0.0,0.04,-0.08,-0.34,-0.06,-0.05,0.0,0.0,-1.54,0.0,-0.06,-0.05
14,There was a time when the fates of Quebec's aerospace industry and Bombardier were intimately linked. But the Bombardier-Airbus deal suggests that may no longer be the case. The aerospace industry may finally have to fly on its own.,"Acting White House chief of staff Mick Mulvaney said Wednesday that the Republican Party views federal deficits as ""the worst thing"" when Democrats are in power but are ""a lot less interested"" when their own party is in the White House, The Washington Post re…",1.0,194.0,39.0,9.0,11.0,4.0,13.0,4.9743589743589745,0.0,33.33333333333333,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,-22.0,-6.0,3.0,-9.0,3.0,-32.0,0.17,0.0,-16.67,0.0,0.0,-2.22,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-3.27,-2.0,0.32,0.41,0.5,-4.39,0.2,0.04,4.2,0.0,-0.73,0.14,-1.3,0.0,0.04,-0.08,-0.38,-0.06,-0.04,0.0,0.0,-1.3,0.0,-0.06,-0.04
15,"Smartphones are becoming pocket-sized financial coaches, as mobile apps leverage artificial intelligence to push Americans to make smarter money decisions.","It was shaping up to be a quiet day on Wall Street. Then around midday, stocks sold off sharply and investors scrambled. With no obvious catalyst triggering the selloff, worries about the coronavirus outbreak seemed to be the obvious suspect.",1.0,136.0,20.0,4.0,7.0,2.0,20.0,6.8,0.0,25.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-67.0,-20.0,-4.0,-5.0,-2.0,6.67,1.72,0.0,-12.5,0.0,12.5,-12.5,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,-5.02,-2.71,0.2,0.09,0.47,-4.57,0.3,0.03,4.62,0.0,0.11,-0.04,-1.84,0.0,0.03,-0.09,-0.41,-0.06,-0.1,0.0,0.0,-1.84,0.0,-0.06,-0.1
16,"Ireland faced political turmoil Sunday as an exit poll from the weekend's parliamentary election suggested that Sinn Fein, a left-wing party committed to reunification of the island, finished in a virtual dead heat with the two parties that have governed sinc…","The Democratic party is coalescing around Joe Biden's campaign, following a Leap Day victory in South Carolina that launched 10 more on Super Tuesday from Texas to Maine.",1.0,220.0,41.0,6.0,15.0,1.0,41.0,5.365853658536586,0.0,0.0,0.0,0.0,4.878048780487805,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,77.0,13.0,2.0,2.0,-1.0,13.0,0.26,0.0,-25.0,0.0,-3.57,4.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-1.63,-2.1,0.22,0.27,0.38,-3.5,0.3,0.03,3.52,0.0,-0.03,0.08,-1.38,0.0,0.03,-0.09,-0.38,-0.06,-0.14,0.0,0.0,-1.38,0.0,-0.06,-0.14
17,"Egypt held a full-honours military funeral Wednesday for the country's former autocratic President Hosni Mubarak, who ruled for decades before he was ousted in the 2011 Arab Spring uprising that swept much of the region.","The future of the Consumer Financial Protection Bureau, perhaps best known for forcing big banks like Wells Fargo to return money to customers they cheated, will be tested Tuesday when the Supreme Court hears a case on the constitutionality of the agency's st…",1.0,186.0,35.0,5.0,11.0,2.0,35.0,5.314285714285714,0.0,20.0,0.0,0.0,5.714285714285714,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,-32.0,-8.0,-3.0,-6.0,1.0,-8.0,0.24,0.0,7.5,0.0,-4.65,3.39,-5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,-0.49,-1.89,0.18,0.21,0.36,-2.88,0.3,0.03,3.65,0.0,-0.15,0.24,-1.19,0.0,0.03,-0.1,-0.35,-0.06,-0.13,0.0,0.0,-1.19,0.0,-0.06,-0.13
18,U.S. credit card debt hit a record $930 billion with younger Americans having the highest delinquency rate. CNBC Select breaks down some tips on how you can pay off credit card debt.,"Independent voters, who make up a larger bloc than both Republicans or Democrats, are front and center in the New Hampshire primary, writes John Avlon",1.0,151.0,32.0,5.0,13.0,5.0,8.25,4.71875,0.0,0.0,0.0,0.0,12.5,28.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,25.0,7.0,2.0,3.0,4.0,-16.75,-0.32,0.0,-33.33,0.0,0.0,12.5,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.33,-1.86,0.15,0.26,0.5,-3.73,0.27,0.02,2.72,0.0,-0.26,0.74,-1.13,0.0,0.02,-0.05,-0.28,-0.06,-0.12,0.0,0.0,-1.13,0.0,-0.06,-0.12
20,"U.S. government debt prices were higher Friday morning, amid intensifying concern about the coronavirus outbreak.","The President uses his powers of clemency not to show mercy to those who he believes have repented for their sins but rather to show favor to those he thinks haven't sinned at all, writes LZ Granderson.",1.0,99.0,15.0,1.0,9.0,4.0,5.333333333333333,6.6,0.0,100.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-67.0,-22.0,-9.0,1.0,2.0,-31.67,2.11,0.0,100.0,0.0,-5.41,20.0,-12.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,-12.0,0.0,0.0,-4.0,-9.75,-3.62,-0.2,-0.26,0.6,-5.46,0.32,0.02,7.46,0.0,-0.45,2.22,-2.45,0.0,0.02,-0.06,-0.34,-0.06,-0.15,0.0,0.0,-2.45,0.0,-0.06,-0.15
21,"Debt among older Americans has increased dramatically since 1999, due partly to the erosion of the country's social safety net.",There is at least one provision of the Trump administration's budget proposal that already has bipartisan backing: the extension of the 2017 small business tax cuts.,1.0,108.0,20.0,2.0,6.0,2.0,20.0,5.4,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-32.0,-6.0,0.0,-4.0,0.0,-6.0,0.02,0.0,-50.0,0.0,0.0,5.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-12.0,-4.06,-0.35,-0.52,0.58,-5.54,0.32,0.02,6.49,0.0,-0.53,2.22,-2.79,0.0,0.02,-0.06,-0.32,-0.06,-0.18,0.0,0.0,-2.79,0.0,-0.06,-0.18
22,"The volume of corporate debt hit an all-time high of $13.5 trillion at the end of 2019, but the overall quality of bonds fell below levels seen before the global financial crisis, according to a new OECD report.","At a time when people are increasingly paranoid about their personal safety and that of their friends and family, Citizen -- the real-time crime alert app -- is hoping people will trust its service to help give them some peace of mind.",1.0,174.0,38.0,4.0,10.0,3.0,19.5,4.578947368421052,0.0,0.0,0.0,0.0,7.894736842105263,31.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,-20.0,-4.0,-3.0,-3.0,1.0,-22.5,-0.04,0.0,-28.57,0.0,-4.76,3.13,-1.0,0.0,0.0,0.0,3.0,0.0,-4.0,0.0,0.0,-1.0,0.0,0.0,-4.0,-11.19,-3.68,-0.4,-0.57,0.6,-5.64,0.28,0.01,5.59,0.0,-0.61,2.34,-2.53,0.0,0.01,-0.02,-0.21,-0.06,-0.21,0.0,0.0,-2.53,0.0,-0.06,-0.21
23,"How blogger and YouTube personality Bernadette Joy Maulion and her husband, AJ, paid off over $300,000 in debt in three years.","In the midst of a global outbreak, canceling large gatherings seems responsible, says Jill Filipovic, but relying on companies and citizens to stop an epidemic this way is a scary prospect -- and one that overlooks two key points raised by this crisis: Human …",1.0,106.0,21.0,1.0,10.0,2.0,21.0,5.0476190476190474,0.0,0.0,0.0,0.0,4.761904761904762,17.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,-110.0,-24.0,-8.0,-3.0,1.0,-24.0,0.25,0.0,-11.11,0.0,0.0,-4.13,-22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-22.0,0.0,0.0,2.0,-13.27,-4.04,-0.57,-0.62,0.57,-5.67,0.27,0.01,4.77,0.0,-0.67,2.33,-2.89,0.0,0.01,-0.03,-0.16,-0.06,-0.16,0.0,0.0,-2.89,0.0,-0.06,-0.16
24,"Pay off debt faster with 0% interest for 18 billing cycles. CNBC Select breaks down the rewards, benefits and fees associated with the BankAmericard credit card.","The war in Afghanistan has lasted so long that kids born after it began are now old enough to fight in it. Now, news that US President Donald Trump could approve the first step to a US peace deal with the Taliban may herald a fragile but significant foreign p…",1.0,136.0,26.0,3.0,14.0,3.0,13.0,5.230769230769231,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-75.0,-24.0,-7.0,-1.0,1.0,-12.0,1.01,0.0,-10.0,0.0,-0.31,5.69,-16.0,0.0,-1.0,0.0,2.0,0.0,-1.0,0.0,0.0,-16.0,0.0,0.0,-1.0,-13.99,-4.17,-0.64,-0.51,0.59,-6.02,0.27,0.01,4.02,0.0,-0.43,2.43,-3.01,0.0,0.01,-0.03,-0.11,-0.06,-0.19,0.0,0.0,-3.01,0.0,-0.06,-0.19
25,Credit health and debt history can impact relationships. CNBC Select speaks to Experian's Rod Griffin about why you should know your partner's credit score.,"The 2008 election of America's first black president looked at first like racial progress. In the years since, this milestone has revealed the nation's racist underbelly, Dorothy Brown says -- a reality that Russia has exploited but 2020 Democrats don't seem …",1.0,133.0,24.0,5.0,13.0,3.0,12.0,5.541666666666667,0.0,0.0,0.0,0.0,4.166666666666666,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,-86.0,-18.0,-4.0,0.0,1.0,-9.0,0.33,0.0,0.0,0.0,-4.76,1.79,-12.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,-12.0,0.0,0.0,2.0,-14.77,-4.37,-0.64,-0.44,0.61,-6.37,0.28,0.01,3.32,0.0,-0.5,2.39,-3.05,0.0,0.01,-0.04,-0.14,-0.06,-0.14,0.0,0.0,-3.05,0.0,-0.06,-0.14
26,There's one perk to your student loan debt: It can help you save on taxes. Here's everything you need to know about the break the IRS gives borrowers.,"We regularly fact check President Donald Trump's rally speeches from start to finish. When Democratic presidential candidate Bernie Sanders cemented himself as the front-runner for the party nomination with his victory in Saturday's Nevada caucuses, we decide…",1.0,123.0,28.0,8.0,9.0,3.0,14.0,4.392857142857143,0.0,0.0,0.0,0.0,7.142857142857142,22.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,3.0,-101.0,-9.0,3.0,-8.0,1.0,-4.5,-1.66,0.0,0.0,0.0,-2.7,7.14,-13.0,0.0,0.0,0.0,1.0,-1.0,2.0,0.0,0.0,-13.0,0.0,-1.0,2.0,-15.87,-4.41,-0.52,-0.53,0.62,-6.63,0.24,0.01,2.68,0.0,-0.56,2.46,-3.15,0.0,0.01,-0.04,-0.13,-0.06,-0.06,0.0,0.0,-3.15,0.0,-0.06,-0.06
