,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,RCMP have begun their enforcement of a B.C. Supreme Court injunction in the traditional territory of the Wet'suwet'en Nation at the fourth site along a forest service road that Coastal Gaslink and its contractors have been prevented from accessing for weeks.,"In a city where new bars and restaurants open all the time, the old, revered favorites take on a different meaning. Explore CNN Travel's picks for dimly lit nooks, shiny bartops and cavernous corners worth returning to again and again.",1.0,218,41,6,16,4,14.0,5.317073170731708,0,16.666666666666664,0.0,0.0,0.0,32,0,0,0,0,0,2,0,0,32,0,0,2,22.0,1.0,3.0,3.0,1.0,-6.0,0.42,0.0,16.67,0.0,-5.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,2.0,25.34,4.15,1.24,1.35,1.28,-4.92,0.06,-0.03,2.46,0.0,-1.44,-0.71,3.32,0.06,-0.03,0.03,-0.23,0.0,0.27,-0.03,0.0,3.32,0.0,0.0,0.27
11,A federal appeals court on Friday temporarily halted a Trump administration policy to make asylum seekers wait in Mexico while their cases wind through U.S. immigration courts.,"Sen. Amy Klobuchar's campaign announced they would cancel a Sunday evening campaign event after dozens of protestors took the stage and would not leave inside a high school gym in St. Louis Park, Minnesota.",1.0,150,27,4,13,4,9.333333333333334,5.555555555555555,0,0.0,0.0,0.0,0.0,27,0,0,0,0,0,1,0,0,27,0,0,1,-23.0,-7.0,-2.0,-4.0,0.0,-2.0,0.47,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,21.12,3.26,1.02,1.27,1.32,-5.85,0.08,-0.03,1.49,0.0,-1.48,-0.88,2.95,0.05,-0.03,0.02,-0.25,0.0,0.25,-0.03,0.0,2.95,0.0,0.0,0.25
12,"Turkey-backed Syrian opposition fighters Thursday retook a strategic northwestern town in Syria, opposition activists said, and cut off the key highway linking the capital, Damascus, with the northern city of Aleppo, days after the government reopened it for …","Michael Bloomberg touted the endorsements of three members of the Congressional Black Caucus on Wednesday, a day after the former New York mayor again faced questions about his previous support for stop-and-frisk policing practices.",1.0,222,39,5,15,1,39.0,5.6923076923076925,0,0.0,0.0,0.0,5.128205128205128,33,0,0,0,0,0,1,0,0,33,0,0,1,23.0,5.0,4.0,-1.0,-1.0,5.0,-0.16,0.0,0.0,0.0,-2.94,2.19,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,23.08,3.43,0.92,1.35,1.12,-4.35,0.1,-0.03,0.67,0.0,-1.52,-0.62,3.09,0.05,-0.03,0.01,-0.26,0.0,0.24,-0.03,0.0,3.09,0.0,0.0,0.24
13,"Born in 1814, Mary Ellen Pleasant became one of America's first black female self-made millionaires by using the fact that she was often overlooked by wealthy elites to her advantage. Here's her story.","It's been 160 years since West Virginia seceded from Virginia. Now, some West Virginia Republicans are encouraging conservative counties that stayed behind to leave.",1.0,169,33,6,10,3,16.5,5.121212121212121,0,16.666666666666664,0.0,6.0606060606060606,0.0,29,0,0,0,2,0,5,0,0,29,0,0,5,27.0,9.0,-1.0,2.0,0.0,4.5,-0.8,0.0,-11.9,0.0,1.89,-4.17,9.0,0.0,0.0,-1.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,20.97,3.14,0.91,1.07,1.09,-4.68,0.09,-0.03,1.16,0.0,-1.11,-0.77,2.92,0.04,-0.03,-0.0,-0.13,0.0,0.52,-0.03,0.0,2.92,0.0,0.0,0.52
14,"According to a recent Glassdoor poll of over 1,200 employed adults, 57% of workers say they have talked about politics while on the job despite 60% saying they ""believe discussing politics at work is unacceptable.""","Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",1.0,180,35,8,10,2,18.0,5.142857142857143,0,12.5,0.0,2.857142857142857,2.857142857142857,29,0,0,0,3,0,0,0,0,29,0,0,0,3.0,7.0,3.0,-2.0,0.0,-10.0,-1.18,0.0,12.5,0.0,2.86,-4.29,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.88,3.03,1.02,0.82,1.0,-4.86,0.07,-0.03,1.31,0.0,-0.97,-0.71,2.78,0.04,-0.03,-0.01,0.05,0.0,0.42,-0.03,0.0,2.78,0.0,0.0,0.42
15,"As the criminal trial of four men charged with the destruction of Flight MH17 begins in the Netherlands, victims' families demand the Kremlin’s highest representatives be held responsible.","Parishioners at the Plantation, Florida, church had welcomed the young man like any other into their services, but soon grew concerned. The 24-year-old was easily agitated, and had made threatening comments to other churchgoers and online. Later they learned …",1.0,161,28,5,12,2,28.0,5.75,0,20.0,0.0,0.0,7.142857142857142,22,0,0,0,1,0,0,0,0,22,0,0,0,-60.0,-12.0,-4.0,1.0,-1.0,14.67,0.22,0.0,8.89,0.0,-2.5,2.14,-10.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-10.0,0.0,0.0,-1.0,17.74,2.49,0.94,0.73,0.92,-4.4,0.1,-0.03,1.9,0.0,-1.03,-0.39,2.22,0.03,-0.03,-0.02,0.09,0.0,0.34,-0.03,0.0,2.22,0.0,0.0,0.34
16,"""Aggressive"" migration policies imposed by the Untied States and Mexico are trapping Central American migrants and refugees in a ""vicious cycle"" of violence, sexual assault, kidnappings and ill treatment from border authorities, a new report from Doctors With…","John Lewis, a longtime Democratic representative and beloved civil rights icon, celebrated the 55th anniversary of ""Bloody Sunday"" in Selma, Alabama, on Sunday, paying tribute to a historic voting rights protest he participated in decades before being elected…",1.0,223,38,4,17,1,38.0,5.868421052631579,0,25.0,0.0,0.0,5.263157894736842,31,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,-5.26,2.63,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,19.5,2.6,0.81,0.94,0.79,-3.4,0.13,-0.03,2.72,0.0,-1.08,-0.22,2.25,0.03,-0.03,-0.03,0.06,0.0,0.26,-0.03,0.0,2.25,0.0,0.0,0.26
17,"Twists of historical fate have made South Carolina the first U.S. presidential primary where black voters play a make-or-break role. That's vital for Democrat Joe Biden, who needs a win and is campaigning hard on his relationship with former president Barack …","Members of Congress threw a surprise party for Democratic Rep. John Lewis of Georgia on Tuesday, celebrating the civil rights icon's 80th birthday.",1.0,219,42,7,16,4,10.75,5.214285714285714,0,14.285714285714285,0.0,2.380952380952381,2.380952380952381,40,0,0,0,0,0,1,0,0,40,0,0,1,94.0,19.0,5.0,4.0,1.0,-0.75,-0.22,0.0,14.29,0.0,2.38,2.38,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,20.84,2.93,0.86,1.08,0.85,-4.02,0.12,-0.03,2.86,0.0,-1.0,-0.22,2.78,0.03,-0.03,-0.04,0.03,0.0,0.25,-0.03,0.0,2.78,0.0,0.0,0.25
18,"Afghanistan's rival leaders were each sworn in as president in separate ceremonies on Monday, throwing plans for negotiations with the Taliban into chaos and creating a dilemma for the United States as it figures out how to move its peace deal with the Taliba…",Civil rights leader and former presidential candidate Rev. Jesse Jackson Sr. on Sunday endorsed Sen. Bernie Sanders for the Democratic presidential nomination.,1.0,217,44,6,15,1,44.0,4.931818181818182,0,16.666666666666664,0.0,2.272727272727273,6.8181818181818175,33,0,0,0,0,0,2,0,0,33,0,0,2,79.0,22.0,5.0,2.0,-4.0,38.5,-1.34,0.0,16.67,0.0,-2.27,6.82,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,21.93,3.32,0.85,1.14,0.74,-2.83,0.09,-0.03,3.1,0.0,-0.92,0.0,2.88,0.02,-0.03,-0.04,0.01,0.0,0.3,-0.03,0.0,2.88,0.0,0.0,0.3
19,Russian President Vladimir Putin on Thursday began talks over a potential ceasefire in northern Syria with his Turkish counterpart Tayyip Erdogan by offering condolences over the recent killing of Turkish soldiers there.,"Civil rights icon and US Democratic Rep. John Lewis of Georgia will attend a ""Bloody Sunday"" commemorative march in Selma, Alabama, on Sunday, his chief of staff Michael Collins told CNN.",1.0,189,32,2,13,2,32.0,5.90625,0,0.0,0.0,0.0,3.125,28,0,0,0,0,0,1,0,0,28,0,0,1,32.0,1.0,-1.0,-6.0,-1.0,16.5,0.84,0.0,0.0,0.0,0.0,3.12,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,21.52,3.08,0.64,1.1,0.69,-2.36,0.12,-0.03,2.49,0.0,-0.97,0.02,2.73,0.02,-0.03,-0.05,-0.01,0.0,0.29,-0.03,0.0,2.73,0.0,0.0,0.29
20,This week's demonstrations are part of the same conflict around power and privilege that has coloured British Columbia's history.,"A series of reforms introduced in Georgia will now allow Puerto Ricans to transfer their driver's licenses without having to take tests or meet requirements other US citizens wouldn't have to meet, a human and civil rights group says.",1.0,111,19,3,9,2,19.0,5.842105263157895,0,33.33333333333333,0.0,5.263157894736842,5.263157894736842,19,0,0,0,0,0,0,0,0,19,0,0,0,-85.0,-20.0,-7.0,-5.0,0.0,-20.0,0.82,0.0,33.33,0.0,2.7,5.26,-17.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-17.0,0.0,0.0,-1.0,17.43,2.24,0.5,0.88,0.64,-2.55,0.14,-0.03,3.52,0.0,-0.77,0.14,2.16,0.02,-0.03,-0.05,-0.03,0.0,0.23,-0.03,0.0,2.16,0.0,0.0,0.23
21,A group of young Indigenous people appear to have been arrested after occupying an office in the B.C. legislature on Wednesday night.,"""The Banker"" is a sturdy, old-fashioned film that's been put under the microscope for two unrelated reasons: Not only does it represent Apple's first bite at movies, but allegations involving the subject's children prompted a delay in its release. Setting tha…",1.0,112,22,5,7,4,7.666666666666667,5.090909090909091,0,20.0,0.0,0.0,0.0,22,0,0,0,0,0,0,0,0,22,0,0,0,-108.0,-19.0,-4.0,-6.0,2.0,-12.83,-0.27,0.0,-2.22,0.0,-2.44,-4.88,-15.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,-15.0,0.0,0.0,-2.0,13.75,1.61,0.46,0.58,0.69,-3.25,0.13,-0.03,3.86,0.0,-0.82,0.01,1.78,0.02,-0.03,-0.06,-0.05,0.0,0.18,-0.03,0.0,1.78,0.0,0.0,0.18
22,An independent review said it couldn't prove or disprove that Vancouver Police Board street checks are racially biased.,"It isn't a leap to say that Jerry Mitchell's new book ""Race Against Time: A Reporter Reopens the Unsolved Murder Cases of the Civil Rights Era"" is a piece of real-life horror. After all, as the subtitle suggests, it grapples not merely with the dead but with …",1.0,102,18,6,6,2,18.0,5.666666666666667,0,16.666666666666664,0.0,0.0,11.11111111111111,18,0,0,0,0,0,1,0,0,18,0,0,1,-111.0,-30.0,1.0,-11.0,0.0,-6.0,1.23,0.0,-3.33,0.0,0.0,9.03,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,9.97,0.86,0.47,0.27,0.65,-3.43,0.14,-0.03,4.01,0.0,-0.87,0.38,1.26,0.01,-0.03,-0.06,-0.06,0.0,0.18,-0.03,0.0,1.26,0.0,0.0,0.18
23,"Patricof said on ""Squawk Box,"" the morning after two major Biden fundraisers on New York, that attendance indicted that support for the former vice president remains strong.",Lawmakers will take a historic vote on Wednesday when the House of Representatives takes up legislation to make lynching a federal crime.,1.0,147,27,3,12,2,27.0,5.444444444444445,0,0.0,0.0,7.4074074074074066,3.7037037037037033,21,0,0,0,1,0,0,0,0,21,0,0,0,31.0,5.0,-2.0,5.0,0.0,5.0,0.17,0.0,0.0,0.0,7.41,-0.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.37,0.55,0.36,0.23,0.61,-3.22,0.14,-0.03,3.47,0.0,-0.6,0.4,0.9,0.01,-0.03,-0.06,-0.04,0.0,0.13,-0.03,0.0,0.9,0.0,0.0,0.13
24,"A new lawsuit alleges the Vancouver Police Department collected “minimal evidence” in its investigation of disgraced former detective James Fisher, and allowed him to repeatedly obstruct the probe.","Texas voters, many of them people of color, waiting in long lines on Super Tuesday were an emblem of a pervasive and toxic problem, says Peniel Joseph. To see voter suppression in action as America marks the 55th anniversary of the ""Bloody Sunday"" march for v…",1.0,170,28,4,12,2,28.0,6.071428571428571,0,0.0,0.0,0.0,7.142857142857142,26,0,0,0,0,0,2,0,0,26,0,0,2,-45.0,-18.0,-1.0,-6.0,0.0,5.0,1.4,0.0,-20.0,0.0,0.0,-1.55,-12.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-12.0,0.0,0.0,1.0,7.82,0.31,0.29,0.19,0.58,-2.99,0.17,-0.03,2.96,0.0,-0.65,0.56,0.78,0.01,-0.03,-0.07,-0.05,0.0,0.17,-0.03,0.0,0.78,0.0,0.0,0.17
25,"Peel police officers discriminated against a six-year-old black girl when they handcuffed her wrists behind her back and kept her restrained for nearly half an hour at a Mississauga school, Ontario's Human Rights Tribunal says.",Congressman John Lewis is turning 80. His place in history has been so thoroughly documented that it's hard to find anything new to say about him -- unless you talk to some people who have known him the longest,1.0,193,35,4,13,2,35.0,5.514285714285714,0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,6,0,0,30,0,0,6,21.0,-4.0,-7.0,6.0,0.0,15.5,1.1,0.0,-18.18,0.0,0.0,-2.56,-4.0,0.0,-1.0,-1.0,-1.0,0.0,3.0,0.0,0.0,-4.0,0.0,0.0,3.0,8.19,0.35,0.23,0.2,0.54,-2.5,0.17,-0.03,2.49,0.0,-0.7,0.44,0.82,0.01,-0.03,-0.07,-0.07,0.0,0.36,-0.03,0.0,0.82,0.0,0.0,0.36
26,"Denying drug-addicted prisoners access to clean syringes deprives them of essential health care, which is a violation of their constitutional rights, an Ontario court heard on Friday.","Three Connecticut high school girls, represented by their mothers, have filed a lawsuit over a policy which allows transgender athletes to participate in sports based on their gender identity.",1.0,157,27,4,11,2,27.0,5.814814814814815,0,25.0,0.0,3.7037037037037033,3.7037037037037033,25,0,0,0,0,0,2,0,0,25,0,0,2,-7.0,-2.0,-2.0,0.0,0.0,-2.0,0.16,0.0,25.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21,0.09,0.17,0.13,0.51,-2.35,0.18,-0.03,2.99,0.0,-0.61,0.46,0.67,0.01,-0.03,-0.07,-0.08,0.0,0.38,-0.03,0.0,0.67,0.0,0.0,0.38
27,"A privacy expert says she would be ""profoundly surprised"" if a review of controversial facial recognition technology gives Ontario police forces a green light to use the software in criminal investigations.",An Alabama Democratic lawmaker has a unique response to a recent law limiting abortion rights in the state: require men to undergo vasectomies either when they hit 50 or have three children.,1.0,176,31,5,11,2,31.0,5.67741935483871,0,20.0,0.0,3.225806451612903,6.451612903225806,29,0,0,0,0,0,1,0,0,29,0,0,1,17.0,-1.0,0.0,0.0,0.0,-1.0,0.71,0.0,20.0,0.0,3.23,6.45,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.97,-0.0,0.16,0.07,0.49,-2.07,0.19,-0.03,3.27,0.0,-0.54,0.58,0.67,0.01,-0.03,-0.08,-0.09,0.0,0.37,-0.03,0.0,0.67,0.0,0.0,0.37
