,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
11,There's not much for a baseball team to brag about after a 67-win season. But there's always some hoped-for improvement.,"Los organizadores de los Juegos Olímpicos dicen que hasta el momento no se planea cancelar o aplazar las olimpiadas a pesar de la alerta por coronavirus, que ha cobrado la vida de más de 2.700 personas en todo el mundo.",1.0,101.0,20.0,3.0,4.0,3.0,10.0,5.05,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-79.0,-20.0,0.0,-12.0,0.0,-10.5,0.55,0.0,0.0,0.0,5.0,0.0,-12.0,-11.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,23.99,4.48,1.14,1.09,0.38,0.56,0.06,-0.03,0.38,0.0,0.3,-0.0,4.13,-0.33,-0.03,0.19,0.05,-0.06,-0.55,-0.03,0.0,4.13,-0.06,0.14,-0.55
12,Toronto police are appealing to the public for help in identifying a man accused of robbing an 87-year-old woman in a North York apartment building on Friday.,"The captain of the celebrated 1980 Olympic men's ice hockey team told CNN on Thursday that ""it's unfortunate"" the players from the legendary team have faced so much online backlash after their appearance at President Donald Trump's rally.",1.0,132.0,27.0,6.0,10.0,2.0,27.0,4.888888888888889,0.0,16.666666666666664,0.0,3.7037037037037033,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-69.0,-11.0,2.0,-7.0,0.0,-11.0,-0.4,0.0,16.67,0.0,-1.56,-2.63,-10.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-10.0,0.0,0.0,-1.0,21.17,4.0,1.14,0.87,0.34,0.77,0.04,-0.03,0.68,0.0,0.36,-0.26,3.68,-0.33,-0.03,0.16,-0.01,-0.06,-0.59,-0.03,0.0,3.68,-0.06,0.12,-0.59
13,How closely did you follow the past seven days in local news? Take our quiz to find out.,Major League Baseball just notched a win for diversity.,1.0,71.0,18.0,4.0,3.0,2.0,9.0,3.9444444444444446,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,1.0,24.0,9.0,3.0,-2.0,0.0,0.0,-1.28,1.0,0.0,0.0,-11.11,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,14.4,2.94,0.99,0.18,0.31,-0.33,-0.04,0.04,-0.25,0.0,0.15,-0.48,2.94,-0.33,-0.03,0.14,0.01,-0.06,-0.54,-0.03,0.0,2.94,-0.06,0.18,-0.54
14,"Aylmer's Erin Cleiman is celebrating his ninth birthday at 36 years old and after more than 60 years, Ottawa's Scott Troyer finally gets to celebrate his sweet 16.","As spring training gets underway, a group of bipartisan lawmakers is taking a swing at the league's proposal to reorganize the Minor League Baseball system.",1.0,136.0,28.0,4.0,9.0,2.0,28.0,4.857142857142857,0.0,25.0,0.0,7.142857142857142,0.0,26.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,2.0,4.0,3.0,0.0,-2.0,0.0,3.0,-0.42,0.0,0.0,0.0,7.14,0.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,12.86,2.68,0.86,-0.02,0.28,-0.02,-0.05,0.04,0.6,0.0,0.45,-0.67,2.83,-0.33,-0.03,0.12,0.17,-0.06,-0.44,-0.03,0.0,2.83,-0.06,0.17,-0.44
15,"Ontario's police watchdog says no charges are warranted in the January 2019 death of Greg Ritchie, a member of the Saugeen First Nation who was fatally shot by two Ottawa Police Service constables.","Tony Fernandez, a five-time Major League Baseball All-Star over 17 seasons, has died at 57, the Toronto Blue Jays tweeted on Sunday.",1.0,165.0,33.0,5.0,16.0,2.0,33.0,5.0,0.0,40.0,0.0,0.0,6.0606060606060606,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,54.0,11.0,2.0,5.0,0.0,11.0,-0.05,0.0,40.0,0.0,0.0,1.52,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.33,2.78,0.81,0.24,0.25,0.57,-0.04,0.03,2.29,0.0,0.26,-0.46,2.93,-0.33,-0.03,0.1,0.24,-0.06,-0.47,-0.03,0.0,2.93,-0.06,0.16,-0.47
16,Ottawa's urban councillors were once again shut out of the finance and economic development committee — as well as most other leadership positions up for grabs Friday.,"The Houston Astros baseball cheating scandal may be a problem that stays in the Major Leagues, but the lesson is trickling down to local Little Leagues.",1.0,141.0,27.0,2.0,10.0,2.0,27.0,5.222222222222222,0.0,50.0,0.0,3.7037037037037033,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,14.0,1.0,-4.0,0.0,0.0,1.0,0.34,0.0,16.67,0.0,3.7,-11.54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.33,2.5,0.59,0.12,0.23,0.73,-0.03,0.03,4.37,0.0,0.31,-0.63,2.77,-0.33,-0.03,0.14,0.19,-0.06,-0.5,-0.03,0.0,2.77,-0.06,0.15,-0.5
17,Turnover in Ottawa's retail scene is nothing new. But several family-owned businesses have come to the decision at roughly the same time to close up shop.,"Mike Fiers, the Major League Baseball pitcher who was the whistleblower in the Houston Astros' sign-stealing scheme, has said that he has received death threats.",1.0,129.0,26.0,4.0,8.0,3.0,13.0,4.961538461538462,0.0,25.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-8.0,1.0,-1.0,-4.0,1.0,-12.0,-0.52,0.0,5.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,10.78,2.21,0.51,-0.09,0.27,0.1,-0.03,0.03,4.83,0.0,0.15,-0.78,2.47,-0.34,-0.03,0.13,0.14,-0.06,-0.53,-0.03,0.0,2.47,-0.06,0.14,-0.53
18,"The Office de consultation publique de Montréal (OCPM) said it would be “irresponsible” to make a ruling on the project based on the information it has collected, which it described as fragmented.","Months before Kobe Bryant died in a helicopter crash in Southern California, he sent coach John Altobelli a text message to share with his baseball team. Altobelli's team had just lost a major game, and he wanted his friend Bryant to give the players a pep ta…",1.0,165.0,32.0,8.0,9.0,2.0,32.0,5.15625,0.0,12.5,0.0,0.0,6.25,23.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,3.0,-49.0,-15.0,2.0,-13.0,0.0,8.5,0.6,0.0,12.5,0.0,-2.13,-0.13,-10.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-10.0,0.0,0.0,-1.0,11.28,2.26,0.64,-0.24,0.25,0.53,-0.02,0.02,4.58,0.0,0.01,-0.59,2.25,-0.28,-0.03,0.11,0.1,-0.06,-0.39,-0.03,0.0,2.25,-0.06,0.13,-0.39
19,Ghost kitchens that prepare food exclusively for food delivery app orders are popping up in parking lots and storefronts across Edmonton.,"Alexis Altobelli, who lost her parents and sister in the crash that killed Kobe Bryant, will get an internship at a top sports agency, per the Lakers legend's wishes, the agency's namesake told the Los Angeles Times.",1.0,117.0,21.0,4.0,10.0,2.0,21.0,5.571428571428571,0.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-63.0,-16.0,-2.0,-7.0,0.0,-16.0,0.71,0.0,25.0,0.0,-2.7,-8.11,-14.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-14.0,0.0,0.0,-2.0,9.34,1.75,0.56,-0.32,0.23,0.37,0.01,0.02,4.98,0.0,-0.12,-0.72,1.86,-0.29,-0.03,0.1,0.06,-0.06,-0.42,-0.03,0.0,1.86,-0.06,0.12,-0.42
20,"Players and fans across Major League Baseball are furious about Houston's sign stealing, and the league's response has only made things worse.",The Houston Astros kicked off spring training with another apology for illegal signal-stealing during their 2017 championship run -- but don't expect the owner to disavow their World Series win or feel that he should be punished.,1.0,121.0,22.0,3.0,11.0,2.0,22.0,5.5,0.0,33.33333333333333,0.0,4.545454545454546,13.636363636363635,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-72.0,-15.0,-6.0,0.0,0.0,-15.0,0.28,0.0,22.22,0.0,1.84,8.23,-15.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,-15.0,0.0,0.0,-3.0,7.77,1.34,0.44,-0.34,0.21,0.27,0.03,0.02,5.74,0.0,-0.02,-0.2,1.55,-0.29,-0.03,0.08,0.02,-0.06,-0.45,-0.03,0.0,1.55,-0.06,0.11,-0.45
21,Japan's professional baseball season won't start on time due to the spread of the coronavirus.,"Harry Caray's Italian Steakhouse in Chicago holds a darker history than its name would suggest. If these walls could speak, they'd tell the tale of mob operations during the Al Capone era.",1.0,80.0,15.0,2.0,6.0,2.0,15.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-77.0,-17.0,-5.0,-8.0,-1.0,-1.0,0.43,0.0,0.0,0.0,0.0,-3.12,-17.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-17.0,0.0,0.0,-1.0,4.48,0.65,0.29,-0.59,0.2,-0.13,0.05,0.01,4.91,0.0,-0.13,-0.34,0.94,-0.29,-0.03,0.07,-0.01,-0.06,-0.47,-0.03,0.0,0.94,-0.06,0.11,-0.47
22,"Baseball's final qualifying event for the Tokyo Olympics has been postponed from April to June because of concerns over the virus outbreak that has infected nearly 89,000 people and caused more than 3,000 deaths, mostly in China.","President Donald Trump welcomed members of the 1980 US Olympic hockey team at a Las Vegas rally on Friday, who were celebrating the anniversary of their historic win against the Soviet Union.",1.0,193.0,37.0,6.0,13.0,2.0,37.0,5.216216216216216,0.0,16.666666666666664,0.0,0.0,10.81081081081081,33.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,5.0,3.0,-3.0,0.0,5.0,0.22,0.0,-16.67,0.0,-3.12,10.81,6.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,6.0,0.0,0.0,-1.0,6.38,0.98,0.32,-0.51,0.18,0.45,0.05,0.01,4.89,0.0,-0.24,-0.0,1.27,-0.3,0.06,0.06,0.05,-0.06,-0.49,-0.03,0.0,1.27,-0.06,0.1,-0.49
23,Houston Astros players Alex Bregman and Jose Altuve said Thursday the team is sorry for its sign-stealing scheme that was investigated and punished by Major League Baseball.,"In 1980, they united the country. In 2020, some say they've helped divide it.",1.0,147.0,27.0,5.0,13.0,2.0,27.0,5.444444444444445,0.0,40.0,0.0,0.0,3.7037037037037033,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,83.0,13.0,0.0,12.0,-1.0,20.0,0.87,0.0,40.0,0.0,-7.14,3.7,13.0,0.0,0.0,-1.0,-2.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,6.22,0.86,0.31,-0.44,0.17,0.57,0.07,0.01,5.83,0.0,-0.33,0.01,1.23,-0.3,0.05,0.05,0.02,-0.06,-0.47,-0.03,0.0,1.23,-0.06,0.09,-0.47
24,"Baseball returns this coming week when pitchers, catchers and cheaters report to spring training. Fans await the annual sunny scenes in Florida and Arizona. But this year, the players bring along dark clouds of scandal, while teams hope once workouts start, t…","Elie Honig writes that Justice Sonia Sotomayor's recent, blistering dissent in an immigration case was an uncharacteristic rebuke of her conservative colleagues.",1.0,219.0,42.0,7.0,17.0,3.0,14.0,5.214285714285714,0.0,0.0,0.0,0.0,4.761904761904762,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,79.0,20.0,4.0,7.0,1.0,-8.0,-1.15,0.0,-33.33,0.0,0.0,-13.42,16.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,16.0,0.0,0.0,-2.0,8.94,1.35,0.38,-0.21,0.2,0.17,0.07,0.01,5.1,0.0,-0.42,0.07,1.63,-0.3,0.05,0.05,-0.01,-0.06,-0.49,-0.03,0.0,1.63,-0.06,0.09,-0.49
25,The Atlanta Braves extended the contracts of manager Brian Snitker and general manager Alex Anthopoulos on Monday.,"In my research on daylight saving time, I have found that Americans don't like it when Congress messes with their clocks.",1.0,98.0,17.0,1.0,10.0,2.0,17.0,5.764705882352941,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-3.0,-4.0,-5.0,4.0,0.0,-4.0,0.96,0.0,0.0,0.0,-4.76,-4.76,-6.0,0.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,-6.0,-2.0,0.0,-2.0,6.8,0.85,0.22,-0.28,0.18,-0.1,0.1,0.01,4.43,0.0,-0.51,-0.06,1.19,-0.3,0.05,0.08,-0.04,-0.06,-0.51,-0.03,0.0,1.19,-0.06,0.08,-0.51
26,"Jose Altuve was loudly booed when he was introduced for his spring training debut, cheered when he struck out and called a cheater by several fans.","One hundred floors up, and 1,100 feet in the air, Edge has built-in bragging rights: It is, after all, the highest outdoor observation deck in the Western Hemisphere. Take that One World Observatory and Willis Tower.",1.0,122.0,26.0,6.0,7.0,2.0,26.0,4.6923076923076925,0.0,33.33333333333333,0.0,3.8461538461538463,7.6923076923076925,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,3.0,-59.0,-10.0,1.0,-7.0,-1.0,8.0,-0.34,0.0,33.33,0.0,3.85,7.69,-7.0,0.0,0.0,0.0,-3.0,0.0,3.0,0.0,0.0,-7.0,0.0,0.0,3.0,5.71,0.71,0.25,-0.44,0.17,-0.01,0.08,0.01,5.04,0.0,-0.44,0.1,0.98,-0.3,0.04,0.07,-0.06,-0.06,-0.41,-0.03,0.0,0.98,-0.06,0.08,-0.41
