,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
14,"Many Americans are looking to leave expensive coastal cities, according to Redfin.com's housing migration report for Q4 of 2019, which analyzed data from more than 1 million Redfin users. Here are 10 metro areas they're flocking to instead.","In offices across Asia, desks are empty, as the region grapples with the deadly coronavirus. Instead, millions are participating in what may be the world's biggest work-from-home experiment.",1.0,203.0,38.0,8.0,12.0,4.0,13.0,5.342105263157895,0.0,25.0,0.0,0.0,2.631578947368421,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,40.0,10.0,2.0,4.0,1.0,-1.0,-0.48,0.0,-25.0,0.0,0.0,-0.94,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-14.99,-3.88,-1.26,-0.35,0.53,-5.51,0.12,-0.04,10.18,0.0,0.28,-0.11,-1.82,-0.04,0.04,0.21,0.66,-0.05,-0.39,-0.01,0.0,-1.82,0.01,-0.04,-0.39
19,"Almost a third of Americans across all income levels are regularly running out of money before their next paycheck hits, according to a new survey from Salary Finance.","Michael Bloomberg said at the height of the housing crisis in 2008 that getting rid of ""redlining,"" the biased housing practice that stopped banks from providing mortgages in low-income, largely minority neighborhoods, was to blame for the collapse.",1.0,140.0,28.0,3.0,9.0,2.0,28.0,5.0,0.0,33.33333333333333,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,-72.0,-10.0,-3.0,-4.0,0.0,-10.0,-0.58,0.0,16.67,0.0,0.0,-10.53,-2.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,-8.3,-2.05,-0.29,-0.45,0.79,-7.86,0.03,-0.03,8.57,0.0,0.11,-0.34,-0.64,-0.03,0.03,0.2,1.27,-0.04,-0.68,-0.01,0.0,-0.64,-0.0,-0.03,-0.68
20,Former New York City and billionaire businessman Mike Bloomberg has released plans to help shore up Social Security and increase retirement savings as part of his bid for the White House. Here's how his proposals aim to boost workers' bottom lines.,Artists in Kannagi Nagar are transforming the walls of drab residential housing blocks into stunning murals.,1.0,208.0,41.0,9.0,19.0,3.0,20.5,5.073170731707317,0.0,0.0,0.0,4.878048780487805,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,115.0,25.0,7.0,11.0,1.0,4.5,-0.74,0.0,-50.0,0.0,-1.37,-6.25,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,2.0,-6.62,-1.67,-0.13,-0.12,0.8,-7.77,0.03,-0.03,7.46,0.0,0.24,-0.48,-0.35,-0.03,0.02,0.18,1.19,-0.04,-0.59,-0.01,0.0,-0.35,-0.01,-0.03,-0.59
21,"The cost of renting has risen each year since 2011. In 16 of the largest U.S. cities, minimum wage workers do not make enough money to cover rent, according to MagnifyMoney.","Bureau of Prisons(BOP) officials found a loaded firearm Thursday inside a housing unit at the federal prison in New York where Jeffrey Epstein killed himself last summer, the agency said.",1.0,143.0,31.0,7.0,9.0,5.0,8.0,4.612903225806452,0.0,0.0,0.0,3.225806451612903,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,-15.0,1.0,4.0,-6.0,3.0,-22.0,-0.65,0.0,0.0,0.0,3.23,-6.67,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.05,-1.77,-0.08,-0.28,0.9,-8.26,-0.0,-0.03,6.46,0.0,0.28,-0.61,-0.45,-0.03,0.02,0.17,1.21,-0.05,-0.6,-0.01,0.0,-0.45,-0.01,-0.03,-0.6
22,Top moments from this week on Power Lunch including one stock going galactic...,"Last week we finally got our hands on the Galaxy Book S, Samsung's ultra-portable laptop. On the outside, the Galaxy Book S appears to be a normal Windows 10 laptop, albeit in an impressively thin housing.",1.0,67.0,13.0,2.0,5.0,2.0,13.0,5.153846153846154,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-103.0,-23.0,-1.0,-10.0,-1.0,-5.0,0.43,0.0,-33.33,0.0,-2.78,0.0,-16.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-16.0,0.0,-2.0,0.0,-12.66,-2.65,-0.25,-0.6,0.85,-8.49,-0.0,-0.03,5.54,0.0,0.18,-0.72,-1.15,-0.03,0.02,0.16,1.18,-0.05,-0.61,-0.01,0.0,-1.15,-0.02,-0.03,-0.61
23,"You've probably heard it before: If you stop spending on unnecessary luxuries, you could afford the everyday essentials without the struggle. But that type of advice typically misses the nuances that make up the myriad reasons why younger Americans may strugg…",A 5-4 Supreme Court is allowing a rule that would make it more difficult for immigrants to obtain legal status if they use public benefits like food stamps and housing vouchers to go into effect in every state.,1.0,220.0,41.0,10.0,9.0,2.0,20.5,5.365853658536586,0.0,0.0,0.0,2.4390243902439024,7.317073170731707,33.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,33.0,0.0,0.0,3.0,47.0,3.0,3.0,-3.0,0.0,-17.5,0.81,0.0,-14.29,0.0,-2.82,4.69,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-3.0,0.0,0.0,2.0,-10.51,-2.29,-0.07,-0.72,0.82,-8.39,0.0,-0.04,4.7,0.0,0.19,-0.52,-0.96,-0.04,0.02,0.14,1.12,-0.05,-0.49,0.03,0.0,-0.96,-0.02,-0.04,-0.49
24,Setting and hitting personal finance goals is key to wealth and living comfortably. Readers tell us the steps they are taking in 2020 to move closer to financial freedom.,"Housing and Urban Development Secretary Ben Carson got into a testy exchange Wednesday with a Democratic lawmaker who pressed him on the department's position on access to homeless shelters for transgender people, with the lawmaker appearing to accuse the sec…",1.0,142.0,29.0,9.0,5.0,3.0,14.5,4.896551724137931,0.0,22.22222222222222,0.0,6.896551724137931,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,-79.0,-11.0,4.0,-12.0,2.0,-25.5,-0.63,0.0,22.22,0.0,6.9,-5.0,-3.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,1.0,-1.0,-11.65,-2.43,0.06,-1.0,0.82,-8.53,-0.01,-0.04,4.81,0.0,0.38,-0.63,-1.14,-0.04,0.02,0.13,1.1,-0.05,-0.5,0.03,0.0,-1.14,-0.03,0.0,-0.5
25,"Owning a home is a dream for many Americans, but can seem impossible for younger generations struggling to get by. In this series, CNBC Make It explores different ways millennials have bought their homes.","Fifty-four teaching assistants at the University of California, Santa Cruz were fired after they refused to turn final fall grades as part of an ongoing strike for higher wages.",1.0,171.0,34.0,9.0,10.0,3.0,17.0,5.029411764705882,0.0,11.11111111111111,0.0,0.0,5.88235294117647,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,22.0,5.0,5.0,-1.0,1.0,-12.0,-0.11,0.0,-13.89,0.0,0.0,-4.46,3.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,-11.59,-2.38,0.17,-1.06,0.83,-8.57,-0.02,-0.04,4.49,0.0,0.28,-0.5,-1.08,-0.04,0.01,0.16,1.04,-0.06,-0.48,0.03,0.0,-1.08,-0.03,0.0,-0.48
26,"Cynthia ""Cynt"" Marshall was the first black cheerleader at the University of California, Berkeley in the late 1970s. She spent nearly four decades climbing the corporate ladder at AT&T. And today she is the first black, female CEO in the NBA. But Marshall tel…","President Donald Trump on Tuesday abruptly withdrew the nomination for Jessie Liu, the former US attorney who headed the office that oversaw Roger Stone's prosecution, to serve in a top Treasury Department position, three sources told CNN.",1.0,217.0,44.0,5.0,16.0,4.0,11.0,4.931818181818182,0.0,40.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,14.0,7.0,0.0,-2.0,2.0,-26.0,-0.55,0.0,40.0,0.0,-2.7,-2.7,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,-9.83,-1.95,0.13,-0.9,0.87,-8.83,-0.03,-0.04,5.26,0.0,0.2,-0.61,-1.02,-0.04,0.01,0.15,1.02,-0.06,-0.45,0.03,0.0,-1.02,-0.03,0.0,-0.45
27,There are a lot of myths surrounding credit scores and many people don't know their FICO score. In under 30 minutes you can understand how to build a stronger personal credit profile.,"Samsung's Galaxy Book S, a Windows 10 ultra-portable laptop, was supposed to ship shortly after it was announced last August, but was delayed. In January, Samsung announced the Book S would begin shipping early this year, and true to its word, the laptop was …",1.0,152.0,32.0,7.0,10.0,3.0,16.0,4.75,0.0,14.285714285714285,0.0,3.125,0.0,28.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,-64.0,-13.0,-5.0,-4.0,1.0,-6.5,-0.05,0.0,-19.05,0.0,3.12,-2.22,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-10.51,-1.99,0.17,-0.96,0.87,-8.89,-0.04,-0.04,5.06,0.0,0.23,-0.7,-1.04,-0.04,0.01,0.18,1.01,-0.06,-0.39,0.02,0.0,-1.04,-0.04,-0.0,-0.39
28,"CNBC Select explains what credit score range is considered excellent, how an excellent credit score can help you, and how to get a free credit report.","The new rule essentially creates a wealth test for immigrants that is based on factors like their age, health, education, income and resources.",1.0,125.0,26.0,6.0,9.0,2.0,26.0,4.8076923076923075,0.0,16.666666666666664,0.0,11.538461538461538,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,3.0,3.0,-1.0,0.0,3.0,-0.45,0.0,-16.67,0.0,7.19,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,-1.0,-12.08,-2.23,0.16,-1.05,0.84,-8.6,-0.05,-0.04,4.95,0.0,0.55,-0.79,-1.37,-0.04,0.01,0.17,0.96,-0.06,-0.4,0.02,0.0,-1.37,-0.04,-0.0,-0.4
