,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,Former prime minister Jean Chrétien dismissed the notion that Canada is suffering through a national unity crisis insisting that rail blockades and regional tensions over oil and gas pale by comparison to the challenges he faced while an elected official.,"President Donald Trump keeps telling us not to worry, that the fast-spreading COVID-19, the coronavirus, is ""going to go away,"" soon, probably by ""April,"" and that a vaccine is ""close."" The experts, including federally-employed top scientists, say he's wrong …",1.0,216.0,40.0,6.0,17.0,2.0,40.0,5.4,0.0,16.666666666666664,0.0,2.5,10.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,-5.0,0.0,-4.0,7.0,0.0,19.5,-0.12,0.0,-3.33,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.0,1.0,14.31,-0.07,0.2,2.06,-0.04,-0.71,0.41,-0.02,-1.29,0.0,0.79,1.61,1.18,-0.01,-0.05,0.01,-0.14,-0.03,-0.22,-0.03,0.0,1.18,-0.01,-0.03,-0.22
11,"A global recession would likely kill more people than the coronavirus, a Canadian expert says.","As an outbreak of a novel coronavirus has swept through Hubei province, China, the US Centers for Disease Control and Prevention has been preparing for its worst case scenario -- a widespread outbreak of illnesses in the United States.",1.0,80.0,15.0,3.0,5.0,2.0,15.0,5.333333333333333,0.0,0.0,0.0,0.0,13.333333333333334,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-117.0,-24.0,-2.0,-11.0,0.0,-24.0,0.28,0.0,-20.0,0.0,0.0,5.64,-12.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-12.0,0.0,0.0,-1.0,6.19,-1.44,0.03,1.31,-0.07,-1.42,0.39,-0.02,-2.46,0.0,0.54,2.31,0.14,-0.01,-0.05,0.0,-0.18,-0.03,-0.25,-0.03,0.0,0.14,-0.01,-0.03,-0.25
12,"U.S. President Donald Trump on Thursday ridiculed the historic best-picture Oscar win for South Korean film Parasite, telling a Colorado campaign rally he wished for the return of Hollywood classics like 1939's Gone with the Wind.","Countries around the world have been eager to cash in on the rising spending power of Chinese travelers. Shops advertise Mandarin speaking salespeople, the United States and Japan offer 10-year visas, and hotels and duty-free retailers accept China's Alipay a…",1.0,195.0,36.0,3.0,18.0,4.0,12.333333333333334,5.416666666666667,0.0,0.0,0.0,5.555555555555555,0.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,-26.0,-4.0,-2.0,-2.0,2.0,-7.67,-0.11,0.0,-20.0,0.0,3.06,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,8.16,-0.98,-0.12,1.68,0.07,-2.23,0.37,-0.02,-3.45,0.0,0.76,1.88,0.49,-0.01,-0.05,-0.0,-0.15,-0.03,-0.2,-0.03,0.0,0.49,-0.01,-0.03,-0.2
13,"The U.S. government began outlining its extradition case against Julian Assange in a London court on Monday, arguing that the WikiLeaks founder is not a free-speech champion but an ""ordinary"" criminal who put many lives at risk with his secret-spilling.",The idea that Britain can leave the European Union and maintain frictionless trade with the bloc of 27 countries is officially dead.,1.0,214.0,40.0,5.0,15.0,4.0,13.666666666666666,5.35,0.0,20.0,0.0,2.5,5.0,38.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,103.0,18.0,1.0,8.0,2.0,-8.33,0.3,0.0,-5.0,0.0,2.5,0.45,18.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,11.21,-0.31,-0.1,1.78,0.18,-2.82,0.36,-0.02,-2.87,0.0,0.73,1.87,1.3,-0.01,-0.05,0.06,-0.18,-0.03,-0.08,-0.03,0.0,1.3,-0.01,-0.03,-0.08
14,"Fears of a potential coronavirus pandemic grew on Monday after sharp rises in new cases reported in Iran, Italy and South Korea, but China relaxed restrictions on movements in several places including Beijing as its rates of new infections eased.",A federal grand jury has charged four members of the Chinese People's Liberation Army with hacking Equifax and stealing personal data and trade secrets in one of the largest hacks on record.,1.0,207.0,40.0,5.0,16.0,2.0,40.0,5.175,0.0,0.0,0.0,7.5,2.5,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,48.0,8.0,1.0,5.0,0.0,8.0,0.21,0.0,0.0,0.0,4.38,-3.75,5.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,13.39,0.28,-0.09,1.93,0.15,-1.59,0.33,-0.02,-3.7,0.0,1.04,1.69,1.52,-0.01,-0.05,0.05,-0.22,-0.03,-0.05,-0.03,0.0,1.52,-0.01,-0.03,-0.05
16,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","Donald Trump's biggest rally might not be in a red state, or even in the United States. It's likely to be inside a cricket stadium in Gujarat state, in western India, packed as promised by the President's loyal counterpart.",1.0,169.0,28.0,8.0,8.0,2.0,28.0,6.035714285714286,0.0,12.5,0.0,3.571428571428571,7.142857142857142,26.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,-16.0,-11.0,2.0,-5.0,-1.0,8.5,1.29,0.0,-20.83,0.0,-1.56,7.14,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,6.5,-0.99,-0.06,1.12,0.1,-1.78,0.32,-0.02,-4.33,0.0,0.88,1.52,0.49,-0.01,0.01,0.09,-0.27,-0.03,0.01,-0.03,0.0,0.49,-0.01,-0.03,0.01
17,Durham Regional Police Human Trafficking Unit is the first in Canada to team up with a human trafficking survivor.,"Online romance scams are growing at a dizzying pace, raking in millions of dollars from unsuspecting victims across the United States.",1.0,96.0,19.0,2.0,9.0,2.0,19.0,5.052631578947368,0.0,50.0,0.0,5.263157894736842,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-18.0,-2.0,-2.0,0.0,0.0,-2.0,-0.38,0.0,25.0,0.0,5.26,-9.52,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.41,-1.63,-0.22,0.89,0.07,-1.97,0.29,-0.02,-2.17,0.0,1.0,1.25,0.06,-0.01,0.0,0.09,-0.29,-0.03,-0.03,-0.03,0.0,0.06,-0.01,-0.03,-0.03
18,"The U.S. government has begun outlining its extradition case against Julian Assange in a London court, arguing that the WikiLeaks founder is not a free-speech champion but an ""ordinary"" criminal who put many lives at risk with his secret-spilling.","At daybreak on the shores of the island nation of São Tomé e Príncipe, Sunny Dolat transformed into a high priest. Before an intimate audience at the 2019 N'golá Biennial of Arts and Culture, and joined by 46 models, the Kenyan creative director and fashion c…",1.0,209.0,39.0,6.0,14.0,4.0,13.333333333333334,5.358974358974359,0.0,16.666666666666664,0.0,2.564102564102564,5.128205128205128,37.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,37.0,0.0,0.0,2.0,-6.0,-7.0,4.0,-7.0,2.0,-9.67,0.69,0.0,16.67,0.0,-1.78,5.13,1.0,0.0,0.0,1.0,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.7,-1.15,-0.15,0.96,0.16,-2.45,0.28,-0.02,-1.98,0.0,0.97,1.28,0.62,-0.01,0.0,0.13,-0.32,-0.03,0.05,-0.03,0.0,0.62,-0.01,-0.03,0.05
19,"China has complained that Russia's measures to combat the coronavirus are discriminatory, but many Russians seem pleased that their country remains virtually virus-free so far, Chris Brown writes.","The head of the Port Authority of New York and New Jersey has tested positive for coronavirus, New York Gov. Andrew Cuomo said Monday.",1.0,169.0,28.0,8.0,8.0,2.0,28.0,6.035714285714286,0.0,12.5,0.0,3.571428571428571,7.142857142857142,26.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,58.0,4.0,5.0,-6.0,-1.0,16.0,1.41,0.0,12.5,0.0,-0.6,7.14,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,4.76,-1.27,0.01,0.71,0.13,-2.14,0.31,-0.02,-2.02,0.0,0.99,1.41,0.57,-0.01,0.05,0.17,-0.33,-0.03,0.07,-0.03,0.0,0.57,-0.01,-0.03,0.07
20,"Democratic presidential candidates traded jabs over money and message on Sunday, two days before New Hampshire voters pick their choice to take on U.S. Republican President Donald Trump in November.","Streamlined and elegant, with two long wings situated at the rear, this looks like a gas-guzzling super jet built for criss-crossing the planet with scant regard for environmental impact.",1.0,169.0,30.0,3.0,16.0,4.0,10.333333333333334,5.633333333333334,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,10.0,1.0,-2.0,9.0,2.0,-18.67,0.15,0.0,0.0,0.0,-13.79,-3.45,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,4.81,-1.28,-0.08,0.87,0.21,-2.7,0.31,-0.02,-2.66,0.0,0.84,1.18,0.63,-0.01,0.04,0.16,-0.3,-0.03,0.09,-0.03,0.0,0.63,-0.01,-0.03,0.09
21,"Four Chinese military hackers have been charged with breaking into the computer networks of the Equifax credit reporting agency and stealing the personal information of tens of millions of Americans, the U.S. Justice Department announced Monday.","The sweeping scourge of the Black Death in 14th century England was so great it forced city-dwelling victims out to countryside hospitals, based on the tragic findings in a mass grave in Lincolnshire, England.",1.0,210.0,36.0,6.0,15.0,4.0,12.333333333333334,5.833333333333333,0.0,16.666666666666664,0.0,0.0,5.555555555555555,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,34.0,2.0,2.0,2.0,2.0,-21.67,0.66,0.0,-8.33,0.0,-5.88,-0.33,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,6.72,-1.02,-0.02,0.97,0.27,-3.12,0.33,-0.02,-2.48,0.0,0.71,1.23,0.68,-0.01,0.04,0.15,-0.27,-0.03,0.05,-0.03,0.0,0.68,-0.01,-0.03,0.05
22,The Trudeau government has made its case for why a country like Canada should win a seat on the United Nations Security Council. There hasn't been any discussion of the drawbacks.,"Thousands of feet under the Swiss Alps, a new high-speed, high-capacity railway is close to completion. The Ceneri Base Tunnel and the Gotthard Base Tunnel -- the world's longest railway tunnel -- will shave hours off the time it take trains to cross the moun…",1.0,149.0,31.0,6.0,12.0,3.0,15.5,4.806451612903226,0.0,16.666666666666664,0.0,6.451612903225806,3.225806451612903,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,-67.0,-14.0,1.0,-9.0,1.0,-7.0,0.01,0.0,-3.33,0.0,6.45,3.23,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,5.81,-1.0,0.03,0.93,0.29,-3.36,0.3,-0.02,-2.31,0.0,0.86,1.17,0.68,-0.01,0.04,0.14,-0.29,-0.03,0.07,-0.03,0.0,0.68,-0.01,-0.03,0.07
23,"The prime minister’s point man for the Prairies said today the fate of the proposed Teck Frontier oilsands mine will be decided next week, setting the table for another potential showdown over an oil and gas project in this country.","In offices across Asia, desks are empty, as the region grapples with the deadly coronavirus. Instead, millions are participating in what may be the world's biggest work-from-home experiment.",1.0,193.0,40.0,8.0,17.0,2.0,40.0,4.825,0.0,12.5,0.0,0.0,2.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,30.0,12.0,2.0,9.0,-1.0,26.0,-1.0,0.0,-37.5,0.0,0.0,-1.07,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,6.82,-0.6,0.15,1.1,0.27,-2.57,0.27,-0.02,-2.33,0.0,0.74,1.09,0.97,-0.01,0.03,0.13,-0.31,-0.03,0.04,-0.03,0.0,0.97,0.03,-0.03,0.04
24,Travel and tourism operators around the world are bracing for more difficult times ahead as the coronavirus outbreak chokes off demand from China and leads to cancellations from other international travellers.,"British backpacker Grace Millane was strangled to death, crammed into a suitcase and buried in woodland after a Tinder date in New Zealand. Her attacker claimed she died in an ""sex game gone wrong,"" amid a rise in what's become known as the ""50 Shades"" defens…",1.0,179.0,31.0,3.0,12.0,2.0,31.0,5.774193548387097,0.0,33.33333333333333,0.0,3.225806451612903,6.451612903225806,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-36.0,-15.0,-6.0,-4.0,0.0,8.0,1.1,0.0,22.22,0.0,3.23,-0.07,-14.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-14.0,0.0,0.0,-1.0,7.18,-0.6,0.07,1.06,0.24,-2.19,0.28,-0.02,-1.52,0.0,0.75,1.17,0.88,-0.01,0.03,0.12,-0.32,-0.03,0.02,-0.03,0.0,0.88,0.03,-0.03,0.02
25,"While WHO has said the risk of COVID-19 spreading worldwide is now ""very high"", officials have suggested that efforts to combat the virus are still in the containment phase. But some medical experts believe that the containment stage has long since passed and…","President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",1.0,218.0,43.0,11.0,13.0,2.0,21.5,5.069767441860465,0.0,18.181818181818183,0.0,0.0,4.651162790697675,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,-3.0,3.0,7.0,-4.0,-1.0,8.17,-0.46,0.0,18.18,0.0,-2.5,-2.85,2.0,0.0,0.0,1.0,-3.0,0.0,-3.0,0.0,0.0,2.0,0.0,0.0,-3.0,9.01,-0.14,0.3,1.06,0.22,-2.21,0.26,-0.02,-1.35,0.0,0.64,1.18,1.11,-0.01,0.03,0.15,-0.34,-0.03,-0.0,-0.03,0.0,1.11,0.03,-0.03,-0.0
