,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
13,"Prime Minister Justin Trudeau is asking Canadians to be ""patient"" with its government as it works to end Indigenous rail blockades that are threatening the economy. But patience is a limited commodity - and it needs some sense of progress in order to work.",Los aspirantes también intervinieron sobre el manejo del coronavirus por parte del presidente Donald Trump. Aquí hay cinco conclusiones de la segunda noche de los foros ciudadanos de CNN en Carolina del Sur.,1.0,213.0,44.0,10.0,15.0,3.0,22.0,4.840909090909091,0.0,40.0,0.0,11.363636363636363,6.8181818181818175,37.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,3.0,38.0,11.0,8.0,-4.0,0.0,5.5,-0.46,0.0,40.0,0.0,11.36,6.82,10.0,-7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,3.21,-0.31,1.5,-1.81,0.32,-2.17,0.21,0.05,3.4,0.0,2.09,0.15,1.13,-1.27,-0.02,-0.01,-0.51,-0.04,0.05,-0.02,-0.02,1.13,-0.02,-0.04,0.05
14,Quebec's education minister apologized Friday to prominent McGill academic Daniel Weinstock for withdrawing his invitation to a public forum on the basis of incorrectallegations made two days before by a columnist in the Journal de Montréal.,"[OPINIÓN] Kari Nixon explica que las narraciones que se construyen alrededor una enfermedad pueden alterar la manera en que se propaga, como lo han demostrado numerosos brotes a lo largo de la historia.",1.0,206.0,36.0,4.0,15.0,2.0,36.0,5.722222222222222,0.0,0.0,0.0,2.7777777777777777,0.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,36.0,3.0,3.0,-8.0,0.0,3.0,0.57,0.0,0.0,0.0,2.78,0.0,6.0,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,5.17,-0.11,1.38,-1.67,0.28,-1.16,0.23,0.05,2.55,0.0,2.02,0.02,1.22,-1.21,-0.02,-0.01,-0.45,-0.04,0.06,-0.02,-0.02,1.22,-0.02,-0.04,0.06
15,Billionaire Tom Steyer dropped out of the 2020 presidential election after failing to crack the top tier of Democratic candidates.,"Los años de construcción de relaciones políticas de Biden, dos períodos como vicepresidente de Barack Obama y una conexión con los demócratas hicieron lo que la riqueza de Bloomberg no pudo hacer: comprar el éxito, dice el analista de CNN, Stephen Collinson.",1.0,111.0,20.0,3.0,6.0,2.0,20.0,5.55,0.0,0.0,0.0,5.0,10.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-106.0,-22.0,2.0,-19.0,0.0,-22.0,0.38,0.0,0.0,0.0,5.0,10.0,-18.0,-10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.95,-0.93,1.21,-2.12,0.25,-1.28,0.24,0.04,1.81,0.0,2.1,0.52,0.43,-1.22,-0.02,-0.01,-0.4,-0.04,0.0,-0.02,-0.02,0.43,-0.02,-0.04,0.0
16,"With the Iowa and New Hampshire contests now behind us, and Joe Biden all but officially finished in this race, how do the remaining Democrats stack up against President Trump? Let's rate them by the three criteria: personal persuasiveness, grass roots/emotio…","Rep. Tulsi Gabbard is still running for president, despite low national polling numbers and winning only two pledged delegates in the nominating contests so far.",1.0,220.0,41.0,4.0,16.0,1.0,20.5,5.365853658536586,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,83.0,16.0,0.0,8.0,-2.0,8.0,-0.11,1.0,-25.0,0.0,-4.0,0.0,11.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,3.63,-0.43,1.12,-1.93,0.16,-1.35,0.23,0.1,1.16,0.0,1.88,0.38,0.91,-1.23,-0.02,0.04,-0.36,-0.04,0.02,-0.02,-0.02,0.91,-0.02,-0.04,0.02
17,Former New York City Mayor Mike Bloomberg on Tuesday qualified for his first appearance in a Democratic presidential primary debate.,"Tuesday night's debate was a frenetic free-for-all, with six candidates all trying to knock Democratic presidential front-runner Bernie Sanders off the course of claiming the party's nomination.",1.0,113.0,20.0,1.0,9.0,2.0,20.0,5.65,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-55.0,-7.0,-3.0,-2.0,0.0,-7.0,-0.57,0.0,-25.0,0.0,5.0,-7.41,-5.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,0.08,-1.14,0.88,-2.14,0.14,-1.45,0.25,0.09,0.58,0.0,1.96,0.25,0.45,-1.24,-0.02,0.03,-0.38,-0.04,0.03,-0.02,-0.02,0.45,-0.02,-0.04,0.03
18,Sen. Michael Bennet dropped out of the 2020 Democratic presidential race as results started rolling in from the New Hampshire primary Tuesday.,"Mike Bloomberg's rivals savaged his claim to be the best candidate to defeat Donald Trump in November by branding him as a misogynistic, Obamacare-hating, soft-on-Wall-Street bully -- basically the rough equivalent of that other New York billionaire.",1.0,121.0,22.0,3.0,9.0,3.0,11.0,5.5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-93.0,-15.0,-1.0,-3.0,1.0,-26.0,-0.28,0.0,-25.0,0.0,-5.41,-8.11,-13.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-13.0,0.0,0.0,-2.0,-2.68,-1.68,0.76,-2.33,0.17,-2.0,0.25,0.09,0.06,0.0,1.77,0.14,0.03,-1.24,-0.02,0.03,-0.34,-0.04,-0.02,-0.02,-0.02,0.03,-0.02,-0.04,-0.02
19,"Mike Bloomberg, the 2020 candidate who is using his personal fortune to try to defeat President Donald Trump, owns a condo in a Trump-owned property, Crain's New York Business reported.","Days before the South Carolina primary, presidential candidates faced questions from voters attending CNN town halls about the primary, their rivals, their policies and their past stances.",1.0,156.0,30.0,6.0,13.0,2.0,30.0,5.2,0.0,16.666666666666664,0.0,6.666666666666667,0.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,-6.0,3.0,4.0,-1.0,0.0,3.0,-0.8,0.0,16.67,0.0,6.67,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,6.0,0.0,0.0,-2.0,-3.42,-1.76,0.81,-2.31,0.15,-1.55,0.23,0.08,0.43,0.0,1.93,0.04,-0.04,-1.25,-0.02,0.02,-0.3,-0.04,-0.01,-0.02,-0.02,-0.04,-0.02,-0.04,-0.01
20,"""We will look back at this debate potentially as the beginning of the end because he didn't come across as prepared,"" Frank Luntz said. ""I don't think he captured the tone of the audience.""","The warning signs around Mike Bloomberg's campaign started flashing in early February. And by Tuesday night, it was clear that all the money in the former New York mayor's bank account couldn't save his sinking campaign.",1.0,156.0,34.0,8.0,7.0,3.0,11.666666666666666,4.588235294117647,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,-29.0,-2.0,2.0,-8.0,0.0,-6.33,-0.55,0.0,-16.67,0.0,-2.78,-5.56,-8.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-4.08,-1.64,0.95,-2.57,0.18,-2.02,0.19,0.08,-0.04,0.0,1.76,-0.05,-0.2,-1.25,0.03,0.02,-0.32,-0.04,0.05,-0.02,-0.02,-0.2,-0.02,-0.04,0.05
21,U.S. stock index futures pointed to a higher Wednesday open as early voting on Super Tuesday showed Joe Biden notching key wins.,"In the next week, there will be two presidential debates: one Wednesday night in Las Vegas and the other a week from today in Charleston, South Carolina.",1.0,107.0,22.0,4.0,11.0,4.0,7.666666666666667,4.863636363636363,0.0,0.0,0.0,4.545454545454546,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-20.0,-5.0,2.0,0.0,2.0,-19.33,0.16,0.0,-50.0,0.0,4.55,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-6.91,-2.08,0.89,-2.63,0.25,-2.63,0.17,0.07,-0.46,0.0,1.81,-0.13,-0.44,-1.26,0.03,0.01,-0.34,-0.04,0.01,-0.02,-0.02,-0.44,-0.02,-0.04,0.01
22,Mike Bloomberg's presidential campaign plans to unleash its cash-flush media operation against Bernie Sanders in the wake of the Vermont senator's resounding victory in the Nevada caucuses.,"Victor Joecks writes ahead of the Nevada Democratic debate: ""The best presidential primary debates have conflict and clash."" Viewers should expect to watch candidates spar over the issues like healthcare. Moreover, this might offer viewers a first chance to w…",1.0,163.0,27.0,2.0,14.0,2.0,27.0,6.037037037037037,0.0,0.0,0.0,7.4074074074074066,3.7037037037037033,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,-58.0,-13.0,-7.0,0.0,-1.0,13.33,0.51,0.0,0.0,0.0,2.41,-3.8,-14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,0.0,0.0,1.0,-7.06,-2.26,0.76,-2.55,0.23,-2.34,0.2,0.07,-0.84,0.0,1.98,-0.05,-0.66,-1.26,0.02,0.01,-0.35,-0.04,0.02,-0.02,-0.02,-0.66,-0.02,-0.04,0.02
23,"Annegret Kramp-Karrenbauer, the head of Germany's largest national party is to stand down and not run for the position of chancellor.","Jill Filipovic writes that after two rocky debates, Michael Bloomberg did well at his first CNN town hall. Even so, she argues, ""It's telling, though, that even at his best, Bloomberg is a profoundly lacking candidate."" His knowledge on key issues is limited …",1.0,113.0,21.0,3.0,7.0,2.0,21.0,5.380952380952381,0.0,33.33333333333333,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-104.0,-23.0,-3.0,-6.0,-1.0,6.0,0.45,0.0,0.0,0.0,-6.82,-9.09,-17.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,-17.0,0.0,0.0,-3.0,-9.28,-2.68,0.67,-2.77,0.21,-2.32,0.2,0.06,0.2,0.0,1.83,-0.13,-1.07,-1.26,0.02,0.01,-0.36,-0.04,-0.02,-0.02,-0.02,-1.07,-0.02,-0.04,-0.02
24,"Elizabeth Warren's campaign announced early Thursday that it pulled in more than $2.8 million following the event, and Bernie Sanders' campaign said it raised $2.7 million.","Former Democratic Sen. Al Franken of Minnesota said he missed serving in the Senate and urged 2020 Democratic hopefuls to focus their campaigns on disparaging President Donald Trump, including his response to the coronavirus outbreak.",1.0,147.0,26.0,5.0,8.0,4.0,9.333333333333334,5.653846153846154,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,2.0,-53.0,-9.0,-2.0,-7.0,1.0,-8.17,-0.06,0.0,0.0,0.0,0.0,-8.57,-7.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,-7.0,0.0,0.0,-1.0,-9.97,-2.87,0.67,-2.93,0.27,-2.78,0.21,0.06,-0.18,0.0,1.69,-0.2,-1.24,-1.27,0.02,0.0,-0.21,-0.04,0.03,-0.02,-0.02,-1.24,-0.02,-0.04,0.03
