,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,Social conservative Richard Décarie says he has no idea why the Conservative Party barred him from running for the party's leadership — but points out that party officials asked him questions about his statements on hot-button social issues during the intervi…,"If there is any question whether 86-year-old Justice Ruth Bader Ginsburg, who has spent her life steeped in issues concerning women's rights, is slowing down after four bouts of cancer, it was not evident Wednesday morning in Washington.",1.0,220.0,41.0,5.0,16.0,1.0,41.0,5.365853658536586,0.0,0.0,0.0,0.0,4.878048780487805,36.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,0.0,4.0,20.0,3.0,-3.0,2.0,-1.0,3.0,0.1,0.0,-37.5,0.0,0.0,-0.39,2.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,2.69,1.31,0.3,0.04,0.34,0.22,0.0,2.79,0.0,-1.22,3.59,2.02,0.0,-0.02,0.03,-0.22,-0.04,0.67,-0.02,0.0,2.02,0.0,-0.07,0.67
11,"Conservative leadership candidate Jim Karahalios is pledging to pull out of the Paris climate deal, allow free votes on anti-abortion legislation and kill the carbon tax if he becomes prime minister.","In 2019, with President Donald Trump's two nominees sitting on the high court, several states advanced a slew of abortion restrictions to stake their claims before what seemed like an imminent battle over abortion rights.",1.0,169.0,31.0,6.0,12.0,2.0,31.0,5.451612903225806,0.0,16.666666666666664,0.0,3.225806451612903,3.225806451612903,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,-18.0,-4.0,3.0,-2.0,0.0,-4.0,0.11,0.0,16.67,0.0,-2.49,3.23,-4.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,20.08,2.33,1.26,0.22,0.01,0.79,0.22,0.0,3.12,0.0,-1.05,3.34,1.98,0.0,-0.02,0.01,-0.25,-0.04,0.64,-0.02,0.0,1.98,0.0,-0.07,0.64
12,Conservative leadership candidate Peter MacKay said today that he won't repeal the legalization of recreational cannabis use if he becomes prime minister.,Super Tuesday ... coronavirus ... Israel ... Capital Gazette ... abortion ... OPEC. Here's what the next six days will bring.,1.0,133.0,22.0,4.0,9.0,2.0,22.0,6.045454545454546,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,2.0,28.0,1.0,1.0,0.0,-6.0,19.71,1.05,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,15.68,1.33,1.07,-0.08,-0.02,0.48,0.26,0.0,2.11,0.0,-1.16,2.88,1.26,0.0,-0.02,0.0,-0.28,-0.04,0.69,-0.02,0.0,1.26,0.0,-0.07,0.69
13,An organizer with the Ottawa women's march says access to reproductive health care is a top concern this year.,"The American Civil Liberties Union filed a lawsuit on Tuesday against seven towns in Texas that have declared themselves ""sanctuary cites for the unborn,"" a recent trend among some conservative towns dissatisfied with state abortion policies.",1.0,92.0,19.0,3.0,9.0,2.0,19.0,4.842105263157895,0.0,33.33333333333333,0.0,5.263157894736842,5.263157894736842,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-115.0,-17.0,-1.0,-6.0,0.0,-17.0,-0.91,0.0,33.33,0.0,5.26,-0.29,-13.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,8.98,0.25,0.83,-0.34,-0.04,0.01,0.22,0.0,3.63,0.0,-0.87,2.86,0.57,0.0,-0.02,-0.01,-0.3,-0.04,0.59,-0.02,0.0,0.57,0.0,-0.07,0.59
14,"Drumming, banners and colourful protest signs filled the streets of Ottawa Saturday for the national capital's fourth annual women's march.",The Supreme Court will take up one of the most explosive cases of the term Wednesday as the justices consider an abortion access law that Louisiana says is meant to increase public safety by requiring a doctor performing an abortion to get admitting privilege…,1.0,120.0,20.0,1.0,10.0,2.0,20.0,6.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-97.0,-24.0,-10.0,-4.0,1.0,-24.0,1.07,0.0,-9.09,0.0,0.0,2.73,-15.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,5.05,-0.61,0.49,-0.5,-0.06,-0.34,0.25,0.0,2.72,0.0,-0.97,2.82,-0.1,0.0,-0.02,-0.02,-0.32,-0.04,0.5,-0.02,0.0,-0.1,0.0,-0.07,0.5
15,"Researchers surveyed roughly 2,3000 sexually active Canadians to peek under the covers and get some insight on intimacy.",The Supreme Court appeared divided after more than an hour of arguments Wednesday concerning a controversial Louisiana abortion access law.,1.0,103.0,18.0,3.0,5.0,2.0,18.0,5.722222222222222,0.0,0.0,0.0,5.555555555555555,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-17.0,-2.0,0.0,-4.0,0.0,-2.0,-0.28,0.0,0.0,0.0,5.56,-5.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.54,-1.49,0.32,-0.95,-0.08,-0.77,0.27,0.0,1.93,0.0,-0.71,2.48,-0.68,0.0,-0.02,0.04,-0.27,-0.04,0.43,-0.02,0.0,-0.68,0.0,-0.07,0.43
16,"Chief Justice John Roberts left open the possibility that he could side with the Supreme Court's liberal wing during intensive, fact-based arguments on Wednesday in a high-profile abortion case.",An Alabama Democratic lawmaker has a unique response to a recent law limiting abortion rights in the state: require men to undergo vasectomies either when they hit 50 or have three children.,1.0,166.0,29.0,3.0,11.0,2.0,29.0,5.724137931034483,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,7.0,-3.0,-2.0,0.0,0.0,-3.0,0.76,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.27,-1.62,0.17,-0.99,-0.09,-0.5,0.28,0.0,1.23,0.0,-0.81,2.18,-0.67,0.0,-0.02,0.02,-0.29,-0.04,0.42,-0.02,0.0,-0.67,0.0,-0.07,0.42
17,"An NDP bill that would restrict anti-abortion protests around health-care facilities passed second reading at the Nova Scotia legislature Wednesday, with MLAs sharing personal and heartfelt stories to underscore their support.","The Florida legislature passed a state bill requiring pregnant minors to get consent from a parent or legal guardian for an abortion, sending the bill to the governor's desk.",1.0,196.0,31.0,5.0,13.0,2.0,31.0,6.32258064516129,0.0,0.0,0.0,6.451612903225806,6.451612903225806,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,50.0,2.0,1.0,1.0,0.0,2.0,1.29,0.0,0.0,0.0,6.45,6.45,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,1.69,-1.62,0.15,-0.92,-0.1,-0.15,0.33,0.0,0.61,0.0,-0.54,2.26,-0.43,0.0,-0.02,0.01,-0.31,-0.04,0.42,-0.02,0.0,-0.43,0.0,-0.07,0.42
18,"The Nova Scotia NDP has tabled a bill that would create ""bubble zones"" around abortion clinics and the governing Liberals say they're willing to adopt the bill, but with amendments so that any kind of protest would be restricted.","Amy Hagstrom Miller was one of the women who challenged abortion restrictions in Texas, resulting in the Supreme Court ruling in Whole Woman's Health v. Hellerstedt in 2016. WIth a very different Court set to hear oral argument this week over a nearly identic…",1.0,191.0,39.0,11.0,12.0,2.0,39.0,4.897435897435898,0.0,9.090909090909092,0.0,2.564102564102564,5.128205128205128,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,-26.0,-5.0,6.0,-8.0,-1.0,24.33,-0.03,0.0,-10.91,0.0,2.56,5.13,-1.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.7,-1.2,0.45,-0.91,-0.12,0.58,0.29,0.0,0.53,0.0,-0.51,2.27,-0.12,0.0,0.03,0.01,-0.32,-0.04,0.36,-0.02,0.0,-0.12,0.0,-0.07,0.36
19,Premier Stephen McNeil has decided to end the speculation that he's preparing to call a snap election by ruling one out this year.,Roberts has clearly laid the groundwork for an important Supreme Court decision that would reverse precedent and uphold new restrictions on physicians who perform abortions.,1.0,108.0,23.0,7.0,6.0,2.0,23.0,4.695652173913044,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-41.0,-2.0,2.0,-3.0,0.0,-2.0,-1.26,0.0,0.0,0.0,-12.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-0.54,-1.62,0.51,-1.2,-0.13,0.44,0.25,0.0,0.01,0.0,-0.6,2.03,-0.43,0.0,0.03,-0.0,-0.29,-0.04,0.3,-0.02,0.0,-0.43,0.0,-0.07,0.3
20,The bill is the second piece of opposition legislation the Liberal government in Nova Scotia has said this week that it will support.,"A block on clinics in the federally-funded Title X family planning program from referring patients to abortion providers will take effect as challenges play out in the lower courts, a federal appeals court ruled on Monday in a win for the Trump administration.",1.0,111.0,23.0,5.0,8.0,2.0,23.0,4.826086956521739,0.0,20.0,0.0,4.3478260869565215,4.3478260869565215,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,-107.0,-20.0,-1.0,-10.0,0.0,-20.0,-0.24,0.0,20.0,0.0,2.02,4.35,-12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.0,0.0,0.0,1.0,-3.33,-2.01,0.48,-1.36,-0.14,0.31,0.22,0.0,0.48,0.0,-0.48,2.01,-0.72,0.0,0.03,-0.01,-0.3,-0.04,0.3,-0.02,0.0,-0.72,0.0,-0.07,0.3
21,A Nova Scotia Legislature committee heard polar opposite views Friday concerning a private member's bill that aims to limit where anti-abortion protesters can demonstrate.,"It's a cliché no US presidential candidate can resist: ""This election is the most important in our lifetime."" But this year it might be true, because also on the ballot is the destiny of the Supreme Court, which decides where America stands on issues like abo…",1.0,148.0,24.0,6.0,10.0,2.0,24.0,6.166666666666667,0.0,0.0,0.0,0.0,4.166666666666666,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-67.0,-22.0,-3.0,-3.0,0.0,0.5,1.49,0.0,-33.33,0.0,-6.52,1.99,-14.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-14.0,0.0,-1.0,-1.0,-4.18,-2.31,0.49,-1.42,-0.14,0.25,0.25,0.0,0.01,0.0,-0.57,1.99,-0.84,0.0,0.02,-0.02,-0.31,-0.04,0.26,-0.02,0.0,-0.84,0.0,-0.07,0.26
22,"""Women are thriving like never before,"" senior White House advisor Ivanka Trump told CNBC.",Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,77.0,14.0,3.0,7.0,2.0,14.0,5.5,0.0,33.33333333333333,0.0,14.285714285714285,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,22.0,-2.0,-1.0,3.0,0.0,-2.0,2.06,0.0,33.33,0.0,14.29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-8.04,-3.02,0.37,-1.61,-0.15,-0.25,0.25,0.0,1.02,0.0,-0.03,1.78,-1.39,0.0,0.02,0.02,-0.33,-0.04,0.22,-0.02,0.0,-1.39,0.0,-0.07,0.22
23,"The federal health minister says charging residents for abortions is a breach of the Health Act, and is threatening penalties if New Brunswick doesn’t fall in line.","A mass burial was held in Indiana on Wednesday for the more than 2,400 fetal remains found last year in the Illinois garage of a doctor who performed abortions.",1.0,138.0,27.0,5.0,15.0,2.0,27.0,5.111111111111111,0.0,40.0,0.0,0.0,11.11111111111111,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,6.0,-2.0,0.0,6.0,0.0,-2.0,0.56,0.0,20.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.05,-3.13,0.34,-1.45,-0.16,-0.17,0.23,0.0,2.23,0.0,-0.13,2.06,-1.43,0.0,0.02,0.01,-0.34,-0.04,0.18,-0.02,0.0,-1.43,0.0,-0.07,0.18
24,A gap in services has been getting wider since Clinic 554 in Fredericton was put up for sale. The short list of doctors comfortable with prescribing hormone therapy for transgender patients became even shorter when Dr. Adrian Edgar stopped taking on new trans…,"Jessica Cisneros, a 26-year-old immigration attorney, is launching an all-out attack on Democratic Rep. Henry Cuellar just days before the Tuesday primary in Texas.",1.0,218.0,43.0,9.0,16.0,3.0,14.333333333333334,5.069767441860465,0.0,22.22222222222222,0.0,2.3255813953488373,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,77.0,19.0,7.0,4.0,0.0,2.33,-0.81,0.0,-27.78,0.0,2.33,-4.17,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-6.77,-2.59,0.48,-1.26,-0.13,-0.6,0.22,0.0,2.63,0.0,-0.12,1.87,-0.91,0.0,0.02,0.01,-0.31,-0.04,0.14,-0.02,0.0,-0.91,0.0,-0.07,0.14
25,"Andrew Furey has cabinet, caucus and back room organizers in his camp, but that hasn't stopped controversy from dogging him in the first week of the campaign",Elie Honig writes that last week's opinion by federal District Court Judge Reggie Walton on the Mueller report calls into question Attorney General Barr's credibility and independence -- the two most important qualities an attorney can have.,1.0,131.0,27.0,5.0,9.0,1.0,27.0,4.851851851851852,0.0,0.0,0.0,0.0,3.7037037037037033,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,-74.0,-10.0,1.0,-10.0,-1.0,-10.0,-0.69,0.0,0.0,0.0,-2.7,3.7,-12.0,0.0,0.0,-1.0,-1.0,0.0,2.0,0.0,0.0,-12.0,0.0,0.0,2.0,-8.01,-2.71,0.45,-1.35,-0.17,-0.5,0.2,0.0,2.15,0.0,-0.21,1.84,-1.05,0.0,0.02,0.0,-0.32,-0.04,0.19,-0.02,0.0,-1.05,0.0,-0.07,0.19
