,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Half of adults currently own unredeemed gift cards or store credits according to a new survey from Bankrate. And that adds up to tens of billions in unused money. Instead of sitting on the free money, you can resell, gift or even donate your unused gift cards.","The shrinking presence of local news across the United States may be dividing the country, Miami Herald reporter Julie K. Brown said Sunday on CNN's Reliable Sources.",1.0,214.0,47.0,7.0,15.0,4.0,15.666666666666666,4.553191489361702,0.0,0.0,0.0,2.127659574468085,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,74.0,20.0,2.0,1.0,1.0,2.17,-0.63,0.0,-20.0,0.0,2.13,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.9,-0.03,0.21,-1.09,0.64,-4.03,0.16,0.09,6.14,0.0,-0.51,0.97,-0.19,0.0,-0.04,0.23,-0.37,-0.04,0.11,-0.04,0.0,-0.19,0.0,-0.04,0.11
11,"Futures were pointing to a lower open on Wall Street, pushing the Dow and S&P 500 further into negative territory for the week.",Two parents who spoke to CNN said they'd still recommend the program for children.,1.0,105.0,23.0,3.0,8.0,2.0,23.0,4.565217391304348,0.0,33.33333333333333,0.0,0.0,4.3478260869565215,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,36.0,9.0,-1.0,4.0,0.0,9.0,-0.36,0.0,33.33,0.0,-7.14,4.35,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-0.57,-0.47,0.06,-1.25,0.58,-3.64,0.1,0.08,7.88,0.0,-0.6,1.13,-0.49,0.0,-0.04,0.2,-0.33,-0.04,0.07,-0.04,0.0,-0.49,0.0,-0.04,0.07
12,"The Dow was set to open about 150 points higher this morning. But that's nowhere near the Dow's over-1,000 points, or 3.5% plunge, Monday.",Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,115.0,24.0,4.0,9.0,4.0,8.333333333333334,4.791666666666667,0.0,25.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,60.0,8.0,0.0,5.0,2.0,-7.67,1.35,0.0,25.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,11.0,0.0,0.0,-1.0,-2.74,-0.77,0.01,-1.32,0.68,-4.44,0.07,0.08,8.7,0.0,-0.67,0.92,-0.52,0.0,-0.04,0.18,-0.21,-0.04,0.04,-0.04,0.0,-0.52,0.0,-0.04,0.04
13,"Airline revenue losses due to the coronavirus could reach $100 billion, but American carrier businesses like United, Southwest and Delta may be more resilient than the 30% sector selloff suggests.","The Nintendo Play Station, perhaps the last copy of a video game console that never came to market, sold for $360,000 at auction.",1.0,167.0,30.0,5.0,13.0,2.0,30.0,5.566666666666666,0.0,20.0,0.0,6.666666666666667,3.3333333333333335,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,60.0,7.0,3.0,4.0,0.0,7.0,0.91,0.0,20.0,0.0,6.67,3.33,5.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.88,-0.59,0.03,-1.09,0.63,-3.58,0.09,0.07,9.05,0.0,-0.26,0.99,-0.25,0.0,-0.04,0.16,-0.04,-0.04,0.01,-0.04,0.0,-0.25,0.0,-0.04,0.01
14,Credit health and debt history can impact relationships. CNBC Select speaks to Experian's Rod Griffin about why you should know your partner's credit score.,"Jim Turley, the national chair of Boy Scouts of America, issued an open letter to victims.",1.0,133.0,24.0,5.0,13.0,3.0,12.0,5.541666666666667,0.0,0.0,0.0,0.0,4.166666666666666,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,58.0,8.0,4.0,5.0,1.0,-4.0,0.85,0.0,0.0,0.0,0.0,4.17,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,-1.54,-0.84,0.06,-0.89,0.65,-4.03,0.12,0.07,8.03,0.0,-0.35,1.1,-0.29,0.0,-0.04,0.14,-0.09,-0.04,0.12,-0.04,0.0,-0.29,0.0,-0.04,0.12
15,"Home goods retailer Pier 1 Imports Inc. announced Monday it is filing for Chapter 11 bankruptcy protection in the United States, a month after saying it would close all its stores in Canada.","We regularly fact check President Donald Trump's rally speeches from start to finish. When Democratic presidential candidate Bernie Sanders cemented himself as the front-runner for the party nomination with his victory in Saturday's Nevada caucuses, we decide…",1.0,158.0,33.0,6.0,15.0,3.0,16.5,4.787878787878788,0.0,16.666666666666664,0.0,3.0303030303030303,0.0,29.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,3.0,-66.0,-4.0,1.0,-2.0,1.0,-2.0,-1.27,0.0,16.67,0.0,0.33,0.0,-6.0,0.0,0.0,1.0,2.0,-1.0,2.0,0.0,0.0,-6.0,0.0,-1.0,2.0,-0.55,-0.49,0.14,-0.59,0.66,-4.14,0.09,0.06,8.17,0.0,-0.23,0.94,-0.01,0.0,-0.04,0.18,-0.01,-0.04,0.28,-0.04,0.0,-0.01,0.0,-0.04,0.28
16,A new shopping mall? Not in Victoria -- at least not without a fight.,Here are quick answers to what's happening post-verdict and what the verdict could mean for other Harvey Weinstein accusers.,1.0,56.0,14.0,1.0,4.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,-50.0,-5.0,-4.0,-1.0,0.0,-12.0,-1.58,1.0,-20.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,-5.68,-1.3,-0.08,-0.97,0.62,-4.8,0.02,0.12,7.31,0.0,-0.31,0.79,-0.65,0.0,-0.04,0.16,-0.06,-0.04,0.24,0.02,0.0,-0.65,0.0,-0.04,0.24
17,"Pizza Hut's largest U.S. franchisee is weighing restructuring options, including bankrutpcy, Bloomberg reported Wednesday.",This is only the beginning -- that was the message from a group of women known as the Silence Breakers had on Monday following the conviction of Harvey Weinstein on two of five charges in a New York criminal case.,1.0,109.0,14.0,5.0,8.0,4.0,5.0,7.785714285714286,0.0,20.0,0.0,7.142857142857142,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-65.0,-26.0,0.0,-6.0,2.0,-35.0,3.44,0.0,-20.0,0.0,7.14,-2.5,-15.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-7.29,-2.03,-0.05,-1.09,0.69,-5.5,0.17,0.11,7.66,0.0,0.01,0.67,-1.21,0.0,-0.04,0.15,-0.1,-0.04,0.21,0.01,0.0,-1.21,0.0,-0.04,0.21
18,"For Sycamore, a deal to buy Victoria's Secret would be a bet on a dominant player in the large intimate apparel industry. Still, the Victoria's Secret brand has had a tumultuous number of years.","Voting is taking place in 14 Super Tuesday states on the most crucial day yet in the 2020 election, a day that will go a long way toward showing whether surging former Vice President Joe Biden can slow the march of liberal front-runner Sen. Bernie Sanders to …",1.0,161.0,34.0,5.0,14.0,3.0,17.0,4.735294117647059,0.0,20.0,0.0,2.941176470588235,2.941176470588235,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-52.0,-14.0,-5.0,-2.0,1.0,-7.0,0.3,0.0,10.0,0.0,2.94,0.86,-15.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-6.0,-1.62,-0.03,-0.88,0.7,-5.49,0.14,0.11,7.97,0.0,0.08,0.71,-1.19,0.0,-0.04,0.13,-0.14,-0.04,0.18,0.01,0.0,-1.19,0.0,-0.04,0.18
19,"Vladimir Putin just sparked what could end up being one of the ugliest oil price wars in modern history, and American oil and gas companies may be the victims.","The tables can turn so quickly in politics. A party that last week was literally freaking out about Sen. Bernie Sanders potentially locking up the nomination on Super Tuesday has this week coalesced around former Vice President Joe Biden, with voters across t…",1.0,131.0,29.0,6.0,10.0,2.0,29.0,4.517241379310345,0.0,16.666666666666664,0.0,3.4482758620689653,3.4482758620689653,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-87.0,-14.0,-1.0,-8.0,-1.0,14.67,-0.55,0.0,2.38,0.0,3.45,1.12,-18.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,-6.34,-1.5,0.04,-0.89,0.66,-4.89,0.1,0.1,8.09,0.0,0.17,0.77,-1.23,0.0,-0.04,0.12,-0.13,-0.04,0.15,0.01,0.0,-1.23,0.0,-0.04,0.15
20,CBC's Marketplace rounds up the consumer and health news you need from the week.,"The Trump campaign has shelled out more than $2 million in two years to a law firm known for suing media companies, a signal President Donald Trump's reelection strategy will be about going to war with the media as well as taking on his eventual Democratic ri…",1.0,67.0,14.0,2.0,6.0,2.0,14.0,4.785714285714286,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,-147.0,-33.0,-6.0,-9.0,1.0,-33.0,0.23,0.0,-12.5,0.0,-2.13,0.0,-27.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-27.0,0.0,0.0,0.0,-9.69,-2.11,-0.08,-1.09,0.63,-5.05,0.08,0.1,7.4,0.0,0.09,0.66,-1.78,0.0,-0.04,0.11,-0.16,-0.04,0.18,0.0,0.0,-1.78,0.0,-0.04,0.18
21,Social conservative Richard Décarie says he has no idea why the Conservative Party barred him from running for the party's leadership — but points out that party officials asked him questions about his statements on hot-button social issues during the intervi…,More and more individuals and organizations are launching campaigns to pay off past-due medical bills for people in their community. Here's how it works.,1.0,220.0,41.0,5.0,16.0,1.0,41.0,5.365853658536586,0.0,0.0,0.0,0.0,4.878048780487805,36.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,0.0,4.0,90.0,17.0,0.0,10.0,-2.0,29.0,-0.05,0.0,-20.0,0.0,-4.17,4.88,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,-5.78,-1.44,-0.06,-0.81,0.55,-3.98,0.09,0.09,6.77,0.0,0.02,0.78,-1.19,0.0,-0.04,0.1,-0.19,-0.04,0.33,0.0,0.0,-1.19,0.0,-0.04,0.33
22,"Prime Minister Justin Trudeau's government has spent more than $1.6 million on furniture, renovations and artwork for cabinet ministers' offices since it came to power, CBC News has learned.","NYT's Katie Robertson and Marc Tracy summarized the distressing McClatchy news, noting that under the plan Chatham Asset Management, the newspaper chain's biggest creditor (which also happens to still publish The National Enquirer), will operate McClatchy as …",1.0,162.0,29.0,5.0,14.0,3.0,15.0,5.586206896551724,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,-61.0,-9.0,-2.0,-4.0,2.0,-23.0,-0.28,0.0,0.0,0.0,0.0,-2.63,-6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,-4.74,-1.35,-0.04,-0.65,0.57,-4.12,0.11,0.09,6.2,0.0,-0.05,0.68,-1.04,0.0,-0.04,0.09,-0.13,-0.04,0.35,0.0,0.0,-1.04,0.0,-0.04,0.35
0,"Stock market news live: Wall Street dives on coronavirus panic, stocks have worst day in 2 years Yahoo Canada Finance Dow plunges more than 800 points as pandemic fears rise Kitco NEWS Wall Street opens deep in red on coronavirus fears, Nasdaq is down 3% FXSt…","The Boy Scouts of America has filed for bankruptcy, according to a court document filed in Delaware bankruptcy court early Tuesday.",0.0,215.0,46.0,6.0,27.0,1.0,46.0,4.673913043478261,0.0,16.666666666666664,0.0,0.0,8.695652173913043,36.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,104.0,25.0,2.0,17.0,-1.0,25.0,-0.61,0.0,16.67,0.0,0.0,8.7,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,71.26,17.7,1.39,15.91,-1.09,23.64,-0.43,0.0,10.28,0.0,-1.58,7.19,11.17,0.0,-0.04,-0.13,2.17,-0.04,-0.35,-0.04,0.0,11.17,0.0,-0.04,-0.35
1,The Boy Scouts' bankruptcy filing freezes existing litigation and could set a time limit for victims to come forward to receive compensation.,"Voting is taking place in 14 Super Tuesday states on the most crucial day yet in the 2020 election, a day that will go a long way toward showing whether surging former Vice President Joe Biden can slow the march of liberal front-runner Sen. Bernie Sanders to …",0.0,120.0,22.0,6.0,9.0,2.0,22.0,5.454545454545454,0.0,0.0,0.0,0.0,9.090909090909092,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-93.0,-26.0,-4.0,-7.0,0.0,-2.0,1.02,0.0,-10.0,0.0,0.0,7.01,-19.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,23.76,5.7,1.39,6.91,-0.59,11.64,-0.04,0.0,1.95,0.0,-1.58,7.39,3.17,0.0,-0.04,-0.13,0.67,-0.04,-0.35,-0.04,0.0,3.17,0.0,-0.04,-0.35
2,The owner of an award-winning organic dairy in Pennsylvania that abruptly closed its doors last fall pleaded guilty Thursday to running a Ponzi scheme that b...,"Pier 1, the troubled home furnishings retailer that has closed hundreds of stores in recent years, filed for bankruptcy Monday.",0.0,135.0,26.0,3.0,9.0,2.0,26.0,5.1923076923076925,0.0,0.0,0.0,0.0,11.538461538461538,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,27.0,6.0,0.0,0.0,0.0,6.0,-0.21,0.0,0.0,0.0,0.0,6.54,4.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,12.93,3.03,0.39,3.91,-0.42,8.97,0.0,0.0,-0.83,0.0,-1.58,8.27,1.84,0.0,-0.04,-0.13,0.17,-0.04,-0.01,-0.04,0.0,1.84,0.0,-0.04,-0.01
3,"The net assets of West Virginia's Roman Catholic Diocese dropped by $4.8 million during a fiscal year that coincided with the resignation of its bishop amid allegations of sexual and financial misconduct, an audit shows. Net assets totaled $352.3 million, dow…","In another sign of the growing financial crisis in print journalism, McClatchy, the owner or 30 US newspapers, has filed for bankruptcy protection.",0.0,220.0,41.0,3.0,15.0,4.0,10.75,5.365853658536586,0.0,0.0,0.0,0.0,4.878048780487805,36.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,95.0,18.0,0.0,6.0,2.0,-12.25,-0.07,0.0,0.0,0.0,-4.35,0.53,15.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,28.76,5.45,-0.11,3.91,0.16,3.83,0.07,0.0,-2.22,0.0,-1.58,7.05,4.17,0.0,-0.04,-0.13,0.92,-0.04,0.15,-0.04,0.0,4.17,0.0,-0.04,0.15
