,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"Almost a quarter-century ago, Canada had a comprehensive plan to repair the Crown-Indigenous relationship. Is it time to revisit the final report of the Royal Commission on Aboriginal Peoples?","Alexa Negrón Luciano, también conocida como Neulisa Luciano Ruiz, una mujer transgénero sin techo, fue brutalmente asesinada en la ciudad de Toa Baja el lunes pasado. Su asesinato ha provocado indignación en Puerto Rico.",1.0,164,29,4,10,2,14.5,5.655172413793103,1,0.0,0.0,3.4482758620689653,0.0,22,0,0,0,0,0,1,0,0,22,0,0,1,-23.0,-5.0,3.0,-16.0,-1.0,-2.5,0.16,1.0,0.0,0.0,3.45,-2.94,-10.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,0.0,0.0,1.0,3.93,-0.0,0.57,1.88,0.61,-4.46,0.12,0.04,6.57,0.0,-0.51,0.84,0.55,-0.25,0.0,-0.07,0.07,-0.11,-0.29,-0.05,0.0,0.55,-0.03,-0.13,-0.29
11,"The Trudeau government is set to introduce legislation Monday amending the Criminal Code to ban conversion therapy, a controversial practice that aims to change the sexual orientation, gender identity or expression of LGBTQ people.","Este martes, Carabineros de Chile informó que se encuentra realizando una investigación para determinar si hubo o no uso excesivo de fuerza durante la detención de un hombre mayor en una protesta ocurrida el domingo.",1.0,198,34,7,15,2,34.0,5.823529411764706,0,14.285714285714285,0.0,0.0,2.941176470588235,29,0,0,0,0,0,0,0,0,29,0,0,0,16.0,-1.0,6.0,-4.0,0.0,-1.0,0.62,0.0,14.29,0.0,0.0,2.94,-1.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.03,0.12,0.67,1.97,0.55,-3.46,0.16,0.03,6.32,0.0,-0.63,0.77,0.7,-0.25,0.0,-0.08,0.02,-0.11,-0.34,-0.05,0.0,0.7,-0.03,-0.13,-0.34
12,"How a pan-northern push for local control of hunting, fishing and whaling is challenging the Western approach to saving species at risk.","The Trump administration has tapped Marshall Billingslea, the current undersecretary for terrorism financing at the Treasury Department, as special envoy for nuclear talks, according to two sources familiar.",1.0,115,22,3,8,2,22.0,5.2272727272727275,0,33.33333333333333,0.0,0.0,9.090909090909092,22,0,0,0,0,0,0,0,0,22,0,0,0,-65.0,-6.0,0.0,-3.0,0.0,-6.0,-1.2,0.0,33.33,0.0,0.0,5.52,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.42,-0.69,0.45,1.51,0.5,-3.54,0.14,0.03,7.57,0.0,-0.72,1.18,0.28,-0.25,0.0,-0.09,-0.01,-0.11,-0.37,-0.05,0.0,0.28,-0.03,-0.13,-0.37
13,"The RCMP denied using facial recognition technology as recently as January - before disclosing a few weeks later it had been using Clearview AI, a controversial app that has harvested billions of personal photos from social media, for months.","Michael Bloomberg last year referred to transgender people as ""he, she, or it"" and ""some guy wearing a dress"" while arguing that presidential campaigns centered on social issues aren't relevant to most voters.",1.0,204,39,8,12,2,39.0,5.230769230769231,0,12.5,0.0,0.0,5.128205128205128,33,0,0,1,0,0,1,0,0,33,0,0,1,27.0,6.0,2.0,3.0,0.0,6.0,-0.13,0.0,12.5,0.0,0.0,2.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.83,-0.17,0.61,1.4,0.46,-2.39,0.13,0.02,7.15,0.0,-0.81,1.25,0.71,-0.25,0.0,-0.02,-0.05,-0.11,-0.34,-0.05,0.0,0.71,-0.03,-0.13,-0.34
14,"Calling himself ""a proud feminist,"" UN Secretary-General Antonio Guterres lashed out at men who abuse power and declared before Sunday's observances of International Women's Day that the fight for gender equality is ""the biggest human rights challenge we face…",Several human rights organizations sued Secretary of State Mike Pompeo and the State Department on Friday over the Commission on Unalienable Rights.,1.0,222,39,6,17,1,39.0,5.6923076923076925,0,16.666666666666664,0.0,2.564102564102564,2.564102564102564,39,0,0,0,0,1,0,0,0,39,0,1,0,95.0,17.0,5.0,5.0,-1.0,17.0,-0.08,0.0,16.67,0.0,2.56,-1.98,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,7.11,0.27,0.62,1.63,0.35,-1.39,0.15,0.02,7.07,0.0,-0.71,1.13,1.48,-0.25,0.0,-0.03,-0.08,-0.05,-0.37,-0.05,0.0,1.48,-0.03,-0.06,-0.37
15,"Government air strikes have hit hospitals and refugee camps in northwest Syria and killed about 300 civilians as President Bashar al-Assad's forces press an assault against the last rebel stronghold, the United Nations said on Tuesday.","Erna Solberg, Katrín Jakobsdóttir, Mette Frederiksen, Sanna Marin and Stefan Löfven write that on International Women's Day, they want to reiterate their joint commitment to the protection and promotion of the rights of women and girls, and more generally of …",1.0,200,36,5,18,2,36.0,5.555555555555555,0,0.0,0.0,0.0,5.555555555555555,32,0,0,0,1,0,0,0,0,32,0,0,0,-20.0,-5.0,2.0,-2.0,1.0,-5.0,0.19,0.0,0.0,0.0,-4.88,5.56,2.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,8.61,0.48,0.57,1.9,0.32,-0.71,0.16,0.01,5.95,0.0,-0.78,1.22,1.72,-0.25,0.0,-0.04,-0.04,-0.05,-0.4,-0.05,0.0,1.72,-0.03,-0.07,-0.4
16,"Appeals judges at the International Criminal Court gave the green light Thursday for prosecutors to open an investigation targeting the Taliban, Afghan forces and U.S. military and CIA personnel for war crimes and crimes against humanity.","A series of reforms introduced in Georgia will now allow Puerto Ricans to transfer their driver's licenses without having to take tests or meet requirements other US citizens wouldn't have to meet, a human and civil rights group says.",1.0,203,36,3,19,4,12.333333333333334,5.638888888888889,0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,26,0,0,0,7.0,-3.0,-7.0,5.0,2.0,-26.67,0.61,0.0,0.0,0.0,-2.56,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-10.0,0.0,0.0,-1.0,10.11,0.66,0.4,2.2,0.41,-1.5,0.18,0.01,4.97,0.0,-0.85,0.97,1.57,-0.25,0.0,-0.05,-0.06,-0.06,-0.42,-0.05,0.0,1.57,-0.03,-0.07,-0.42
17,"The Philippines notified the United States on Tuesday it would end a major security pact allowing American forces to train in the country, in the most serious threat under President Rodrigo Duterte to their 69-year treaty alliance.","The United Nations has published a database of more than one hundred companies it says are doing business in Israeli settlements in the occupied Palestinian territories. Though welcomed by Palestinian leadership, the list prompted a furious response from Isra…",1.0,195,37,5,14,2,37.0,5.27027027027027,0,0.0,0.0,0.0,2.7027027027027026,30,0,0,1,0,0,2,0,0,30,0,0,2,-27.0,-2.0,-2.0,2.0,0.0,17.5,-0.42,0.0,-14.29,0.0,0.0,0.14,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,11.0,0.87,0.37,2.19,0.39,-0.83,0.17,0.01,4.1,0.0,-0.91,0.9,1.67,-0.25,0.0,0.0,-0.09,-0.06,-0.34,-0.05,0.0,1.67,-0.03,-0.08,-0.34
18,A federal appeals court on Friday temporarily halted a Trump administration policy to make asylum seekers wait in Mexico while their cases wind through U.S. immigration courts.,"At least 21 civilians, including nine children and three teachers, were killed when 10 schools and a hospital were hit by ""airstrikes and ground attacks"" in Idlib province in northwestern Syria on Tuesday, said the Union of Medical Care and Relief Organizatio…",1.0,150,27,4,13,4,9.333333333333334,5.555555555555555,0,0.0,0.0,0.0,0.0,27,0,0,0,0,0,1,0,0,27,0,0,1,-69.0,-15.0,-2.0,-4.0,3.0,-32.67,0.34,0.0,-33.33,0.0,0.0,-4.76,-7.0,0.0,0.0,0.0,-4.0,0.0,1.0,0.0,0.0,-7.0,0.0,0.0,1.0,9.43,0.54,0.28,2.13,0.46,-1.69,0.18,0.0,3.31,0.0,-0.96,0.7,1.59,-0.25,0.0,-0.01,-0.11,-0.06,-0.31,-0.05,0.0,1.59,-0.03,-0.08,-0.31
19,"Egypt held a full-honours military funeral Wednesday for the country's former autocratic President Hosni Mubarak, who ruled for decades before he was ousted in the 2011 Arab Spring uprising that swept much of the region.",A campaigner has lost a court of appeal challenge after calling for gender neutral passports to be introduced in the UK.,1.0,186,35,5,11,2,35.0,5.314285714285714,0,20.0,0.0,0.0,5.714285714285714,30,0,0,0,1,0,1,0,0,30,0,0,1,86.0,14.0,0.0,4.0,0.0,14.0,0.55,0.0,0.0,0.0,-4.76,0.95,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.81,0.64,0.25,1.97,0.44,-1.18,0.17,0.0,3.61,0.0,-1.01,0.8,1.68,-0.25,0.0,-0.01,-0.08,-0.06,-0.29,-0.05,0.0,1.68,-0.03,-0.08,-0.29
20,"Turkey-backed Syrian opposition fighters Thursday retook a strategic northwestern town in Syria, opposition activists said, and cut off the key highway linking the capital, Damascus, with the northern city of Aleppo, days after the government reopened it for …","On March 8, a series of rallies to mark International Women's Day are scheduled to take place in major cities across Pakistan.",1.0,222,39,5,15,1,39.0,5.6923076923076925,0,0.0,0.0,0.0,5.128205128205128,33,0,0,0,0,0,1,0,0,33,0,0,1,117.0,17.0,1.0,6.0,-1.0,17.0,0.92,0.0,-25.0,0.0,0.0,5.13,13.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,11.88,0.92,0.23,2.01,0.36,-0.52,0.19,-0.0,2.92,0.0,-1.05,0.86,1.9,-0.25,0.0,-0.02,-0.09,-0.07,-0.26,-0.05,0.0,1.9,-0.03,-0.08,-0.26
21,"According to a recent Glassdoor poll of over 1,200 employed adults, 57% of workers say they have talked about politics while on the job despite 60% saying they ""believe discussing politics at work is unacceptable.""","A block on clinics in the federally-funded Title X family planning program from referring patients to abortion providers will take effect as challenges play out in the lower courts, a federal appeals court ruled on Monday in a win for the Trump administration.",1.0,180,35,8,10,2,18.0,5.142857142857143,0,12.5,0.0,2.857142857142857,2.857142857142857,29,0,0,0,3,0,0,0,0,29,0,0,0,-38.0,-8.0,2.0,-8.0,0.0,-25.0,0.07,0.0,12.5,0.0,0.53,2.86,-4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,11.84,1.0,0.35,1.83,0.34,-0.88,0.17,-0.0,2.87,0.0,-0.96,0.82,1.92,-0.25,0.0,-0.03,0.02,-0.07,-0.29,-0.05,0.0,1.92,-0.03,-0.09,-0.29
22,"House Speaker Nancy Pelosi on Friday warned of Chinese telecom giant Huawei's ""insidious aggression"" and called on other nations to work with the U.S. as the globe races to develop 5G networks.",Lawmakers will take a historic vote on Wednesday when the House of Representatives takes up legislation to make lynching a federal crime.,1.0,162,32,5,14,4,11.0,5.0625,0,0.0,0.0,3.125,9.375,26,0,0,0,1,0,0,0,0,26,0,0,0,46.0,10.0,0.0,7.0,2.0,-11.0,-0.21,0.0,0.0,0.0,3.12,4.83,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.03,0.93,0.32,1.84,0.41,-1.52,0.16,-0.01,2.28,0.0,-0.86,1.06,1.8,-0.25,0.0,-0.03,0.05,-0.07,-0.31,-0.05,0.0,1.8,-0.03,-0.09,-0.31
23,Prime Minister Kyriakos Mitsotakis said Tuesday Turkey was breaching a 2016 agreement with the European Union on migration as he toured border areas with European Commission head Ursula von der Leyen and European Council President Charles Michel.,"Texas voters, many of them people of color, waiting in long lines on Super Tuesday were an emblem of a pervasive and toxic problem, says Peniel Joseph. To see voter suppression in action as America marks the 55th anniversary of the ""Bloody Sunday"" march for v…",1.0,210,37,4,22,2,37.0,5.675675675675675,0,25.0,0.0,0.0,0.0,32,0,0,0,1,0,1,0,0,32,0,0,1,-5.0,-9.0,-1.0,4.0,0.0,14.0,1.0,0.0,5.0,0.0,0.0,-8.7,-6.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,12.28,1.08,0.25,2.18,0.39,-1.02,0.17,-0.01,2.78,0.0,-0.91,0.89,1.95,-0.25,0.0,-0.04,0.07,-0.07,-0.29,-0.05,0.0,1.95,-0.03,-0.09,-0.29
24,"As the criminal trial of four men charged with the destruction of Flight MH17 begins in the Netherlands, victims' families demand the Kremlin’s highest representatives be held responsible.","A Russian woman who escaped a hospital ward where she was under quarantine for novel coronavirus is facing a lawsuit filed by heath authorities for endangering the public, according to Russian state media.",1.0,161,28,5,12,2,28.0,5.75,0,20.0,0.0,0.0,7.142857142857142,22,0,0,0,1,0,0,0,0,22,0,0,0,-12.0,-5.0,-2.0,1.0,0.0,-5.0,0.51,0.0,-8.57,0.0,0.0,7.14,-5.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,11.47,0.86,0.23,2.09,0.37,-0.91,0.18,-0.01,3.03,0.0,-0.95,1.02,1.68,-0.25,0.0,-0.04,0.08,-0.07,-0.32,-0.05,0.0,1.68,-0.03,-0.09,-0.32
25,"The IOC will wait until after the Tokyo Olympics to publish new guidelines on transgender athletes that are meant to protect inclusivity, safety and fairness in sport.","Just weeks after South Dakota passed a house bill that would criminalize medical providers who assist transgender minors with gender-affirming care, two Republican Ohio House Representatives are planning to propose a similar bill in their legislature.",1.0,141,27,6,10,2,27.0,5.222222222222222,0,16.666666666666664,0.0,7.4074074074074066,0.0,25,0,0,0,0,0,0,0,0,25,0,0,0,-75.0,-9.0,-1.0,-4.0,0.0,-9.0,-0.78,0.0,2.38,0.0,7.41,0.0,-7.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-7.0,0.0,0.0,-1.0,9.96,0.62,0.25,1.93,0.35,-0.86,0.18,-0.01,3.14,0.0,-0.7,0.86,1.55,-0.25,0.0,-0.05,0.06,-0.08,-0.34,-0.05,0.0,1.55,-0.03,-0.09,-0.34
26,"A Syrian was killed and another was wounded in a rare clash Wednesday between American troops and a group of government supporters who tried to block a U.S. convoy driving through a village in northeastern Syria, state media and activists reported.",Everyone is talking about the rise of the pragmatic black voters who revived Joe Biden's presidential campaig.But there is a long and vibrant tradition of socialism in the black community. So why hasn't Bernie Sanders tapped into it? It's complicated.,1.0,208,41,8,14,4,14.0,5.073170731707317,0,25.0,0.0,0.0,4.878048780487805,30,0,0,0,0,0,0,0,0,30,0,0,0,-4.0,1.0,0.0,3.0,0.0,3.75,-0.23,-1.0,0.0,0.0,-2.5,2.38,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,11.04,0.91,0.35,1.93,0.4,-1.29,0.16,-0.01,3.55,0.0,-0.74,0.9,1.61,-0.25,0.0,-0.05,0.04,-0.08,-0.35,-0.05,0.0,1.61,-0.03,-0.09,-0.35
