,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,A man in his 50s in the Fraser Health region and who recently returned from Iran has tested positive for the virus.,"Italians who attempt to flee the lockdown in the country's north, set up to try and stop the spread of the novel coronavirus, may face three months' imprisonment, Italy's interior minister has said.",1.0,94,22,3,6,2,22.0,4.2727272727272725,0,0.0,0.0,4.545454545454546,4.545454545454546,18,0,0,0,1,0,1,0,0,18,0,0,1,-72.0,-11.0,-6.0,-3.0,0.0,-11.0,-0.76,0.0,0.0,0.0,4.55,-1.52,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.0,0.0,0.0,1.0,0.82,-1.91,-0.56,1.16,0.5,-7.47,0.36,0.0,-8.08,0.0,0.64,0.45,-0.37,-0.05,-0.02,0.0,0.43,0.0,-0.04,-0.04,0.0,-0.37,0.0,-0.07,-0.04
11,"Doctors and other health-care workers fighting the coronavirus outbreak in China don't have any specific treatments to use against this new virus. When they try to treat severe cases, they're walking a tightrope aiming to find just the right level of immune r…","Days after an Atlanta prosecutor said he would consider opening a formal investigation into James Brown's death, Brown's longtime attorney said he would have no objection if authorities wanted to examine the singer's remains.",1.0,218,43,10,11,2,21.5,5.069767441860465,0,0.0,0.0,2.3255813953488373,6.976744186046512,38,0,0,0,0,0,0,0,0,38,0,0,0,26.0,9.0,1.0,-2.0,0.0,-12.5,-0.58,0.0,0.0,0.0,2.33,1.09,12.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,12.0,0.0,0.0,-2.0,4.74,-0.91,-0.18,1.0,0.43,-7.23,0.32,0.0,-8.81,0.0,0.68,0.65,0.62,-0.05,-0.02,-0.01,0.34,0.0,-0.1,-0.04,0.0,0.62,0.0,-0.07,-0.1
12,"This story contains disturbing details. Ten women filed a civil class-action lawsuit Thursday accusing one of Canada’s wealthiest businessmen and clothing manufacturers, Peter Nygard, of raping them at his seaside mansion in the Bahamas, and operating what th…","President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",1.0,223,38,6,17,2,19.0,5.868421052631579,0,0.0,0.0,0.0,7.894736842105263,34,0,0,0,2,0,2,0,0,34,0,0,2,2.0,-2.0,2.0,0.0,-1.0,5.67,0.34,0.0,0.0,0.0,-2.5,0.39,3.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,-1.0,8.44,-0.45,-0.16,1.33,0.38,-7.22,0.35,0.0,-9.44,0.0,0.52,0.89,1.15,-0.05,-0.02,-0.01,0.42,0.0,0.01,-0.04,0.0,1.15,0.0,-0.07,0.01
13,"An up-and-coming rapper known as Pop Smoke was fatally shot during a break-in early Wednesday at a Hollywood Hills home, his label said.","Las sobredosis de drogas pueden poner en peligro la vida, pero para dos mujeres que accidentalmente recibieron fuertes cantidades de LSD, la experiencia les cambió la vida, y en el buen sentido.",1.0,114,23,3,8,2,23.0,4.956521739130435,0,33.33333333333333,0.0,0.0,4.3478260869565215,21,0,0,0,0,0,1,0,0,21,0,0,1,-49.0,-9.0,0.0,-10.0,0.0,-9.0,-0.14,0.0,33.33,0.0,0.0,4.35,-2.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,3.82,-1.12,-0.36,0.96,0.34,-6.93,0.31,0.0,-7.59,0.0,0.39,0.84,0.68,-0.05,-0.02,-0.02,0.34,0.0,0.04,-0.04,0.0,0.68,0.0,-0.07,0.04
14,"The Philippines notified the United States on Tuesday it would end a major security pact allowing American forces to train in the country, in the most serious threat under President Rodrigo Duterte to their 69-year treaty alliance.","Although physicians still have no vaccine or cure for the novel coronavirus, health officials and pharmaceutical companies around the world are working hard to develop them.",1.0,195,37,5,14,2,37.0,5.27027027027027,0,0.0,0.0,0.0,2.7027027027027026,30,0,0,1,0,0,2,0,0,30,0,0,2,47.0,11.0,1.0,6.0,0.0,11.0,-0.42,0.0,-25.0,0.0,-3.85,-1.14,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,5.22,-0.78,-0.4,1.05,0.3,-5.74,0.29,0.0,-8.21,0.0,0.28,0.69,0.87,-0.05,-0.02,0.04,0.27,0.0,0.12,-0.04,0.0,0.87,0.0,-0.07,0.12
15,"Although most Medicare beneficiaries don't pay monthly surcharges for their coverage, more than 4 million do. Here's how to make sure you really need to pay those extra amounts.","Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",1.0,149,29,6,6,3,14.5,5.137931034482759,0,0.0,0.0,0.0,0.0,25,0,0,1,2,0,2,0,0,25,0,0,2,-28.0,1.0,1.0,-6.0,1.0,-13.5,-1.18,0.0,0.0,0.0,0.0,-7.14,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.57,-0.97,-0.37,0.62,0.33,-6.11,0.27,0.0,-8.75,0.0,0.18,0.38,0.72,-0.05,-0.02,0.1,0.34,0.0,0.2,-0.04,0.0,0.72,0.0,-0.07,0.2
16,"""The algorithms operated all night as if trillions of dollars were trading......Uncharted waters,"" Cramer tweeted early Monday.",Some police departments are putting out fake warnings that illicit drugs could be contaminated with coronavirus in an effort to make drug arrests.,1.0,111,17,4,7,4,9.0,6.529411764705882,0,25.0,0.0,0.0,0.0,17,0,0,1,0,0,0,0,0,17,0,0,0,-13.0,-6.0,-3.0,-1.0,2.0,-14.0,1.14,0.0,-3.57,0.0,0.0,-13.04,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-0.12,-1.85,-0.46,0.31,0.41,-6.75,0.33,0.0,-7.76,0.0,0.09,0.12,0.12,-0.05,-0.02,0.15,0.28,0.0,0.14,-0.04,0.0,0.12,0.0,-0.07,0.14
17,"In a recent interview with Glamour UK, Teigen opens up about the progressive parenting style she and her husband, John Legend, have with their two young kids, Luna and Miles.",The US Food and Drug Administration has asked the maker of Belviq and Belviq XR to take the weight loss drugs off the market after clinical trials showed an increased incidence of cancer among users.,1.0,145,30,2,12,2,30.0,4.833333333333333,0,0.0,0.0,3.3333333333333335,0.0,26,0,0,0,1,0,4,0,0,26,0,0,4,-20.0,-5.0,-3.0,-4.0,0.0,-5.0,0.12,0.0,0.0,0.0,3.33,-5.71,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.51,-1.91,-0.65,0.31,0.38,-6.16,0.29,0.0,-8.27,0.0,0.2,-0.12,0.09,-0.05,-0.02,0.13,0.28,0.0,0.32,-0.04,0.0,0.09,0.0,-0.07,0.32
18,CNBC Select reviews all the benefits of the Capital One® Quicksilver® card so you can decide if it's the right cash-back card for you.,"More than 5 tons of drugs were seized off the coast of Panama after authorities spotted what appeared to be a semi-submersible vessel, the country's ministry of public security said.",1.0,111,24,4,9,2,24.0,4.625,0,0.0,0.0,8.333333333333332,0.0,19,0,1,1,0,0,1,0,0,19,0,0,1,-42.0,-6.0,-2.0,0.0,0.0,-6.0,-0.47,0.0,-33.33,0.0,8.33,0.0,-6.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,-4.55,-2.28,-0.72,0.14,0.35,-5.95,0.25,0.0,-8.73,0.0,0.56,-0.33,-0.31,-0.05,0.03,0.17,0.23,0.0,0.32,-0.04,0.0,-0.31,0.0,-0.07,0.32
19,"The Capital One QuicksilverOne Cash Rewards Credit Card charges no foreign transaction fees regardless of credit score. CNBC Select breaks down rewards, benefits and fees associated with it, so you can decide if it's right for you.","A federal judge has paved the way for a facility to open in Philadelphia that would allow and supervise the injection of illegal drugs, an arrangement that would be the first of its kind in the United States.",1.0,195,37,6,16,3,18.5,5.27027027027027,0,0.0,0.0,5.405405405405405,2.7027027027027026,35,0,1,0,0,0,1,0,0,35,0,0,1,24.0,-1.0,-2.0,6.0,1.0,-19.5,0.77,0.0,-12.5,0.0,5.41,0.07,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-3.08,-1.96,-0.68,0.35,0.37,-6.03,0.24,0.0,-9.13,0.0,0.74,-0.39,0.14,-0.05,0.08,0.16,0.19,0.0,0.32,-0.04,0.0,0.14,0.0,-0.07,0.32
20,"The Discover it chrome is great for gas and restaurants, and you can double your rewards in year one. CNBC Select breaks down the associated rewards, benefits and fees of this cash-back card.","Oklahoma state officials announced Thursday that the state will resume executions by lethal injection, having found a ""reliable supply.""",1.0,159,33,4,12,3,16.5,4.818181818181818,0,25.0,0.0,6.0606060606060606,3.0303030303030303,30,0,0,0,1,0,3,0,0,30,0,0,3,41.0,14.0,-1.0,4.0,1.0,6.5,-1.39,0.0,25.0,0.0,0.8,-2.23,13.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,3.0,-3.46,-1.86,-0.74,0.35,0.39,-6.2,0.21,0.0,-8.31,0.0,0.93,-0.42,0.3,-0.05,0.08,0.15,0.2,0.0,0.42,-0.04,0.0,0.3,0.0,-0.07,0.42
21,"This cash back card offers an alternative to secured cards for credit newcomers. CNBC Select breaks down the rewards, benefits and fees of the Petal Visa Credit Card to help you decide if it's right for you.","No drug manufacturers have reported that they anticipate shortages of particular drugs due to the novel coronavirus, according to the US Food and Drug Administration, but the agency and experts in the pharmaceutical industry are paying close attention to the …",1.0,171,37,6,15,3,18.5,4.621621621621622,0,0.0,0.0,5.405405405405405,2.7027027027027026,31,0,0,0,0,0,1,0,0,31,0,0,1,-49.0,-4.0,0.0,1.0,2.0,-22.5,-0.74,0.0,-16.67,0.0,5.41,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.27,-1.59,-0.7,0.48,0.4,-6.27,0.17,0.0,-8.7,0.0,1.07,-0.47,0.49,-0.05,0.07,0.14,0.16,0.0,0.41,-0.04,0.0,0.49,0.0,-0.07,0.41
22,"CNBC Select breaks down the Aspire Platinum Mastercard, a balance transfer credit card that offers no interest on purchases for six billing cycles.","The United States has its first novel coronavirus-related drug shortage, according to the US Food and Drug Administration. The maker of an unnamed drug that has recently been added to the FDA Drug Shortages list told the agency that the shortage is due to the…",1.0,125,23,2,13,2,23.0,5.434782608695652,0,0.0,0.0,0.0,4.3478260869565215,23,0,0,0,1,0,0,0,0,23,0,0,0,-91.0,-22.0,-6.0,-3.0,0.0,0.5,0.63,0.0,-25.0,0.0,0.0,-0.1,-5.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,-5.09,-1.95,-0.84,0.51,0.38,-6.13,0.17,0.0,-9.06,0.0,0.97,-0.44,0.32,-0.05,0.07,0.13,0.17,0.0,0.36,-0.04,0.0,0.32,0.0,-0.07,0.36
23,"CNBC Select breaks down the rewards, benefits and fees associated with the Citi Secured Mastercard to help you decide if it's the right secured credit card for you.","A young mother limps toward a desk in the booking area of a Massachusetts police department one evening in late September 2018, holding her chest and repeatedly saying she is in pain.",1.0,137,28,6,11,2,28.0,4.892857142857143,0,0.0,0.0,7.142857142857142,3.571428571428571,25,0,0,0,0,0,1,0,0,25,0,0,1,-15.0,-4.0,2.0,1.0,0.0,-4.0,0.14,0.0,-25.0,0.0,7.14,0.45,-2.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-6.26,-2.08,-0.8,0.46,0.35,-5.79,0.15,0.0,-9.39,0.0,1.17,-0.44,0.24,-0.05,0.07,0.12,0.13,0.0,0.36,-0.04,0.0,0.24,0.0,-0.07,0.36
24,"CNBC Select breaks down the rewards, benefits and fees associated with the Bloomingdale's Credit Card and the Bloomingdale's Amex to help you decide whether one of these store credit cards is right card for you.","A man drove his Jeep off the top of a six-level parking garage and landed across the street on a McDonald's in Santa Monica, California, authorities said Sunday.",1.0,177,35,5,14,2,35.0,5.057142857142857,0,20.0,0.0,5.714285714285714,2.857142857142857,28,0,0,0,1,0,1,0,0,28,0,0,1,43.0,7.0,2.0,2.0,0.0,7.0,0.27,0.0,20.0,0.0,2.14,2.86,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-5.74,-1.91,-0.81,0.53,0.33,-5.21,0.14,0.0,-8.89,0.0,1.3,-0.48,0.3,-0.05,0.06,0.11,0.14,0.0,0.36,-0.04,0.0,0.3,0.0,-0.07,0.36
25,"We analyzed popular credit cards using the average American's annual spending budget to find the best credit cards for commuters who travel by train, subway, rideshare, bus and more.","Cleveland Browns player Gregory Robinson was arrested after US Border Patrol agents found 157 pounds or marijuana in a car, officials said.",1.0,154,29,4,10,2,29.0,5.310344827586207,0,0.0,0.0,6.896551724137931,0.0,23,0,0,0,0,0,0,0,0,23,0,0,0,36.0,7.0,0.0,-3.0,0.0,7.0,-0.05,0.0,-25.0,0.0,6.9,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.14,-1.99,-0.85,0.44,0.31,-4.9,0.14,0.0,-9.2,0.0,1.46,-0.62,0.15,-0.05,0.06,0.1,0.11,0.0,0.32,-0.04,0.0,0.15,0.0,-0.07,0.32
26,"CNBC Select breaks down the rewards, benefits and fees associated with the Macy's store card and the Macy's American Express Card.","An associate of the drug cartel once run by El Chapo was charged with participating in an international drug conspiracy in federal court in Brooklyn, New York, according to a press release from the US Attorney's Office for the Eastern District of New York.",1.0,110,21,2,12,2,21.0,5.238095238095238,0,0.0,0.0,4.761904761904762,4.761904761904762,14,0,0,0,0,0,0,0,0,14,0,0,0,-103.0,-23.0,-3.0,-8.0,0.0,-23.0,0.4,0.0,-20.0,0.0,4.76,2.49,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,-8.14,-2.36,-0.97,0.44,0.29,-4.9,0.14,0.0,-9.48,0.0,1.54,-0.57,-0.32,-0.05,0.06,0.1,0.08,0.0,0.28,-0.04,0.0,-0.32,0.0,-0.07,0.28
27,"CNBC Select reviews all the benefits of the Marriott Bonvoy Brilliant AmEx Card, so you can decide if this hotel rewards card with luxury perks is right for you.","Another horse has died at Santa Anita Park, becoming at least the fifth to die at the Southern California thoroughbred racetrack this year.",1.0,133,29,5,12,2,29.0,4.586206896551724,0,20.0,0.0,10.344827586206897,0.0,27,0,1,1,0,0,1,0,0,27,0,0,1,16.0,6.0,0.0,3.0,0.0,6.0,-0.5,0.0,20.0,0.0,10.34,-8.7,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,-9.18,-2.41,-0.96,0.43,0.27,-4.63,0.11,0.0,-9.03,0.0,1.81,-0.7,-0.29,-0.05,0.09,0.12,0.05,0.0,0.29,-0.04,0.0,-0.29,0.0,-0.07,0.29
