,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,A federal appeals court on Friday temporarily halted a Trump administration policy to make asylum seekers wait in Mexico while their cases wind through U.S. immigration courts.,Companies in Britain are warning that a new immigration system that prioritizes skilled workers could lead to labor shortages in industries including farming and social care.,1.0,150,27,4,13,4,9.333333333333334,5.555555555555555,0,0.0,0.0,0.0,0.0,27,0,0,0,0,0,1,0,0,27,0,0,1,1.0,1.0,-2.0,3.0,2.0,-16.67,-0.18,0.0,-16.67,0.0,-7.69,-3.85,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,17.65,3.56,1.27,-0.48,0.4,0.6,-0.06,0.0,1.11,0.0,-0.21,0.66,2.82,0.0,-0.01,0.21,0.08,-0.01,0.44,-0.03,0.0,2.82,-0.03,-0.01,0.44
11,"Four years ago, Sen. Bernie Sanders' momentum stalled in the southwest. A setback in Nevada followed his impressive early showing in less-diverse Iowa and New Hampshire, and it foreshadowed what happened next: a campaign-ending string of defeats in states wit…","Several migrants attempting to cross from Turkey to Greece told CNN over the past week that Greek security forces took their documents, money, phones and clothes before sending them back to Turkey in their underwear.",1.0,221,40,5,15,3,13.333333333333334,5.525,0,0.0,0.0,5.0,2.5,34,0,0,0,1,0,2,0,0,34,0,0,2,39.0,5.0,0.0,2.0,1.0,-21.67,0.33,0.0,0.0,0.0,5.0,2.5,6.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,6.0,0.0,0.0,-1.0,20.14,3.87,1.16,-0.29,0.44,-0.5,-0.04,0.0,0.0,0.0,0.07,0.54,3.1,0.0,-0.01,0.18,0.12,-0.01,0.51,-0.03,0.0,3.1,-0.03,-0.01,0.51
12,U.S. Department of Labor's Bureau of Labor Statistics reported a decrease in unemployment among people with disabilities. But struggles still remain to find a job for those with disabilities.,"President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",1.0,163,29,4,12,5,7.5,5.620689655172414,0,0.0,0.0,0.0,3.4482758620689653,21,0,0,0,0,0,0,0,0,21,0,0,0,-58.0,-11.0,0.0,-5.0,2.0,-5.83,0.1,0.0,0.0,0.0,-2.5,-4.05,-10.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,0.0,-10.0,0.0,0.0,-3.0,17.79,3.28,0.98,-0.35,0.62,-1.89,-0.01,0.0,-0.94,0.0,-0.08,0.51,2.34,0.0,-0.01,0.16,0.07,-0.01,0.42,-0.03,0.0,2.34,-0.03,-0.01,0.42
13,"The Supreme Court hears arguments Wednesday in a major abortion case, the first with Justices Neil Gorsuch and Brett Kavanaugh on the bench.","Arthur Conan Doyle's 1912 saga ""The Lost World"" was inspired by reports from three little-known European colonies at the top of South America. Today the independent nations of Guyana and Suriname and the French territory of Guyane are finally stepping out fro…",1.0,118,23,1,12,2,23.0,5.130434782608695,0,0.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,21,0,0,0,-101.0,-19.0,-4.0,-5.0,0.0,2.0,-0.08,0.0,-40.0,0.0,-2.38,-2.38,-13.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,12.56,2.34,0.62,-0.41,0.57,-1.97,-0.02,0.0,-1.74,0.0,-0.2,0.24,1.69,0.0,-0.01,0.15,0.03,-0.01,0.35,-0.03,0.0,1.69,-0.03,-0.01,0.35
14,You need to plan ahead before you travel abroad. CNBC Select recommends five financial tips to ensure smooth sailing overseas.,"A federal appeals court on Friday blocked the Trump administration from sending asylum seekers to Mexico to wait for their immigration hearings in the US, a major blow to the administration as it has increasingly relied on the program to send thousands of mig…",1.0,107,20,6,3,3,10.0,5.35,0,0.0,0.0,5.0,0.0,18,0,0,0,1,0,1,0,0,18,0,0,1,-110.0,-24.0,0.0,-13.0,2.0,-34.0,0.42,0.0,0.0,0.0,5.0,-2.27,-14.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-14.0,0.0,0.0,-1.0,7.29,1.33,0.64,-1.05,0.59,-2.9,-0.02,0.0,-2.44,0.0,0.02,0.01,0.92,0.0,-0.01,0.13,0.07,-0.01,0.35,-0.03,0.0,0.92,-0.03,-0.01,0.35
15,"The Trump administration can withhold millions of dollars in law enforcement grants to force states to co-operate with U.S. immigration enforcement, a federal appeals court in New York ruled Wednesday in a decision that conflicted with three other federal app…","Sen. Chuck Schumer did cross a line with a statement he delivered vociferously at a rally outside the Supreme Court (and he has apologized), but the rebuke from Chief Justice Roberts opened the gates to feigned outrage by Mitch McConnell, the President and hi…",1.0,221,40,5,18,3,13.666666666666666,5.525,0,0.0,0.0,0.0,2.5,29,0,0,0,1,0,0,0,0,29,0,0,0,4.0,-4.0,-2.0,0.0,1.0,-8.33,0.59,0.0,0.0,0.0,0.0,-4.32,-6.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-6.0,0.0,0.0,-2.0,9.81,1.7,0.59,-0.68,0.6,-3.49,-0.0,0.0,-3.05,0.0,-0.09,-0.04,0.94,0.0,-0.01,0.12,0.1,-0.01,0.28,-0.03,0.0,0.94,-0.03,-0.01,0.28
16,"""Aggressive"" migration policies imposed by the Untied States and Mexico are trapping Central American migrants and refugees in a ""vicious cycle"" of violence, sexual assault, kidnappings and ill treatment from border authorities, a new report from Doctors With…","The Supreme Court ruled Tuesday against an unauthorized immigrant in Kansas, holding that a state could convict him of identity theft without interfering with federal immigration law.",1.0,223,38,4,17,1,38.0,5.868421052631579,0,25.0,0.0,0.0,5.263157894736842,31,0,0,0,0,0,0,0,0,31,0,0,0,66.0,11.0,-1.0,7.0,-1.0,11.0,0.05,0.0,25.0,0.0,0.0,5.26,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,4.0,0.0,0.0,-1.0,12.15,1.91,0.49,-0.41,0.5,-2.58,0.03,0.0,-2.12,0.0,-0.2,0.08,1.07,0.0,-0.01,0.11,0.06,-0.01,0.23,-0.03,0.0,1.07,-0.03,-0.01,0.23
17,"At least five Iranian-born Canadian citizens were denied entry to the United States after it says it suspended its wrongful detainment practices, leaving some to wonder if the refusals are part of a broader strategy targeting Iranian-born travellers.",President Donald Trump and New York Gov. Andrew Cuomo are set to square off Thursday afternoon in the Oval Office over an escalated proxy battle over immigration.,1.0,213,38,8,10,2,38.0,5.605263157894737,0,25.0,0.0,2.631578947368421,5.263157894736842,30,0,0,1,1,0,3,0,0,30,0,0,3,77.0,11.0,5.0,-4.0,-1.0,24.5,0.57,0.0,-8.33,0.0,2.63,5.26,5.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,13.67,2.09,0.63,-0.56,0.46,-1.77,0.05,0.0,-1.29,0.0,-0.14,0.19,1.13,0.0,-0.01,0.16,0.09,-0.01,0.35,-0.03,0.0,1.13,-0.03,-0.01,0.35
18,"Greek police fired tear gas toward migrants gathered on its border with Turkey on Saturday, as a crisis over Syria shifted onto the European Union's doorstep.","The Trump administration can withhold federal money from seven states, as well as New York City, over their cooperation on immigration enforcement, a federal appeals court ruled Wednesday.",1.0,133,26,3,11,2,26.0,5.115384615384615,0,0.0,0.0,0.0,3.8461538461538463,24,0,0,0,0,0,1,0,0,24,0,0,1,-28.0,-2.0,0.0,-2.0,0.0,-2.0,-0.63,0.0,0.0,0.0,-3.57,3.85,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82,1.62,0.49,-0.65,0.43,-1.68,0.03,0.0,-1.86,0.0,-0.23,0.21,0.87,0.0,-0.01,0.14,0.06,-0.01,0.35,-0.03,0.0,0.87,-0.03,-0.01,0.35
19,Canada's institutions seem designed to resist some of the corrosive forces undermining politics in the United States. That's a good thing - but it's no excuse for complacency.,"A federal judge on Sunday ruled that Ken Cuccinelli, the acting director of United States Citizenship and Immigration Services, was unlawfully appointed. Read the full order:",1.0,148,28,6,9,3,14.0,5.285714285714286,0,0.0,0.0,3.571428571428571,10.714285714285714,26,0,0,1,0,0,0,0,0,26,0,0,0,-1.0,2.0,1.0,-2.0,1.0,1.0,-0.45,0.0,-20.0,0.0,3.57,6.87,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.01,1.3,0.51,-0.82,0.45,-2.19,0.03,0.0,-2.38,0.0,-0.13,0.58,0.74,0.0,-0.01,0.18,0.03,-0.01,0.3,-0.03,0.0,0.74,-0.03,-0.01,0.3
20,Greek police fired teargas toward migrants who were gathered on its border with Turkey and demanding entry on Saturday.,"US Customs and Border Protection agents and officers are being deployed to cities across the country to support interior immigration enforcement, two sources familiar with the plans told CNN.",1.0,101,19,4,7,2,19.0,5.315789473684211,0,25.0,0.0,0.0,0.0,17,0,0,0,0,0,1,0,0,17,0,0,1,-62.0,-10.0,-1.0,-6.0,0.0,-10.0,-0.3,0.0,5.0,0.0,-3.45,0.0,-6.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,5.13,0.58,0.43,-1.07,0.42,-2.42,0.03,0.0,-1.65,0.0,-0.21,0.39,0.19,0.0,-0.01,0.17,0.01,-0.01,0.3,-0.03,0.0,0.19,-0.03,-0.01,0.3
21,Brenda Wilkerson has ambitious goals for increasing tech's diverse representation since companies are flailing.,"Acting White House chief of staff Mick Mulvaney said at a private event Wednesday that the US is ""desperate"" for more legal immigrants to help grow the economy, according to audio of his comments obtained by The Washington Post.",1.0,98,14,4,6,2,14.0,7.0,0,25.0,0.0,7.142857142857142,0.0,14,0,0,0,0,0,0,0,0,14,0,0,0,-92.0,-25.0,-3.0,-9.0,0.0,-25.0,2.13,0.0,10.71,0.0,7.14,-2.56,-19.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-19.0,0.0,0.0,-1.0,1.47,-0.3,0.36,-1.35,0.4,-2.86,0.11,0.0,-1.0,0.0,0.04,0.23,-0.45,0.0,-0.01,0.16,-0.01,-0.01,0.26,-0.03,0.0,-0.45,-0.03,-0.01,0.26
22,"Two Canadians who were aboard a cruise ship that was refused entry to several countries before docking in Cambodia last week received an unusual greeting when they returned to Canada Sunday — border agents were waiting at their gate, requesting they put on ma…",President Donald Trump will likely use a speech Saturday at the Conservative Political Action Conference held near Washington to rally his base ahead of the election amid concerns about the growing coronavirus health crisis and fears about its effect on the e…,1.0,217,44,10,15,1,44.0,4.931818181818182,0,30.0,0.0,0.0,4.545454545454546,38,0,0,0,1,0,1,0,0,38,0,0,1,-2.0,2.0,5.0,-3.0,0.0,2.0,-0.28,0.0,30.0,0.0,0.0,-2.6,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,3.3,0.2,0.56,-1.21,0.33,-1.95,0.08,0.0,-0.18,0.0,-0.04,0.27,0.01,0.0,-0.01,0.15,0.01,-0.01,0.26,-0.03,0.0,0.01,-0.03,-0.01,0.26
23,Provincial health officer Dr. Bonnie Henry said there is no evidence of widespread transmission of the coronavirus in Washington state.,A federal judge in Arizona ruled Wednesday that conditions in US Customs and Border Protection migrant holding cells in the agency's Tucson sector violated the Constitution.,1.0,116,20,2,10,3,10.0,5.8,0,50.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,18,0,0,0,-32.0,-6.0,-2.0,-3.0,1.0,-16.0,0.11,0.0,50.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.77,-0.34,0.41,-1.29,0.35,-2.53,0.1,0.0,1.4,0.0,-0.12,0.13,-0.4,0.0,-0.01,0.14,-0.01,-0.01,0.22,-0.03,0.0,-0.4,-0.03,-0.01,0.22
24,"Blockades by Indigenous protesters will make it harder for Prime Minister Justin Trudeau's government to adopt planned legislation to add respect for First Nations treaties to Canada's citizenship oath, says Conservative immigration critic Peter Kent.","Former President Barack Obama is intentionally staying on the sidelines of the Democratic primary fight, though you may not know it from all of those campaign ads in which he is playing a starring role.",1.0,217,35,5,18,2,35.0,6.2,0,0.0,0.0,2.857142857142857,2.857142857142857,30,0,0,0,0,0,1,0,0,30,0,0,1,49.0,0.0,-1.0,9.0,0.0,0.0,1.4,0.0,-33.33,0.0,2.86,2.86,1.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,2.48,-0.24,0.39,-1.04,0.33,-2.07,0.13,0.0,0.86,0.0,-0.07,0.11,-0.29,0.0,-0.01,0.13,-0.03,-0.01,0.23,-0.03,0.0,-0.29,-0.03,-0.01,0.23
25,"A lot of commentary about Andrew Scheer's election loss in 2019 focused on the perceived shortcomings of his climate policy. So far, none of the people running to replace him as Conservative leader are talking about offering anything radically different.",The public charge rule change which took effect Monday to block poor or disabled immigrants from seeking better lives in the United States is quintessentially Trumpian -- and quintessentially un-American.,1.0,215,40,6,13,3,20.0,5.375,0,16.666666666666664,0.0,0.0,7.5,33,0,0,1,1,0,2,0,0,33,0,0,2,40.0,10.0,2.0,4.0,1.0,-10.0,-0.46,0.0,-8.33,0.0,-3.33,0.83,5.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,3.98,0.05,0.41,-1.0,0.35,-2.22,0.13,0.0,1.0,0.0,-0.14,0.27,-0.08,0.0,-0.01,0.16,-0.01,-0.01,0.27,-0.03,0.0,-0.08,-0.03,-0.01,0.27
26,"The Canada Border Services Agency and Correctional Service Canada knew about ongoing problems with harassment, discrimination and violence in their workplaces but didn't do enough to address them, says a new report from the Office of the Auditor General.",The Trump administration introduced a proposal that would triple some fees for immigration court filings.,1.0,216,39,6,16,2,39.0,5.538461538461538,0,0.0,0.0,2.564102564102564,7.6923076923076925,33,0,0,0,0,0,1,0,0,33,0,0,1,125.0,24.0,3.0,9.0,0.0,24.0,-0.53,0.0,0.0,0.0,2.56,7.69,18.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,5.41,0.27,0.43,-0.86,0.33,-1.66,0.13,0.0,0.51,0.0,-0.11,0.42,0.11,0.0,-0.01,0.16,-0.02,-0.01,0.27,-0.03,0.0,0.11,-0.03,-0.01,0.27
27,"There is a shortage of beds in women's shelters across the country, but Quebec advocates say they need more money just to keep their doors open.","A recent Washington Post report told the story of young migrants whose therapy sessions are being used against them. David Perry says this alleged practice may be legal, but it's not an ethical position in which to place migrant teens badly in need of therape…",1.0,119,26,5,9,2,26.0,4.576923076923077,0,20.0,0.0,3.8461538461538463,3.8461538461538463,26,0,0,0,0,0,1,0,0,26,0,0,1,-97.0,-19.0,-4.0,-5.0,0.0,3.5,-0.22,0.0,-2.22,0.0,1.62,1.62,-15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-15.0,0.0,0.0,1.0,3.27,0.02,0.41,-0.98,0.32,-1.6,0.1,0.0,0.77,0.0,-0.03,0.43,0.04,0.0,-0.01,0.15,-0.04,-0.01,0.28,-0.03,0.0,0.04,-0.03,-0.01,0.28
