,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
12,"European stocks are set to open lower on Tuesday following a weak handover from Asia, as Apple's revenue guidance warning rocks electronics supplier shares and coronavirus fears persist.","La Junta Central Electoral de República Dominicana y la OEA firmaron un acuerdo para comenzar los trabajos de auditoría al sistema de voto automatizado, a fin de esclarecer el fallo de las boletas electorales en las pasadas elecciones municipales del 16 de fe…",1.0,159.0,28.0,6.0,12.0,2.0,28.0,5.678571428571429,0.0,16.666666666666664,0.0,3.571428571428571,10.714285714285714,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,-59.0,-15.0,4.0,-10.0,1.0,-15.0,0.61,0.0,16.67,0.0,3.57,10.71,-7.0,-8.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,18.63,3.74,0.94,1.33,1.38,-8.72,-0.02,-0.07,1.3,0.0,0.02,0.63,2.83,-0.79,-0.06,0.07,0.57,-0.08,0.02,0.08,0.0,2.83,0.0,-0.1,0.02
13,"Marvin is a family-owned manufacturing company headquartered in Warroad, Minnesota. The business is turning to Silicon Valley for ideas on how to attract workers.","Katherine Johnson, una matemática pionera que, junto a un grupo de brillantes mujeres negras hicieron posible los viajes espaciales de Estados Unidos, murió esta semana a la edad de 101 años.",1.0,139.0,24.0,5.0,10.0,3.0,12.0,5.791666666666667,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-22.0,-7.0,2.0,-7.0,1.0,-19.0,0.6,0.0,40.0,0.0,0.0,0.0,-6.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,15.33,2.86,0.88,1.07,1.34,-8.97,0.03,-0.07,3.15,0.0,-0.13,0.43,2.13,-0.8,-0.06,0.05,0.49,-0.08,-0.02,0.07,0.0,2.13,0.0,-0.1,-0.02
14,"Despite the ongoing technology revolution, business leaders aren't most concerned with helping workers learn emerging tech skills.",En América Latina ya son varios los países que utilizan mecanismos tecnológicos de toda índole para combatir lo que se define de manera vaga como “el crimen”. ¿Se siente más segura la gente al caminar por las calles?,1.0,114.0,17.0,4.0,7.0,2.0,17.0,6.705882352941177,0.0,0.0,0.0,5.88235294117647,5.88235294117647,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-65.0,-21.0,0.0,-17.0,0.0,-2.0,2.0,-1.0,0.0,0.0,5.88,5.88,-17.0,-9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,10.8,1.62,0.76,0.64,1.24,-8.86,0.13,-0.07,2.08,0.0,0.13,0.65,1.32,-0.81,-0.06,0.09,0.43,-0.08,-0.05,0.07,0.0,1.32,0.0,-0.1,-0.05
15,"Researchers identified just 12 Fortune 100 companies with above-average employee retention rates. From career advancement to strong leadership, here's what the employers are getting right.","¿Es verdad que dos aspirantes por el Partido Demócrata a la presidencia de EE.UU. no conocían el nombre del presidente de México, Andrés Manuel López Obrador? Increíble pero cierto.",1.0,164.0,25.0,4.0,10.0,3.0,12.5,6.56,0.0,25.0,0.0,8.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,11.0,-4.0,2.0,-7.0,-1.0,5.0,1.28,-1.0,25.0,0.0,8.0,0.0,0.0,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,1.04,0.66,0.46,1.21,-9.04,0.21,-0.07,2.71,0.0,0.49,0.47,1.11,-0.82,-0.06,0.07,0.49,-0.08,-0.08,0.06,0.0,1.11,0.0,-0.1,-0.08
16,"Americans are willing to spend hundreds per year on dating. Here's how much people spend by generation, plus how much U.S. adults typically spend on first dates.","[OPINIÓN] Pedro Brieger: Lacalle Pou ganó en noviembre del año pasado en la segunda vuelta, pero deberá enfrentar varios problemas.",1.0,135.0,27.0,5.0,9.0,5.0,7.0,5.0,0.0,20.0,0.0,3.7037037037037033,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,23.0,7.0,4.0,-3.0,3.0,-13.0,-0.6,0.0,20.0,0.0,3.7,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,0.65,0.62,0.24,1.31,-9.52,0.19,-0.07,2.97,0.0,0.56,0.31,0.52,-0.82,-0.06,0.05,0.44,-0.08,-0.11,0.06,0.0,0.52,0.0,-0.11,-0.11
17,"Easy money, full employment, high investor and consumer confidence, and millennial demographics make Canaccord Genuity's chief market strategist, Tony Dwyer, optimistic on the market's record run.","[OPINIÓN] Pedro Brieger se pregunta qué podría ocurrir en Bolivia ""si se comprobara de manera fehaciente que no hubo fraude"" durante las elecciones del 20 de octubre de 2019, como lo han registrado varias publicaciones e investigaciones. ""¿No debería renuncia…",1.0,171.0,26.0,1.0,16.0,2.0,26.0,6.576923076923077,0.0,0.0,0.0,7.6923076923076925,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-50.0,-14.0,-1.0,-9.0,0.0,6.0,1.05,0.0,0.0,0.0,7.69,0.0,-11.0,-5.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,7.36,0.24,0.37,0.43,1.22,-8.89,0.26,-0.07,2.09,0.0,0.84,0.17,0.32,-0.83,-0.06,0.03,0.38,-0.08,-0.13,0.06,0.0,0.32,0.0,-0.11,-0.13
18,"With thousands of open positions added to the economy each month, Glassdoor used data from its platform to create a list of the best cities to find a job in 2020. Each of these cities have thousands of job openings and an affordable cost of living.","[OPINIÓN] Dan Restrepo: Al crear un nuevo bloque de búsqueda contra la corrupción, Duque envió una respuesta contundente a favor de la democracia y la libertad.",1.0,203.0,46.0,5.0,16.0,3.0,23.0,4.413043478260869,0.0,0.0,0.0,4.3478260869565215,0.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,68.0,20.0,2.0,5.0,1.0,-3.0,-0.78,0.0,0.0,0.0,0.5,0.0,7.0,-6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,8.89,0.93,0.36,0.6,1.2,-8.49,0.2,-0.07,1.3,0.0,0.92,0.05,0.36,-0.84,-0.06,0.01,0.39,-0.08,-0.1,0.05,0.0,0.36,0.0,-0.11,-0.1
20,"In order to attract more interest in caring for our nation's veterans, Caragher and two classmates envisioned a ""shadowing"" program for aspiring doctors at Veterans Affairs medical centers.","[OPINIÓN] Frida Ghitis: Los mejores consejos ahora para la gente es lavarse las manos con frecuencia y prestar atención a los expertos, no al presidente. Él no dice la verdad.",1.0,162.0,28.0,4.0,11.0,2.0,28.0,5.785714285714286,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,16.0,-2.0,1.0,-4.0,-1.0,13.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.5,2.19,0.42,0.95,1.13,-7.03,0.19,-0.07,-1.81,0.0,0.94,-0.06,0.99,-0.8,-0.06,-0.0,0.42,-0.08,-0.11,0.05,0.0,0.99,0.0,-0.06,-0.11
21,"U.S. stock futures are narrowly mixed, following a Wednesday rally that saw the S&P 500 and Nasdaq close at record highs.","New York Governor Andrew Cuomo announced a new hand sanitizer developed by the state after widespread shortages caused by the novel coronavirus outbreak. The sanitizer is being developed by Corcraft, which uses low-cost labor from inmates.",1.0,101.0,21.0,3.0,10.0,4.0,7.333333333333333,4.809523809523809,0.0,33.33333333333333,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-103.0,-15.0,-4.0,-5.0,1.0,-10.67,-0.86,0.0,19.05,0.0,-2.78,-2.78,-6.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,10.86,1.56,0.32,0.8,1.16,-7.48,0.17,-0.07,-0.8,0.0,0.8,-0.16,0.67,-0.81,-0.06,-0.01,0.43,-0.08,-0.13,0.05,0.0,0.67,0.0,-0.06,-0.13
22,"U.S. stock futures were pointing to an over 700-point or 2.4% decline at Wall Street's open on Monday for the Dow Jones Industrial Average, trimming some earlier losses.","His reelection bid accelerating, President Donald Trump has again seized credit for an economic turnaround, claimed record job creation and accused his predecessor of a ""con job"" on the subject.",1.0,142.0,28.0,3.0,13.0,5.0,7.5,5.071428571428571,0.0,33.33333333333333,0.0,0.0,7.142857142857142,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,-23.0,-2.0,-2.0,0.0,3.0,-22.5,-0.43,0.0,33.33,0.0,0.0,7.14,-2.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,9.32,1.29,0.22,0.8,1.23,-7.88,0.16,-0.07,0.13,0.0,0.68,0.06,0.68,-0.81,-0.06,0.02,0.43,-0.08,-0.15,0.04,0.0,0.68,0.0,-0.06,-0.15
23,"Plus, tips on how to set better boundaries to achieve it.","Trump ally Erik Prince has recruited former US and British spies to help a conservative group target Democratic campaigns and labor organizations, among others, seen as averse to President Donald Trump, according to a New York Times report.",1.0,47.0,11.0,2.0,2.0,2.0,11.0,4.2727272727272725,0.0,0.0,0.0,9.090909090909092,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-156.0,-27.0,-3.0,-17.0,0.0,-27.0,-1.07,0.0,0.0,0.0,9.09,-5.26,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,0.0,0.0,3.95,0.33,0.09,0.33,1.17,-8.1,0.12,-0.07,-0.41,0.0,0.94,-0.03,-0.1,-0.82,-0.06,0.01,0.39,-0.08,-0.16,0.04,0.0,-0.1,0.0,-0.06,-0.16
24,"Almost a third of Americans across all income levels are regularly running out of money before their next paycheck hits, according to a new survey from Salary Finance.","The Trump administration wants to slash billions of dollars in federal support from Medicaid, food stamps and other safety net programs for the poor, while largely sparing the Medicare program that benefits seniors.",1.0,140.0,28.0,3.0,9.0,2.0,28.0,5.0,0.0,33.33333333333333,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,-43.0,-5.0,0.0,-6.0,0.0,-5.0,-0.55,0.0,33.33,0.0,-6.06,-3.03,-7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.0,0.0,0.0,1.0,2.73,0.13,0.01,0.19,1.12,-7.63,0.11,-0.07,0.42,0.0,0.82,-0.12,-0.21,-0.82,-0.06,0.03,0.35,-0.08,-0.14,0.04,0.0,-0.21,0.0,-0.07,-0.14
25,"Women's retirement readiness globally has improved only incrementally in the past five years, according to new research. And while the overall score is still low, there are steps that women can take now to make sure they're better financially prepared later.","One day last week, the assembly line at Kent International's South Carolina plant was working on a beach cruiser model with a pink frame, purple rims and white tires, called the ""Charleston.""",1.0,218.0,41.0,9.0,8.0,3.0,20.5,5.317073170731708,0.0,22.22222222222222,0.0,4.878048780487805,0.0,37.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,58.0,9.0,6.0,-9.0,1.0,4.0,0.32,0.0,-11.11,0.0,4.88,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.61,0.45,0.17,0.01,1.1,-7.48,0.11,-0.07,0.77,0.0,0.9,-0.2,0.18,-0.83,-0.06,0.06,0.36,-0.08,-0.15,0.04,0.0,0.18,0.0,-0.07,-0.15
26,"But according to a new survey from BestColleges of 817 American adults who have earned a bachelor's degree, 82% say their degree was a ""good financial investment.""","Vice President Mike Pence on Tuesday evening said that ""any American can be tested"" for the novel coronavirus, as the Trump administration struggled to clear up confusion and mixed signals over testing amid concerns that tests were not being made available so…",1.0,137.0,27.0,5.0,8.0,2.0,14.0,5.074074074074074,0.0,20.0,0.0,3.7037037037037033,0.0,24.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,-82.0,-15.0,-5.0,-6.0,1.0,-28.0,-0.14,0.0,0.0,0.0,-1.06,-7.14,-14.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-14.0,0.0,0.0,1.0,3.34,0.22,0.17,-0.15,1.06,-7.58,0.1,-0.07,1.0,0.0,0.93,-0.27,0.06,-0.83,-0.06,0.05,0.4,-0.08,-0.13,0.04,0.0,0.06,0.0,-0.07,-0.13
27,Former New York City and billionaire businessman Mike Bloomberg has released plans to help shore up Social Security and increase retirement savings as part of his bid for the White House. Here's how his proposals aim to boost workers' bottom lines.,"A new rule from the National Labor Relations Board could limit the responsibility of franchise operators, such as McDonald's, for the millions of employees who work for their franchisees.",1.0,208.0,41.0,9.0,19.0,3.0,20.5,5.073170731707317,0.0,0.0,0.0,4.878048780487805,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,49.0,12.0,6.0,7.0,1.0,-8.5,-0.41,0.0,0.0,0.0,1.43,-3.45,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,4.7,0.51,0.31,0.1,1.05,-7.44,0.09,-0.07,0.51,0.0,0.99,-0.34,0.35,-0.83,-0.06,0.04,0.37,-0.08,-0.07,0.04,0.0,0.35,0.0,-0.07,-0.07
28,New data from PayScale found that women who work in organizations that are transparent about pay earn between $1 and $1.01 to every dollar earned by men at their company.,"Sen. Bernie Sanders has pitched himself as the most ambitiously pro-labor candidate in the Democratic primary. He has also centered his campaign on the promise of passing and implementing a ""Medicare for All"" single-payer health insurance system.",1.0,141.0,30.0,5.0,9.0,3.0,15.5,4.7,0.0,20.0,0.0,6.666666666666667,0.0,28.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,-69.0,-7.0,0.0,-5.0,-1.0,3.17,-0.98,0.0,20.0,0.0,1.26,0.0,-4.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,3.66,0.4,0.3,-0.02,1.04,-7.49,0.08,-0.07,0.74,0.0,1.12,-0.41,0.37,-0.84,-0.06,0.02,0.41,-0.08,-0.05,0.03,0.0,0.37,0.0,-0.07,-0.05
