,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"When Second World War veteran Fred Arsenault requested 100 cards for his 100th birthday, one gift he wasn't expecting was the opportunity to hold a gun very much like the one he carried in combat all those decades ago.","Natalie Reilly's note has the hashtag #NothingButLoveNotes. She guesses at least 20,000 notes have been handed out by her community of writers.",1.0,180.0,39.0,6.0,12.0,2.0,39.0,4.615384615384615,0.0,16.666666666666664,0.0,2.564102564102564,0.0,33.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,33.0,0.0,0.0,3.0,58.0,17.0,1.0,4.0,-1.0,28.0,-0.93,0.0,-3.33,0.0,2.56,0.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,-16.3,-4.42,-0.94,-2.85,0.45,-2.57,0.3,0.06,5.46,0.0,0.32,-1.05,-2.76,0.0,-0.06,0.0,0.03,0.0,-0.33,-0.03,0.0,-2.76,0.0,0.09,-0.33
11,Some family members of veterans suffering from mental health issues linked to their service say the federal government is cutting off their own publicly funded therapy - and seems unwilling to admit it.,"Take one look at Army veteran Elana Duffy and you'll notice her leg, which was amputated after she sustained major nerve damage in a Humvee crash while serving in Iraq.",1.0,170.0,33.0,8.0,8.0,2.0,33.0,5.151515151515151,0.0,12.5,0.0,0.0,9.090909090909092,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,31.0,3.0,1.0,-3.0,0.0,3.0,0.52,0.0,-1.79,0.0,0.0,2.42,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-15.22,-4.14,-0.64,-3.09,0.4,-1.65,0.27,0.05,5.34,0.0,0.1,-0.46,-2.49,0.0,-0.06,-0.02,-0.03,0.0,-0.24,-0.03,0.0,-2.49,0.0,0.08,-0.24
12,Conservative leadership candidate Erin O'Toole has scored a major endorsement from Alberta Premier Jason Kenney.,"Rep. Matt Gaetz, a longtime defender of President Donald Trump, said the President should pardon longtime Trump confidant Roger Stone.",1.0,98.0,15.0,2.0,9.0,2.0,15.0,6.533333333333333,0.0,0.0,0.0,6.666666666666667,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-17.0,-5.0,-1.0,-3.0,-1.0,5.0,0.78,0.0,0.0,0.0,-3.33,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-19.84,-5.28,-0.86,-3.22,0.36,-2.25,0.36,0.05,4.27,0.0,0.42,-0.65,-3.34,0.0,-0.06,-0.03,-0.08,0.0,-0.32,-0.03,0.0,-3.34,0.0,0.08,-0.32
13,A House of Commons committee has voted to examine claims that Veterans Affairs has been quietly tightening access to the mental health services received by families of injured former soldiers.,"Elizabeth Warren's campaign settled on a message -- and she isn't changing it now, even as her path to the nomination begins to look narrower.",1.0,163.0,30.0,7.0,11.0,2.0,30.0,5.433333333333334,0.0,14.285714285714285,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,45.0,5.0,2.0,5.0,0.0,5.0,0.71,0.0,14.29,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,0.0,0.0,-4.0,-19.16,-5.18,-0.68,-3.19,0.32,-1.69,0.35,0.04,4.38,0.0,0.22,-0.82,-3.43,0.0,-0.06,-0.04,-0.13,0.0,-0.39,-0.03,0.0,-3.43,0.0,0.07,-0.39
14,"Sergent John Poitras, a Métis vet in Calgary, was finally recognized on Monday for his service in the Second World War.","First-time flyers are typically nervous, anxious or downright excited. Not Fred. After months of training, the miniature service horse's first flight was a breeze.",1.0,99.0,21.0,2.0,10.0,2.0,21.0,4.714285714285714,0.0,50.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,-41.0,-3.0,-1.0,1.0,-2.0,13.0,-1.12,0.0,-16.67,0.0,-8.33,-8.33,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,1.0,-22.84,-5.7,-0.86,-3.22,0.28,-1.81,0.3,0.04,6.86,0.0,0.05,-0.97,-3.84,0.0,-0.06,-0.05,-0.16,0.0,-0.38,-0.03,0.0,-3.84,0.0,0.07,-0.38
15,"You know those automated appointment reminders your doctor sends out to remind you when to show up? Well, if you are one of a quarter million Alberta patients, they might be coming from the technology of a newer Calgary startup.",All The Good Stuff that happened this week,1.0,189.0,40.0,8.0,7.0,2.0,20.0,4.725,1.0,25.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,32.0,0.0,0.0,3.0,154.0,32.0,7.0,4.0,1.0,12.0,0.35,1.0,25.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,3.0,-20.43,-4.97,-0.64,-3.45,0.26,-1.98,0.25,0.09,7.46,0.0,-0.11,-1.09,-3.39,0.0,-0.06,-0.06,-0.07,0.0,-0.24,-0.03,0.0,-3.39,0.0,0.06,-0.24
16,"In its fifth year as part of the World Sevens Series, the Canadian leg has quickly become a favourite for players and fans alike.","Former Vice President Joe Biden's astonishing, Lazarus-like resuscitation on Super Tuesday has already entered the history books.  How'd it happen?  David Gergen explains.",1.0,106.0,24.0,2.0,9.0,2.0,24.0,4.416666666666667,0.0,0.0,0.0,4.166666666666666,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,-41.0,1.0,-3.0,-3.0,-1.0,16.33,-1.97,-1.0,0.0,0.0,-0.18,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-23.19,-5.26,-0.81,-3.52,0.23,-1.89,0.19,0.09,6.52,0.0,0.01,-1.2,-3.58,0.0,-0.06,-0.06,-0.11,0.0,-0.24,-0.03,0.0,-3.58,0.0,0.06,-0.24
17,The Canadian women's basketball team flexed their muscles and showed off their depth against Sweden in the second half on Saturday in Belgium to punch their ticket to the Olympics with an 80-50 victory.,"The US Preventive Services Task Force now recommends screening for hepatitis C infection in all adults ages 18 to 79 without known liver disease, regardless of their risk.",1.0,169.0,34.0,3.0,13.0,2.0,34.0,4.970588235294118,0.0,0.0,0.0,2.941176470588235,2.941176470588235,25.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,0.0,0.0,3.0,25.0,6.0,-1.0,1.0,0.0,6.0,-0.17,0.0,0.0,0.0,2.94,-4.2,-3.0,0.0,0.0,-1.0,-2.0,0.0,2.0,-1.0,0.0,-3.0,0.0,0.0,2.0,-22.14,-4.97,-0.89,-3.37,0.21,-1.26,0.17,0.08,5.69,0.0,0.04,-1.14,-3.58,0.0,-0.06,-0.07,-0.14,0.0,-0.13,-0.03,0.0,-3.58,0.0,0.06,-0.13
18,"With Jennifer Jones winning Friday's wildcard, the 16-team field is set at the 2020 Scotties Tournament of Hearts which begin pool play on Saturday in Moose Jaw, Sask. As Devin Heroux writes, there is no shortage of veteran experience at this year's star-stud…","Jeff Sessions put back on the red ""Make America Great Again"" hat. The door to Tommy Tuberville's campaign bus said ""#MAGA."" Bradley Byrne urged fans at the Alabama-LSU football game to raise the roof when President Donald Trump walked to his stadium seats.",1.0,218.0,43.0,6.0,20.0,2.0,21.5,5.069767441860465,0.0,33.33333333333333,0.0,2.3255813953488373,2.3255813953488373,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,4.0,0.0,1.0,-5.0,-2.0,6.83,0.09,0.0,33.33,0.0,0.0,2.33,-2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-18.62,-4.23,-0.81,-2.86,0.19,-1.35,0.16,0.07,6.7,0.0,0.03,-1.12,-3.05,0.0,-0.06,-0.08,-0.12,0.0,-0.19,-0.03,0.0,-3.05,0.0,0.05,-0.19
19,"This International Women’s Day, let’s celebrate some of Canada's female heroes of the past and not-so distant past. If you don’t already know these athletes, you should.","The war in Afghanistan has lasted so long that kids born after it began are now old enough to fight in it. Now, news that US President Donald Trump could approve the first step to a US peace deal with the Taliban may herald a fragile but significant foreign p…",1.0,143.0,27.0,6.0,11.0,3.0,13.5,5.296296296296297,0.0,0.0,0.0,3.7037037037037033,0.0,23.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,-68.0,-23.0,-4.0,-4.0,1.0,-11.5,1.08,0.0,-10.0,0.0,-4.3,-2.0,-15.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.0,0.0,0.0,1.0,-19.2,-4.37,-0.74,-2.86,0.22,-1.83,0.16,0.07,5.94,0.0,0.1,-1.21,-3.18,0.0,-0.06,-0.03,-0.15,0.0,-0.14,-0.03,0.0,-3.18,0.0,0.05,-0.14
20,"Cavaliers first-year coach John Beilein will end a rough season by stepping down after 54 games, according to multiple reports Tuesday night.","Democratic Congressman Josh Gottheimer is endorsing Mike Bloomberg for President. He argues that, ""We need an experienced, proven leader who has big ideas, will fight to get things done, and knows how to work with -- and win votes from -- Democrats, Republica…",1.0,120.0,22.0,4.0,9.0,2.0,22.0,5.454545454545454,0.0,0.0,0.0,0.0,4.545454545454546,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-98.0,-21.0,-8.0,-3.0,0.0,0.5,0.38,0.0,-8.33,0.0,-9.3,4.55,-15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-20.83,-4.73,-0.77,-2.95,0.2,-1.86,0.16,0.06,5.25,0.0,-0.02,-1.08,-3.34,0.0,-0.06,-0.04,-0.13,0.0,-0.19,-0.03,0.0,-3.34,0.0,0.05,-0.19
21,"The JUNO Awards has been an institution in Canadian music for 50 years. Over that time, Canadian artists have made their mark around the world, while musicians from elsewhere have stolen our Canuck hearts and influenced music here at home. Given the multitude…",Mitch Landrieu offers 2020 Democrats pointers on how to connect with southern voters ahead of primary elections.,1.0,218.0,43.0,7.0,15.0,3.0,14.333333333333334,5.069767441860465,0.0,14.285714285714285,0.0,0.0,2.3255813953488373,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,1.0,122.0,26.0,5.0,9.0,1.0,-2.67,-0.58,0.0,14.29,0.0,0.0,2.33,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,1.0,-17.85,-4.11,-0.67,-2.76,0.23,-2.24,0.15,0.06,5.28,0.0,-0.13,-1.06,-2.89,0.0,-0.06,-0.05,-0.11,0.0,-0.2,-0.03,0.0,-2.89,0.0,0.09,-0.2
22,Arguments in a class-action lawsuit involving thousands of military veterans around Canada were heard in Federal Court in Halifax on Tuesday.,"While a president certainly has a broad right to fire officials, he is not entitled to do so for criminal reasons -- like witness retaliation, writes Elie Honig.",1.0,121.0,21.0,3.0,10.0,2.0,21.0,5.761904761904762,0.0,33.33333333333333,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-13.0,-7.0,-3.0,3.0,0.0,-7.0,0.98,0.0,16.67,0.0,-7.14,-3.57,-6.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,-1.0,-19.35,-4.49,-0.74,-2.8,0.21,-2.29,0.17,0.06,6.13,0.0,-0.23,-1.15,-3.23,0.0,-0.06,-0.05,-0.13,0.0,-0.24,-0.03,0.0,-3.23,0.0,0.09,-0.24
23,The focus of the Desmond inquiry shifts this week from access to health-care to access to weapons.,"The Trump campaign on Wednesday announced it is rolling out ""Black Voices for Trump"" community centers to engage black voters ahead of the 2020 election in an effort to capitalize on a chaotic Democratic primary and gain momentum with a group that was once mo…",1.0,82.0,17.0,1.0,9.0,2.0,17.0,4.823529411764706,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-134.0,-28.0,-5.0,-6.0,1.0,-28.0,0.02,0.0,-33.33,0.0,-2.22,-2.22,-27.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-27.0,0.0,0.0,-1.0,-22.34,-5.01,-0.89,-2.88,0.19,-2.51,0.15,0.05,5.52,0.0,-0.32,-1.22,-3.78,0.0,-0.06,-0.06,-0.16,0.0,-0.28,-0.03,0.0,-3.78,0.0,0.08,-0.28
24,"Goldman began holding its ""Talks at GS"" a few years ago as an informal interview series for employees.",Young Republicans believe in climate change and believe they have the solutions to persuade their party to drive solutions.,1.0,85.0,18.0,2.0,7.0,2.0,18.0,4.722222222222222,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,-20.0,-1.0,-3.0,0.0,0.0,-1.0,-0.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-24.98,-5.45,-0.99,-3.04,0.18,-2.67,0.13,0.05,4.96,0.0,-0.4,-1.29,-4.06,0.0,-0.06,-0.02,-0.18,0.0,-0.28,-0.03,0.0,-4.06,0.0,0.08,-0.28
25,The doctor who signed off on the firearms licence review for Lionel Desmond in 2016 is testifying at the fatality inquiry Monday about why he felt the Afghanistan veteran seemed stable enough to own a gun 10 months before he killed his family and himself.,"Teens won millions of dollars in video game competitions in 2019, and they're set to do it again this year. Last year, the oldest finalist in the most competitive rounds of the ""Fortnite"" World Cup was only 24 years old, despite the World Cup being open to al…",1.0,211.0,45.0,7.0,14.0,2.0,45.0,4.688888888888889,0.0,14.285714285714285,0.0,4.444444444444445,2.2222222222222223,40.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,40.0,0.0,0.0,3.0,-2.0,-3.0,0.0,-2.0,0.0,21.0,0.25,0.0,0.0,0.0,0.28,2.22,7.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,-22.57,-4.82,-0.89,-2.91,0.16,-1.77,0.11,0.05,4.99,0.0,-0.3,-1.27,-3.46,0.0,-0.06,-0.03,-0.12,0.0,-0.2,-0.03,0.0,-3.46,0.0,0.08,-0.2
